,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,"La Curiosidad","Jay Wheeler",1827975,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
34,"Take You Dancing","Jason Derulo",1827582,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
35,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1795795,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
36,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1790501,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
37,Jeans,"Justin Quiles",1779846,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
38,"Una Locura",Ozuna,1771534,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
39,"Mi Niña",Wisin,1762597,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
40,"Drankin N Smokin",Future,1734614,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
41,"Parce (feat. Justin Quiles)",Maluma,1734552,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
42,"Roses - Imanbek Remix","SAINt JHN",1725163,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
43,"Midnight Sky","Miley Cyrus",1700236,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
44,"Dance Monkey","Tones And I",1690872,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
45,"Stripes Like Burberry",Future,1669116,https://open.spotify.com/track/6lt8iodSkYWEV0ifKCSlfg
46,"Before You Go","Lewis Capaldi",1660983,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
47,"Breaking Me",Topic,1644356,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
48,"Chica Ideal","Sebastian Yatra",1593411,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
49,Golden,"Harry Styles",1577968,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
50,"Ay, DiOs Mío!","KAROL G",1577381,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
51,"Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","C. Tangana",1560174,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
52,Sofia,Clairo,1558429,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
53,"SO DONE","The Kid LAROI",1528057,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
54,Despeinada,Ozuna,1459250,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
55,"Dreams - 2004 Remaster","Fleetwood Mac",1458670,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
56,"Come & Go (with Marshmello)","Juice WRLD",1439695,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
57,Daisy,Ashnikko,1417887,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
58,"Tattoo - Remix with Camilo","Rauw Alejandro",1399601,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
59,"Ice Cream (with Selena Gomez)",BLACKPINK,1391789,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
60,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,1370224,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
61,"Don't Start Now","Dua Lipa",1369501,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
62,"POPSTAR (feat. Drake)","DJ Khaled",1366744,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
63,Whoopty,CJ,1348136,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
64,"lovely (with Khalid)","Billie Eilish",1347266,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
65,HOLIDAY,"Lil Nas X",1321369,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
66,"Tyler Herro","Jack Harlow",1317263,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
67,Reloj,"Rauw Alejandro",1312317,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
68,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1304261,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
69,"Deep End",Fousheé,1304129,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
70,"death bed (coffee for your head)",Powfu,1278232,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
71,"La Luz",Sech,1277217,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
72,"Train Wreck","James Arthur",1265613,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
73,"All I Want for Christmas Is You","Mariah Carey",1259312,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
74,Circles,"Post Malone",1246161,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
75,"Mi Cuarto","Jerry Di",1225773,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
76,"motive (with Doja Cat)","Ariana Grande",1225464,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
77,"Lovesick Girls",BLACKPINK,1223911,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
78,"Real Baby Pluto",Future,1223887,https://open.spotify.com/track/1rP5gAqMlm8d6UnfseuzSm
79,"Marni On Me",Future,1221465,https://open.spotify.com/track/6NaVCCFGylOLZAgk5eTTid
80,"Paradise (feat. Dermot Kennedy)",MEDUZA,1220955,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
81,Diamonds,"Sam Smith",1220714,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
82,"Wishing Well","Juice WRLD",1213457,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
83,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1202640,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
84,"How You Like That",BLACKPINK,1202435,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
85,Memories,"Maroon 5",1198840,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
86,"Adore You","Harry Styles",1190079,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
87,"Blueberry Faygo","Lil Mosey",1188754,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
88,"bad guy","Billie Eilish",1183486,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
89,"Lucid Dreams","Juice WRLD",1182235,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
90,"That’s It",Future,1182212,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD
91,goosebumps,"Travis Scott",1180325,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
92,"Stuck with U (with Justin Bieber)","Ariana Grande",1175091,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
93,Fever,"Dua Lipa",1172625,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
94,"La Jeepeta - Remix","Nio Garcia",1171663,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
95,"The Business",Tiësto,1169242,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
96,"Sleeping On The Floor",Future,1168877,https://open.spotify.com/track/0DUHmrwC8ZviGGC2o2JBy1
97,"Rain On Me (with Ariana Grande)","Lady Gaga",1134004,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
98,Señorita,"Shawn Mendes",1130665,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
99,"Sweater Weather","The Neighbourhood",1125367,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
100,"The Box","Roddy Ricch",1123726,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
101,"my ex's best friend (with blackbear)","Machine Gun Kelly",1116058,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
102,"I CAN'T STOP ME",TWICE,1098225,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
103,"Go Crazy","Chris Brown",1087981,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
104,Robbery,"Juice WRLD",1083481,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
105,Caramelo,Ozuna,1068568,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
106,"De Cora <3","Rauw Alejandro",1066820,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
107,"Million Dollar Play",Future,1055684,https://open.spotify.com/track/7liO3TEHfUqLnIlN54CW1D
108,Shallow,"Lady Gaga",1052205,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
109,"HIGHEST IN THE ROOM","Travis Scott",1046842,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
110,"everything i wanted","Billie Eilish",1035488,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
111,Falling,"Trevor Daniel",1018882,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
112,"Tick Tock (feat. 24kGoldn)","Clean Bandit",1015525,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
113,"Mad at Disney","salem ilese",1012280,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
114,Tusa,"KAROL G",1007081,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
115,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",1003854,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
116,"If the World Was Ending - feat. Julia Michaels","JP Saxe",998503,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
117,Falling,"Harry Styles",989486,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
118,"Break My Heart","Dua Lipa",983217,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
119,"Last Christmas",Wham!,982246,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
120,Believer,"Imagine Dragons",975747,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
121,Plastic,Future,972359,https://open.spotify.com/track/6GK5du9ndZ7ZwMBrTRTGMH
122,"ily (i love you baby) (feat. Emilee)","Surf Mesa",967709,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
123,"Say You Won't Let Go","James Arthur",964450,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
124,Azul,"J Balvin",959135,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
125,Dior,"Pop Smoke",954765,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
126,"Life Is Good (feat. Drake)",Future,948684,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
127,"SICKO MODE","Travis Scott",947436,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
128,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,944556,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
129,Realize,AC/DC,930458,https://open.spotify.com/track/4JDjZ2AzlHnde5uUy0TveV
130,"Electric Love",BØRNS,921975,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
131,"Intentions (feat. Quavo)","Justin Bieber",917460,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
132,"Toosie Slide",Drake,912642,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
133,"Jocelyn Flores",XXXTENTACION,908986,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
134,Enchule,"Rauw Alejandro",906619,https://open.spotify.com/track/0S9ZVNTNRzLMgb96tmmG1u
135,MORE,K/DA,903123,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
136,"Ride It",Regard,902929,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
137,"Jerusalema (feat. Nomcebo Zikode)","Master KG",899054,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
138,"All Girls Are The Same","Juice WRLD",898397,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
139,"7 rings","Ariana Grande",897973,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
140,ROXANNE,"Arizona Zervas",893717,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
141,"Kings & Queens","Ava Max",890992,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
142,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,880735,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
143,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",879418,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
144,Runnin,"21 Savage",872220,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
145,"Recairei - Ao Vivo","Os Barões Da Pisadinha",871662,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
146,"Sweet Melody","Little Mix",868832,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
147,"when the party's over","Billie Eilish",865399,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
148,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",863387,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
149,"Papi Chulo",Octavian,861691,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
150,Perfect,"Ed Sheeran",857155,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
151,"Daddy Issues","The Neighbourhood",851876,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
152,"Martin & Gina","Polo G",851314,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
153,"off the table (with The Weeknd)","Ariana Grande",847962,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
154,"Djadja (feat. Maluma) - Remix","Aya Nakamura",839290,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
155,"Fly Away","Tones And I",835421,https://open.spotify.com/track/1jgu8MFTEGdL1wjw9gZj5y
156,"Someone To You",BANNERS,827567,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
157,"Spicy (feat. Post Malone)","Ty Dolla $ign",827403,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
158,"Pretty Savage",BLACKPINK,826046,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
159,"All of Me","John Legend",824110,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
160,"Santa Tell Me","Ariana Grande",822641,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
161,SAD!,XXXTENTACION,813013,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
162,"Smile (with The Weeknd)","Juice WRLD",812850,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
163,"Shape of You","Ed Sheeran",811973,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
164,"Be Kind (with Halsey)",Marshmello,811793,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
165,"Bought A Bad Bitch",Future,807798,https://open.spotify.com/track/5syD6f38Jhckk5g9DgoCta
166,"ALWAYS DO","The Kid LAROI",807133,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
167,Promiscuous,"Nelly Furtado",804110,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
168,"GREECE (feat. Drake)","DJ Khaled",802960,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
169,"Bohemian Rhapsody - Remastered 2011",Queen,800894,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
170,"my future","Billie Eilish",799477,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
171,"just like magic","Ariana Grande",790334,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
172,"Be Alright","Dean Lewis",789900,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
173,"Party Girl",StaySolidRocky,788191,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
174,"hot girl bummer",blackbear,786789,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
175,Goosebumps,HVME,786020,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
176,"Godzilla (feat. Juice WRLD)",Eminem,784382,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
177,"I Don't Care (with Justin Bieber)","Ed Sheeran",783054,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
178,"You Got It",Vedo,782097,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
179,"Quiéreme Mientras Se Pueda","Manuel Turizo",772555,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
180,"Blueberry Eyes (feat. SUGA of BTS)",MAX,772515,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
181,"Forever After All","Luke Combs",770486,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
182,"Hasta Que Dios Diga","Anuel AA",766164,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
183,"rockstar (feat. 21 Savage)","Post Malone",765950,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
184,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,765390,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
185,"Are You Bored Yet? (feat. Clairo)",Wallows,764006,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
186,"Say So","Doja Cat",763223,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
187,"Without Me",Halsey,757106,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
188,"At My Worst","Pink Sweat$",755528,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
189,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,754056,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
190,"In Your Eyes","The Weeknd",751645,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
191,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",749195,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
192,"Rockstar Chainz",Future,746262,https://open.spotify.com/track/0NXeZp31dd0cJ9t8FdKsTg
193,"Don Don","Daddy Yankee",745143,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
194,Nada,"Cali Y El Dandee",742598,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
195,"Still Don't Know My Name",Labrinth,741455,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
196,"It's Beginning to Look a Lot like Christmas","Michael Bublé",740082,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
197,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",738308,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
198,"10,000 Hours (with Justin Bieber)","Dan + Shay",735955,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
199,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,731000,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
200,Safaera,"Bad Bunny",729393,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
