,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
37,"Mi Niña",Wisin,1827456,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
38,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1814874,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
39,"Parce (feat. Justin Quiles)",Maluma,1796873,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
40,Wonder,"Shawn Mendes",1788538,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
41,"Dance Monkey","Tones And I",1752542,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
42,"Roses - Imanbek Remix","SAINt JHN",1735378,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
43,"Chica Ideal","Sebastian Yatra",1707467,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
44,"Midnight Sky","Miley Cyrus",1666139,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
45,"Breaking Me",Topic,1630130,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
46,"Ay, DiOs Mío!","KAROL G",1623784,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
47,"Before You Go","Lewis Capaldi",1586105,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
48,Golden,"Harry Styles",1573613,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
49,"All I Want for Christmas Is You","Mariah Carey",1555314,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
50,Despeinada,Ozuna,1498811,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
51,"Dreams - 2004 Remaster","Fleetwood Mac",1486624,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
52,"Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","C. Tangana",1458944,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
53,"Tattoo - Remix with Camilo","Rauw Alejandro",1455683,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
54,Sofia,Clairo,1448700,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
55,"Come & Go (with Marshmello)","Juice WRLD",1420479,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
56,"SO DONE","The Kid LAROI",1408229,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
57,"Don't Start Now","Dua Lipa",1367406,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
58,Daisy,Ashnikko,1367074,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
59,"Ice Cream (with Selena Gomez)",BLACKPINK,1348689,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
60,"POPSTAR (feat. Drake)","DJ Khaled",1343691,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
61,Reloj,"Rauw Alejandro",1339788,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
62,Whoopty,CJ,1334388,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
63,HOLIDAY,"Lil Nas X",1316424,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
64,"Drankin N Smokin",Future,1309315,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
65,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1299275,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
66,"Deep End",Fousheé,1290975,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
67,"La Luz",Sech,1280006,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
68,"lovely (with Khalid)","Billie Eilish",1267027,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
69,"Tyler Herro","Jack Harlow",1257905,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
70,"death bed (coffee for your head)",Powfu,1257754,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
71,"Mi Cuarto","Jerry Di",1253682,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
72,"Last Christmas",Wham!,1230095,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
73,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1226892,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
74,"La Jeepeta - Remix","Nio Garcia",1225417,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
75,"Wishing Well","Juice WRLD",1219273,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
76,Circles,"Post Malone",1218971,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
77,"Blueberry Faygo","Lil Mosey",1217601,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
78,"The Business",Tiësto,1213272,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
79,goosebumps,"Travis Scott",1204535,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
80,"Paradise (feat. Dermot Kennedy)",MEDUZA,1198852,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
81,Diamonds,"Sam Smith",1183131,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
82,"Lucid Dreams","Juice WRLD",1182004,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
83,"Train Wreck","James Arthur",1181009,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
84,Memories,"Maroon 5",1174291,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
85,"Lovesick Girls",BLACKPINK,1167898,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
86,"Adore You","Harry Styles",1163807,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
87,"How You Like That",BLACKPINK,1162358,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
88,"bad guy","Billie Eilish",1158301,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
89,"The Box","Roddy Ricch",1148267,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
90,"Recairei - Ao Vivo","Os Barões Da Pisadinha",1130428,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
91,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,1125074,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
92,Señorita,"Shawn Mendes",1123679,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
93,"Stuck with U (with Justin Bieber)","Ariana Grande",1114950,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
94,"Rain On Me (with Ariana Grande)","Lady Gaga",1106563,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
95,Caramelo,Ozuna,1094838,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
96,Fever,"Dua Lipa",1085851,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
97,"Sweater Weather","The Neighbourhood",1083536,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
98,Robbery,"Juice WRLD",1081297,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
99,"motive (with Doja Cat)","Ariana Grande",1068114,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
100,"Go Crazy","Chris Brown",1067206,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
101,"my ex's best friend (with blackbear)","Machine Gun Kelly",1066512,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
102,Tusa,"KAROL G",1063444,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
103,Shallow,"Lady Gaga",1052080,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
104,"HIGHEST IN THE ROOM","Travis Scott",1047111,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
105,"I CAN'T STOP ME",TWICE,1042296,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
106,"Santa Tell Me","Ariana Grande",1023052,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
107,Falling,"Trevor Daniel",1020243,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
108,"Tick Tock (feat. 24kGoldn)","Clean Bandit",1020223,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
109,"De Cora <3","Rauw Alejandro",1008383,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
110,Azul,"J Balvin",1006241,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
111,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",1000659,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
112,"Mad at Disney","salem ilese",989464,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
113,"Stripes Like Burberry",Future,983995,https://open.spotify.com/track/6lt8iodSkYWEV0ifKCSlfg
114,"Break My Heart","Dua Lipa",975774,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
115,"Toosie Slide",Drake,974880,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
116,Believer,"Imagine Dragons",974831,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
117,"everything i wanted","Billie Eilish",967647,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
118,"SICKO MODE","Travis Scott",962878,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
119,"ily (i love you baby) (feat. Emilee)","Surf Mesa",959560,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
120,"It's Beginning to Look a Lot like Christmas","Michael Bublé",958845,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
121,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,954144,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
122,"Jerusalema (feat. Nomcebo Zikode)","Master KG",950726,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
123,"Rockin' Around The Christmas Tree","Brenda Lee",946184,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
124,"Life Is Good (feat. Drake)",Future,940834,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
125,Falling,"Harry Styles",939958,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
126,Dior,"Pop Smoke",937939,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
127,"If the World Was Ending - feat. Julia Michaels","JP Saxe",933160,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
128,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,930180,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
129,ROXANNE,"Arizona Zervas",927924,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
130,"Jingle Bell Rock","Bobby Helms",923026,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
131,"That’s It",Future,921998,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD
132,"Ride It",Regard,910998,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
133,"Jocelyn Flores",XXXTENTACION,904192,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
134,"Say You Won't Let Go","James Arthur",903890,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
135,Enchule,"Rauw Alejandro",901179,https://open.spotify.com/track/0S9ZVNTNRzLMgb96tmmG1u
136,"All Girls Are The Same","Juice WRLD",900529,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
137,"Electric Love",BØRNS,892642,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
138,"Investe Em Mim","Jonas Esticado",892156,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
139,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",875624,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
140,"Intentions (feat. Quavo)","Justin Bieber",870325,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
141,"Djadja (feat. Maluma) - Remix","Aya Nakamura",866556,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
142,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",863094,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
143,"7 rings","Ariana Grande",862204,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
144,"Kings & Queens","Ava Max",854305,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
145,Runnin,"21 Savage",852553,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
146,Perfect,"Ed Sheeran",846938,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
147,"Bohemian Rhapsody - Remastered 2011",Queen,839609,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
148,"It's the Most Wonderful Time of the Year","Andy Williams",831125,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
149,MORE,K/DA,829208,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
150,SAD!,XXXTENTACION,823790,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
151,"Someone To You",BANNERS,815532,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
152,"Martin & Gina","Polo G",814890,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
153,"Papi Chulo",Octavian,814379,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
154,"Party Girl",StaySolidRocky,813904,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
155,"Shape of You","Ed Sheeran",810893,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
156,"when the party's over","Billie Eilish",808877,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
157,"Daddy Issues","The Neighbourhood",805863,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
158,"GREECE (feat. Drake)","DJ Khaled",795174,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
159,"All of Me","John Legend",794816,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
160,"Smile (with The Weeknd)","Juice WRLD",793947,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
161,"Spicy (feat. Post Malone)","Ty Dolla $ign",793023,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
162,"Sweet Melody","Little Mix",791831,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
163,"Hasta Que Dios Diga","Anuel AA",788303,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
164,Promiscuous,"Nelly Furtado",784195,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
165,"hot girl bummer",blackbear,783437,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
166,"Pretty Savage",BLACKPINK,779441,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
167,Safaera,"Bad Bunny",779182,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
168,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",776719,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
169,"ALWAYS DO","The Kid LAROI",773827,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
170,Goosebumps,HVME,772825,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
171,"Say So","Doja Cat",770571,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
172,"Be Kind (with Halsey)",Marshmello,768616,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
173,"I Don't Care (with Justin Bieber)","Ed Sheeran",768094,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
174,"Quiéreme Mientras Se Pueda","Manuel Turizo",766085,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
175,"off the table (with The Weeknd)","Ariana Grande",764261,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
176,"Don Don","Daddy Yankee",762047,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
177,"Be Alright","Dean Lewis",756216,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
178,"Godzilla (feat. Juice WRLD)",Eminem,754600,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
179,"You Got It",Vedo,753917,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
180,"rockstar (feat. 21 Savage)","Post Malone",751083,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
181,"Caramelo - Remix",Ozuna,749091,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
182,"Real Baby Pluto",Future,747903,https://open.spotify.com/track/1rP5gAqMlm8d6UnfseuzSm
183,Nada,"Cali Y El Dandee",743948,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
184,Madrid,Maluma,740167,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
185,"Are You Bored Yet? (feat. Clairo)",Wallows,734721,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
186,"In Your Eyes","The Weeknd",734190,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
187,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,732276,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
188,"At My Worst","Pink Sweat$",728832,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
189,"Figurinha - Ao Vivo","Douglas & Vinicius",727409,https://open.spotify.com/track/187Pge0WmJNoS73kaIORSE
190,"Basta Você Me Ligar (feat. Xand Avião) - Ao Vivo","Os Barões Da Pisadinha",726809,https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4
191,"Underneath the Tree","Kelly Clarkson",724212,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
192,"Blueberry Eyes (feat. SUGA of BTS)",MAX,724211,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
193,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,722019,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
194,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",720499,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
195,"Sunday Best",Surfaces,720208,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
196,"After Party","Don Toliver",718877,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
197,"Forever After All","Luke Combs",716976,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
198,Moonlight,XXXTENTACION,716425,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
199,Happier,Marshmello,715446,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
200,"Without Me",Halsey,714515,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
