,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,"I Don't Care (with Justin Bieber)","Ed Sheeran",1848250,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
45,"Underneath the Tree","Kelly Clarkson",1825365,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
46,"Driving Home for Christmas - 2019 Remaster","Chris Rea",1817117,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
47,"Before You Go","Lewis Capaldi",1808615,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
48,Fantasias,"Rauw Alejandro",1800929,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
49,"Lights Up","Harry Styles",1792586,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
50,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1692501,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
51,Falling,"Harry Styles",1681272,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
52,"How Do You Sleep?","Sam Smith",1641685,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
53,"No Idea","Don Toliver",1634466,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
54,"LA CANCIÓN","J Balvin",1628184,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
55,"7 rings","Ariana Grande",1548244,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
56,"Ayy Macarena",Tyga,1547871,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
57,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1536690,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
58,"Lose Control",MEDUZA,1523044,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
59,"White Christmas","Bing Crosby",1517782,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
60,"10,000 Hours (with Justin Bieber)","Dan + Shay",1507605,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
61,Lalala,Y2K,1499470,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
62,Callaita,"Bad Bunny",1480295,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
63,"No Me Conoce - Remix","Jhay Cortez",1455730,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
64,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1454534,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
65,"Merry Christmas Everyone","Shakin' Stevens",1438532,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
66,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1427276,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
67,"Old Town Road - Remix","Lil Nas X",1421221,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
68,"Goodbyes (Feat. Young Thug)","Post Malone",1416954,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
69,"Whine Up","Nicky Jam",1387476,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
70,"A Holly Jolly Christmas - Single Version","Burl Ives",1382273,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
71,"Have Yourself A Merry Little Christmas","Sam Smith",1370446,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
72,"Adicto (with Anuel AA & Ozuna)",Tainy,1352401,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
73,Robbery,"Juice WRLD",1345944,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
74,Ransom,"Lil Tecca",1341010,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
75,"Sleigh Ride","The Ronettes",1331690,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
76,"Hola - Remix",Dalex,1330805,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
77,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1326500,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
78,"Trampoline (with ZAYN)",SHAED,1319102,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
79,"when the party's over","Billie Eilish",1317208,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
80,"Que Tire Pa Lante","Daddy Yankee",1315895,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
81,Shallow,"Lady Gaga",1306008,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
82,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",1298797,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
83,"Christmas (Baby Please Come Home)","Darlene Love",1268160,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
84,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",1243217,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
85,"lovely (with Khalid)","Billie Eilish",1236749,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
86,"Ballin' (with Roddy Ricch)",Mustard,1201935,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
87,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",1198933,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
88,"Mean It",Lauv,1184918,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
89,"Hate Me (with Juice WRLD)","Ellie Goulding",1183768,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
90,Happier,Marshmello,1181677,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
91,Quizas,"Rich Music LTD",1163328,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
92,"Christmas (Baby Please Come Home)","Mariah Carey",1158376,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
93,"Santa Claus Is Coming to Town","Michael Bublé",1152799,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
94,"It's You","Ali Gatie",1152632,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
95,Wow.,"Post Malone",1152418,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
96,"Blue Christmas","Elvis Presley",1147356,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
97,"Santa Claus Is Coming To Town","The Jackson 5",1135039,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
98,"Step Into Christmas","Elton John",1133361,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
99,"Sigues Con El","Dímelo Flow",1128849,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
100,Aventura,Lunay,1124323,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
101,"My Only Wish (This Year)","Britney Spears",1116842,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
102,"Yellow Hearts","Ant Saunders",1101866,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
103,"Christmas Lights",Coldplay,1098940,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
104,"Piece Of Your Heart",MEDUZA,1096043,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
105,Liar,"Camila Cabello",1091183,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
106,Indeciso,Reik,1091023,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
107,"Roses - Imanbek Remix","SAINt JHN",1090672,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
108,Legends,"Juice WRLD",1082939,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
109,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1079651,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
110,"Like It's Christmas","Jonas Brothers",1079513,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
111,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1065562,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
112,Sucker,"Jonas Brothers",1062005,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
113,"Truth Hurts",Lizzo,1056497,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
114,"Bohemian Rhapsody - Remastered 2011",Queen,1051874,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
115,"Without Me",Halsey,1033337,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
116,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1033274,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
117,Tutu,Camilo,1031411,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
118,"rockstar (feat. 21 Savage)","Post Malone",1027239,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
119,"Money In The Grave (Drake ft. Rick Ross)",Drake,1020870,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
120,"Si Te Vas",Sech,1017676,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
121,"Santa's Coming for Us",Sia,1015999,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
122,Believer,"Imagine Dragons",1012804,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
123,"Soltera - Remix",Lunay,1008477,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
124,"Hop Off A Jet (feat. Travis Scott)","Young Thug",1005068,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr
125,"Yo x Ti, Tu x Mi",ROSALÍA,1003630,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
126,"Run Rudolph Run - Single Version","Chuck Berry",1003620,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
127,Suicidal,"YNW Melly",1002007,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
128,"Bellaquita - Remix",Dalex,992531,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
129,Golden,"Harry Styles",987328,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
130,"SICKO MODE","Travis Scott",985668,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
131,"Santa Baby","Ariana Grande",984437,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
132,"Look At Her Now","Selena Gomez",984361,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
133,"Shape of You","Ed Sheeran",979552,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
134,Blanco,"J Balvin",978126,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
135,"No Guidance (feat. Drake)","Chris Brown",977468,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
136,"One More Sleep","Leona Lewis",976421,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
137,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",969829,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
138,"Sweet but Psycho","Ava Max",967741,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
139,"Up All Night",Khalid,963331,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
140,"I'll Be Home","Meghan Trainor",961103,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
141,"Con Calma","Daddy Yankee",957792,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
142,"bury a friend","Billie Eilish",957128,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
143,"Santa Baby","Kylie Minogue",956220,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
144,Graveyard,Halsey,954473,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
145,"thank u, next","Ariana Grande",954205,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
146,SAD!,XXXTENTACION,953604,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
147,Cherry,"Harry Styles",951827,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
148,Woah,"Lil Baby",949964,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
149,"Into the Unknown","Idina Menzel",949099,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
150,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",944122,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
151,"Dancing With A Stranger (with Normani)","Sam Smith",935477,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
152,"Girls Like You (feat. Cardi B)","Maroon 5",922607,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
153,Family,"The Chainsmokers",921549,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
154,"All Girls Are The Same","Juice WRLD",919106,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
155,"Liberdade Provisória","Henrique & Juliano",910685,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
156,"Thank God It's Christmas - Non-Album Single",Queen,906271,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
157,"Better Now","Post Malone",902462,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
158,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",900668,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
159,"Con Altura",ROSALÍA,894117,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
160,"If the World Was Ending - feat. Julia Michaels","JP Saxe",889272,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
161,Roller,"Apache 207",884514,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
162,"223's (feat. 9lokknine)","YNW Melly",882547,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
163,"I Saw Mommy Kissing Santa Claus","The Jackson 5",879184,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
164,"High Hopes","Panic! At The Disco",870083,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
165,"Eastside (with Halsey & Khalid)","benny blanco",870032,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
166,"Christmas Tree Farm","Taylor Swift",869470,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek
167,Suge,DaBaby,868578,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
168,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",867351,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
169,"Higher Love",Kygo,866270,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
170,"Mit Dir",Loredana,863692,https://open.spotify.com/track/26FNTVsgF4m31xvDgFfhGW
171,"Otro Trago - Remix",Sech,863383,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
172,Panini,"Lil Nas X",857396,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
173,VIBEZ,DaBaby,856377,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
174,"Que Calor (with J Balvin & El Alfa)","Major Lazer",852376,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
175,"The London (feat. J. Cole & Travis Scott)","Young Thug",851914,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
176,Candy,"Doja Cat",851422,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
177,"Ne reviens pas",Gradur,851207,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
178,July,"Noah Cyrus",850426,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
179,"QUE PRETENDES","J Balvin",842481,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
180,"why are you here","Machine Gun Kelly",839837,https://open.spotify.com/track/63h44N1oLElnzut7RxZt6Z
181,"Winter Wonderland","Tony Bennett",837582,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
182,"Merry Christmas, Happy Holidays",*NSYNC,837558,https://open.spotify.com/track/2il7ZxLzVhPxMHNidnsa3I
183,"Stuck In A Dream (feat. Gunna)","Lil Mosey",835879,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
184,Hallelujah,Pentatonix,829139,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
185,goosebumps,"Travis Scott",828209,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
186,"11 PM",Maluma,821394,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
187,"Calma - Remix","Pedro Capó",820631,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
188,"Nice To Meet Ya","Niall Horan",818725,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
189,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",815162,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
190,Perfect,"Ed Sheeran",812555,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
191,"MIDDLE CHILD","J. Cole",811854,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
192,"Say You Won't Let Go","James Arthur",805493,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
193,She,"Harry Styles",803735,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs
194,"If I Can't Have You","Shawn Mendes",798810,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
195,"Turn Me On (feat. Vula)",Riton,797631,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
196,"Talk (feat. Disclosure)",Khalid,797454,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
197,Moonlight,XXXTENTACION,794914,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
198,"I Like Me Better",Lauv,788760,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
199,VALENTINO,24kGoldn,785239,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
200,Youngblood,"5 Seconds of Summer",783473,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
