,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
57,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1434341,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
58,"Driving Home for Christmas - 2019 Remaster","Chris Rea",1404913,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
59,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1367043,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
60,"Lose Control",MEDUZA,1358928,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
61,"Lights Up","Harry Styles",1356898,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
62,"Que Tire Pa Lante","Daddy Yankee",1353981,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
63,Wow.,"Post Malone",1329030,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
64,"when the party's over","Billie Eilish",1323869,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
65,"Ayy Macarena",Tyga,1313007,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
66,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1308662,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
67,"Trampoline (with ZAYN)",SHAED,1284268,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
68,"Whine Up","Nicky Jam",1277267,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
69,Happier,Marshmello,1255464,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
70,"White Christmas","Bing Crosby",1247190,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
71,"lovely (with Khalid)","Billie Eilish",1241340,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
72,"Truth Hurts",Lizzo,1233100,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
73,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1213797,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
74,"Without Me",Halsey,1213028,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
75,"It's You","Ali Gatie",1200659,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
76,Sucker,"Jonas Brothers",1178764,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
77,"thank u, next","Ariana Grande",1154200,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
78,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1153907,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
79,"Piece Of Your Heart",MEDUZA,1147018,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
80,"Soltera - Remix",Lunay,1139191,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
81,"Bohemian Rhapsody - Remastered 2011",Queen,1136389,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
82,"Have Yourself A Merry Little Christmas","Sam Smith",1124487,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
83,"Merry Christmas Everyone","Shakin' Stevens",1122672,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
84,"Con Calma","Daddy Yankee",1111357,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
85,Aventura,Lunay,1110802,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
86,"Sleigh Ride","The Ronettes",1108925,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
87,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1098437,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
88,"A Holly Jolly Christmas - Single Version","Burl Ives",1096666,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
89,"Into the Unknown","Idina Menzel",1092396,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
90,"No Guidance (feat. Drake)","Chris Brown",1084051,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
91,"Hola - Remix",Dalex,1071402,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
92,Believer,"Imagine Dragons",1070106,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
93,"Money In The Grave (Drake ft. Rick Ross)",Drake,1065262,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
94,Indeciso,Reik,1064468,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
95,"SICKO MODE","Travis Scott",1062915,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
96,"Dancing With A Stranger (with Normani)","Sam Smith",1059833,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
97,Quizas,"Rich Music LTD",1055378,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
98,"Sweet but Psycho","Ava Max",1049992,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
99,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",1046156,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
100,Tutu,Camilo,1042535,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
101,"rockstar (feat. 21 Savage)","Post Malone",1042418,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
102,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1041065,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
103,"bad vibes forever",XXXTENTACION,1034378,https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ
104,"bury a friend","Billie Eilish",1030185,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
105,"Si Te Vas",Sech,1030092,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
106,"Yo x Ti, Tu x Mi",ROSALÍA,1028420,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
107,"Con Altura",ROSALÍA,1025028,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
108,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",1019503,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
109,Panini,"Lil Nas X",1002165,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
110,"Santa Claus Is Coming to Town","Michael Bublé",999839,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
111,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",997093,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
112,"Shape of You","Ed Sheeran",984762,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
113,"Yellow Hearts","Ant Saunders",982238,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
114,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,980320,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
115,"No Idea","Don Toliver",976669,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
116,Family,"The Chainsmokers",975267,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
117,"Calma - Remix","Pedro Capó",965221,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
118,"Lucid Dreams","Juice WRLD",961919,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
119,"223's (feat. 9lokknine)","YNW Melly",961504,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
120,SAD!,XXXTENTACION,952333,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
121,"Eastside (with Halsey & Khalid)","benny blanco",949346,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
122,"Talk (feat. Disclosure)",Khalid,943036,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
123,"High Hopes","Panic! At The Disco",940914,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
124,"Christmas (Baby Please Come Home)","Mariah Carey",939526,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
125,"Ballin' (with Roddy Ricch)",Mustard,937298,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
126,"Mean It",Lauv,932285,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
127,"Girls Like You (feat. Cardi B)","Maroon 5",931076,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
128,Graveyard,Halsey,928015,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
129,"Blue Christmas","Elvis Presley",925932,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
130,"KEIN SCHLAF",Nimo,923469,https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3
131,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,922820,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
132,"My Only Wish (This Year)","Britney Spears",912172,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
133,"Better Now","Post Malone",906968,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
134,"QUE PRETENDES","J Balvin",900324,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
135,"MIDDLE CHILD","J. Cole",896556,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
136,"Otro Trago - Remix",Sech,892651,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
137,"11 PM",Maluma,884884,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
138,"Look At Her Now","Selena Gomez",878337,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
139,"If I Can't Have You","Shawn Mendes",873736,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
140,"Ne reviens pas",Gradur,867427,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
141,Woah,"Lil Baby",855786,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
142,"The London (feat. J. Cole & Travis Scott)","Young Thug",855532,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
143,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",854925,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
144,"Combatchy (feat. MC Rebecca)",Anitta,854255,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
145,"Don't Call Me Up",Mabel,851619,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
146,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",848425,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
147,"Step Into Christmas","Elton John",847978,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
148,"Higher Love",Kygo,847089,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
149,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",846548,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
150,Suge,DaBaby,838976,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
151,"Old Town Road","Lil Nas X",838229,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
152,COLT,Samra,835589,https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb
153,"Que Calor (with J Balvin & El Alfa)","Major Lazer",835544,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
154,Roller,"Apache 207",835486,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
155,Youngblood,"5 Seconds of Summer",832535,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
156,Perfect,"Ed Sheeran",831782,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
157,"Santa Baby","Ariana Grande",830662,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
158,"Up All Night",Khalid,830158,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
159,"Christmas Lights",Coldplay,829983,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
160,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",827791,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ
161,"Like It's Christmas","Jonas Brothers",827706,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
162,"Say You Won't Let Go","James Arthur",824487,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
163,Takeaway,"The Chainsmokers",816092,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
164,goosebumps,"Travis Scott",815335,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
165,"SUGA's Interlude",Halsey,812109,https://open.spotify.com/track/5a0nHa7F4S9hb0Zi0zLS8w
166,"Bellaquita - Remix",Dalex,805260,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
167,"Peta (feat. Meek Mill)","Roddy Ricch",802579,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4
168,"i'm so tired...",Lauv,801337,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
169,"Let Me Down Slowly","Alec Benjamin",798484,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
170,"Hate Me (with Juice WRLD)","Ellie Goulding",797416,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
171,"Run Rudolph Run - Single Version","Chuck Berry",793423,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
172,"Going Bad (feat. Drake)","Meek Mill",792710,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
173,"Ex Bitch",XXXTENTACION,792280,https://open.spotify.com/track/40KuvsFD0zpUFuCcmt5Xm0
174,"Be Alright","Dean Lewis",789506,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
175,Moonlight,XXXTENTACION,788205,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
176,"Stuck In A Dream (feat. Gunna)","Lil Mosey",787990,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
177,"Christmas (Baby Please Come Home)","Darlene Love",781515,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
178,"Otro Trago",Sech,781273,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
179,"You Need To Calm Down","Taylor Swift",779068,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
180,"God's Plan",Drake,777780,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
181,"break up with your girlfriend, i'm bored","Ariana Grande",777619,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
182,"I Like Me Better",Lauv,776441,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
183,"Don't Stop Me Now - Remastered 2011",Queen,773713,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
184,"LOYAL (feat. Drake)",PARTYNEXTDOOR,772770,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
185,"I'll Be Home","Meghan Trainor",772599,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
186,"Jocelyn Flores",XXXTENTACION,769773,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
187,"wish you were gay","Billie Eilish",767126,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
188,VIBEZ,DaBaby,762403,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
189,"Start Wit Me (feat. Gunna)","Roddy Ricch",762188,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
190,Candy,"Doja Cat",761821,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
191,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",761736,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
192,"Only Human","Jonas Brothers",758978,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
193,Thunder,"Imagine Dragons",755208,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
194,Better,Khalid,753620,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
195,"Pa Mí - Remix",Dalex,750693,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
196,"Surtada - Remix Brega Funk","Dadá Boladão",750458,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
197,Blanco,"J Balvin",747695,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
198,Fantasía,Ozuna,746492,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
199,"MIA (feat. Drake)","Bad Bunny",745133,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
200,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",745020,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
