,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,"Laugh Now Cry Later (feat. Lil Durk)",Drake,2314678,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
26,"Savage Love (Laxed - Siren Beat)","Jawsh 685",2258492,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
27,"shut up","Ariana Grande",2237693,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
28,"La Tóxica",Farruko,2221044,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
29,"Se Te Nota (with Guaynaa)","Lele Pons",2163750,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
30,"Roses - Imanbek Remix","SAINt JHN",2147205,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
31,"Vida de Rico",Camilo,2141041,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
32,Ghostbusters,"Ray Parker Jr.",2139930,https://open.spotify.com/track/6thXB4RmajS4oZPNiBAKy0
33,"safety net (feat. Ty Dolla $ign)","Ariana Grande",2118566,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
34,"La Curiosidad","Jay Wheeler",2081339,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
35,nasty,"Ariana Grande",2056831,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO
36,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",2023393,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
37,"La Nota","Manuel Turizo",2001226,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
38,Wonder,"Shawn Mendes",2001211,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
39,"Levitating (feat. DaBaby)","Dua Lipa",1951629,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
40,Heather,"Conan Gray",1949130,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
41,"Take You Dancing","Jason Derulo",1942121,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
42,"my hair","Ariana Grande",1929628,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR
43,"six thirty","Ariana Grande",1906566,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK
44,"Una Locura",Ozuna,1901731,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
45,Jeans,"Justin Quiles",1886745,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
46,"Dreams - 2004 Remaster","Fleetwood Mac",1846345,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
47,"Someone You Loved","Lewis Capaldi",1845327,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
48,"Midnight Sky","Miley Cyrus",1843660,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
49,"Breaking Me",Topic,1820882,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
50,"Dance Monkey","Tones And I",1818364,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
51,"Monster Mash","Bobby ""Boris"" Pickett",1817266,https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC
52,"Ay, DiOs Mío!","KAROL G",1810028,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
53,Despeinada,Ozuna,1776248,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
54,obvious,"Ariana Grande",1705344,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA
55,"POPSTAR (feat. Drake)","DJ Khaled",1684765,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
56,"Parce (feat. Justin Quiles)",Maluma,1674143,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
57,"love language","Ariana Grande",1665895,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq
58,"west side","Ariana Grande",1654934,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN
59,"Ice Cream (with Selena Gomez)",BLACKPINK,1644354,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
60,"Before You Go","Lewis Capaldi",1613817,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
61,"Mi Niña",Wisin,1602657,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
62,"bad guy","Billie Eilish",1602029,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
63,"Tattoo - Remix with Camilo","Rauw Alejandro",1593003,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
64,"Come & Go (with Marshmello)","Juice WRLD",1553245,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
65,Golden,"Harry Styles",1551885,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
66,"La Jeepeta - Remix","Nio Garcia",1531780,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
67,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1512607,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
68,"Lovesick Girls",BLACKPINK,1495640,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
69,Daisy,Ashnikko,1477788,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
70,"Tyler Herro","Jack Harlow",1458377,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
71,Diamonds,"Sam Smith",1448970,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
72,"Don't Start Now","Dua Lipa",1448867,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
73,"This Is Halloween","The Citizens of Halloween",1442220,https://open.spotify.com/track/0yURuYmnz9tl4K04e5Y6aQ
74,"Mi Cuarto","Jerry Di",1425449,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
75,"Highway to Hell",AC/DC,1410204,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s
76,"How You Like That",BLACKPINK,1378023,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
77,MORE,K/DA,1347954,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
78,Caramelo,Ozuna,1336056,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
79,"I CAN'T STOP ME",TWICE,1321052,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
80,"Blueberry Faygo","Lil Mosey",1318331,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
81,"death bed (coffee for your head)",Powfu,1316706,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
82,Sofia,Clairo,1313622,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
83,"Rain On Me (with Ariana Grande)","Lady Gaga",1284565,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
84,Fever,"Dua Lipa",1272223,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
85,"Wishing Well","Juice WRLD",1265510,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
86,Circles,"Post Malone",1245884,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
87,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1242783,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
88,goosebumps,"Travis Scott",1241677,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
89,"Stuck with U (with Justin Bieber)","Ariana Grande",1231773,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
90,"Chica Ideal","Sebastian Yatra",1216826,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
91,"my ex's best friend (with blackbear)","Machine Gun Kelly",1214353,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
92,"Deep End",Fousheé,1213752,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
93,"The Box","Roddy Ricch",1208393,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
94,"SICKO MODE","Travis Scott",1200210,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
95,"Go Crazy","Chris Brown",1190204,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
96,"Adore You","Harry Styles",1189968,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
97,Señorita,"Shawn Mendes",1182836,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
98,Memories,"Maroon 5",1178241,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
99,"Lucid Dreams","Juice WRLD",1161660,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
100,"Forever After All","Luke Combs",1158844,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
101,BICHOTA,"KAROL G",1149795,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
102,Tusa,"KAROL G",1140720,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
103,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",1129358,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
104,"HIGHEST IN THE ROOM","Travis Scott",1097928,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
105,"Recairei - Ao Vivo","Os Barões Da Pisadinha",1097888,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
106,"Spicy (feat. Post Malone)","Ty Dolla $ign",1094959,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
107,Falling,"Trevor Daniel",1094270,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
108,"Tick Tock (feat. 24kGoldn)","Clean Bandit",1092391,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
109,Robbery,"Juice WRLD",1086426,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
110,Reloj,"Rauw Alejandro",1079902,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8
111,"Kings & Queens","Ava Max",1074638,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
112,"Somebody's Watching Me - Single Version",Rockwell,1071832,https://open.spotify.com/track/513JwqDfENCJ0Woi0T42qy
113,"Mad at Disney","salem ilese",1066580,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
114,"Sweet but Psycho","Ava Max",1058957,https://open.spotify.com/track/3tNE4i6TBqMdyTZxHDAn9B
115,"SO DONE","The Kid LAROI",1051249,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC
116,"Break My Heart","Dua Lipa",1046778,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
117,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,1046500,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
118,"ily (i love you baby) (feat. Emilee)","Surf Mesa",1045926,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
119,Azul,"J Balvin",1043603,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
120,"Toosie Slide",Drake,1042911,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
121,Shallow,"Lady Gaga",1034643,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
122,"lovely (with Khalid)","Billie Eilish",1030797,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
123,"Train Wreck","James Arthur",1016216,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
124,"Intentions (feat. Quavo)","Justin Bieber",1010931,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
125,"Jerusalema (feat. Nomcebo Zikode)","Master KG",1009854,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
126,"Djadja (feat. Maluma) - Remix","Aya Nakamura",1000550,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
127,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",992075,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
128,Disturbia,Rihanna,985787,https://open.spotify.com/track/30VrBsh1STRBoIrhQOAwzK
129,Dior,"Pop Smoke",966317,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
130,"Life Is Good (feat. Drake)",Future,964403,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
131,Believer,"Imagine Dragons",961323,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
132,"Pretty Savage",BLACKPINK,960056,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
133,"Sweater Weather","The Neighbourhood",955479,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
134,ROXANNE,"Arizona Zervas",950638,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
135,"Investe Em Mim","Jonas Esticado",945322,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
136,"Party Girl",StaySolidRocky,944532,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
137,"7 rings","Ariana Grande",944349,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
138,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",936002,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
139,Enchule,"Rauw Alejandro",935487,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
140,"Don Don","Daddy Yankee",935320,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
141,"Ride It",Regard,931290,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
142,"Say So","Doja Cat",924377,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
143,Promiscuous,"Nelly Furtado",921486,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
144,"If the World Was Ending - feat. Julia Michaels","JP Saxe",916760,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
145,"(Don't Fear) The Reaper","Blue Öyster Cult",915090,https://open.spotify.com/track/5QTxFnGygVM4jFQiBovmRo
146,Falling,"Harry Styles",912422,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
147,"Electric Love",BØRNS,904221,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
148,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",903507,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
149,"Mr. Right Now (feat. Drake)","21 Savage",899990,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
150,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,899216,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
151,"Papi Chulo",Octavian,876860,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
152,"GREECE (feat. Drake)","DJ Khaled",872264,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
153,"Quiéreme Mientras Se Pueda","Manuel Turizo",854633,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
154,"All Girls Are The Same","Juice WRLD",853812,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
155,Whoopty,CJ,853054,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
156,"Smile (with The Weeknd)","Juice WRLD",852817,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
157,"Say You Won't Let Go","James Arthur",850387,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
158,Rojo,"J Balvin",848423,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
159,"Martin & Gina","Polo G",843532,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
160,"Caramelo - Remix",Ozuna,843520,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
161,"Jocelyn Flores",XXXTENTACION,843230,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
162,Angeklagt,"Bonez MC",841410,https://open.spotify.com/track/5FLkxbVtsn88ejcLR62L4T
163,"Bohemian Rhapsody - Remastered 2011",Queen,839228,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
164,"You Got It",Vedo,838562,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
165,"Someone To You",BANNERS,834394,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
166,Favorito,Camilo,831823,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
167,"Superstition - Single Version","Stevie Wonder",829801,https://open.spotify.com/track/1h2xVEoJORqrg71HocgqXd
168,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,828933,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
169,Zombie,"The Cranberries",828738,https://open.spotify.com/track/2IZZqH4K02UIYg5EohpNHF
170,"Me Gusta (with Cardi B & Myke Towers)",Anitta,828181,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
171,Madrid,Maluma,828022,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
172,"hot girl bummer",blackbear,819689,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
173,"Hasta Que Dios Diga","Anuel AA",808753,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
174,Perfect,"Ed Sheeran",807965,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
175,"Shape of You","Ed Sheeran",806238,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
176,"Sweet Dreams (Are Made of This) - Remastered",Eurythmics,803820,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS
177,"Blueberry Eyes (feat. SUGA of BTS)",MAX,797629,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
178,Runnin,"21 Savage",794702,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
179,Safaera,"Bad Bunny",794647,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
180,Relación,Sech,794569,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
181,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,794517,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
182,"I Don't Care (with Justin Bieber)","Ed Sheeran",793079,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
183,"Be Kind (with Halsey)",Marshmello,791428,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
184,"Dancing With A Stranger (with Normani)","Sam Smith",790570,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
185,"The Business",Tiësto,789784,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
186,"Got It On Me","Pop Smoke",782202,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
187,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",778777,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
188,SAD!,XXXTENTACION,775800,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
189,"everything i wanted","Billie Eilish",774309,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
190,"Yo Perreo Sola","Bad Bunny",772971,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
191,"All of Me","John Legend",772887,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
192,"rockstar (feat. 21 Savage)","Post Malone",772362,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
193,"Kids Again","Sam Smith",771742,https://open.spotify.com/track/1ABS9lKaZ1uXkXCqr9zFO7
194,Nada,"Cali Y El Dandee",759773,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
195,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",758087,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
196,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",757854,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
197,"Godzilla (feat. Juice WRLD)",Eminem,757622,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
198,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",756896,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
199,"After Party","Don Toliver",756719,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
200,MAMACITA,"Black Eyed Peas",756714,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
