,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,Liar,"Camila Cabello",1640725,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
34,"Que Tire Pa Lante","Daddy Yankee",1629769,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
35,"Goodbyes (Feat. Young Thug)","Post Malone",1623345,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
36,Lalala,Y2K,1620429,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
37,"Lose Control",MEDUZA,1604369,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
38,"LA CANCIÓN","J Balvin",1602718,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
39,BOP,DaBaby,1596307,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
40,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1556551,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
41,"Look At Her Now","Selena Gomez",1507698,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
42,Callaita,"Bad Bunny",1507251,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
43,"Adicto (with Anuel AA & Ozuna)",Tainy,1475149,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
44,"No Me Conoce - Remix","Jhay Cortez",1440416,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
45,"Mean It",Lauv,1418907,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
46,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1413181,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
47,"Yellow Hearts","Ant Saunders",1382163,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
48,Ransom,"Lil Tecca",1377700,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
49,"Last Christmas",Wham!,1369768,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
50,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1366869,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
51,"Whine Up","Nicky Jam",1357203,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
52,"Up All Night",Khalid,1348032,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
53,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",1236490,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
54,"It's You","Ali Gatie",1224423,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
55,Aventura,Lunay,1217143,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
56,"lovely (with Khalid)","Billie Eilish",1179386,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,Graveyard,Halsey,1177714,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
58,Shallow,"Lady Gaga",1177200,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
59,"Si Te Vas",Sech,1142652,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
60,Quizas,"Rich Music LTD",1141755,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
61,"when the party's over","Billie Eilish",1139631,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
62,"Follow God","Kanye West",1136317,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
63,"Truth Hurts",Lizzo,1134541,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
64,"Ayy Macarena",Tyga,1111351,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
65,"Old Town Road - Remix","Lil Nas X",1108879,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
66,"Into the Unknown","Idina Menzel",1095773,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
67,"223's (feat. 9lokknine)","YNW Melly",1090834,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
68,Indeciso,Reik,1090515,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
69,"7 rings","Ariana Grande",1090057,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
70,"Santa Tell Me","Ariana Grande",1085966,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
71,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1083688,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
72,"Money In The Grave (Drake ft. Rick Ross)",Drake,1068802,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
73,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1065777,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
74,"Yo x Ti, Tu x Mi",ROSALÍA,1056228,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
75,"No Guidance (feat. Drake)","Chris Brown",1035461,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
76,"LOYAL (feat. Drake)",PARTYNEXTDOOR,1033595,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
77,Camelot,"NLE Choppa",1017018,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
78,"Nice To Meet Ya","Niall Horan",1010507,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
79,Tutu,Camilo,1010232,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
80,Happier,Marshmello,1008116,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
81,"6 Kiss","Trippie Redd",1007451,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
82,Woah,"Lil Baby",995178,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
83,"Ballin' (with Roddy Ricch)",Mustard,984577,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
84,"Stuck In A Dream (feat. Gunna)","Lil Mosey",983835,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
85,"Bohemian Rhapsody - Remastered 2011",Queen,968424,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
86,"Soltera - Remix",Lunay,967142,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
87,Panini,"Lil Nas X",965967,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
88,Candy,"Doja Cat",963730,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
89,VIBEZ,DaBaby,958766,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
90,"Without Me",Halsey,956737,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
91,Orphans,Coldplay,956570,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
92,Sucker,"Jonas Brothers",953024,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
93,"It's Beginning to Look a Lot like Christmas","Michael Bublé",948605,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
94,"Hate Me (with Juice WRLD)","Ellie Goulding",939824,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
95,"Piece Of Your Heart",MEDUZA,939114,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
96,Starboy,"The Weeknd",937876,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
97,"Higher Love",Kygo,921268,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
98,Believer,"Imagine Dragons",920319,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
99,Wow.,"Post Malone",919897,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
100,"SICKO MODE","Travis Scott",915928,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
101,"rockstar (feat. 21 Savage)","Post Malone",900941,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
102,"Who Needs Love","Trippie Redd",898699,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
103,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",892766,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
104,"Rockin' Around The Christmas Tree","Brenda Lee",884192,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
105,"Hola - Remix",Dalex,883890,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
106,"thank u, next","Ariana Grande",873221,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
107,Bruises,"Lewis Capaldi",872270,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
108,"Shape of You","Ed Sheeran",872106,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
109,"Only Human","Jonas Brothers",870054,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
110,"Jingle Bell Rock","Bobby Helms",868362,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
111,VALENTINO,24kGoldn,859398,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
112,"Eastside (with Halsey & Khalid)","benny blanco",859107,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
113,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,857446,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
114,"Used To Love (with Dean Lewis)","Martin Garrix",854385,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
115,"Takeaway (feat. Lennon Stella)","The Chainsmokers",853809,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
116,Teeth,"5 Seconds of Summer",852918,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
117,"Say You Won't Let Go","James Arthur",851177,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
118,"Que Calor (with J Balvin & El Alfa)","Major Lazer",846775,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
119,"The London (feat. J. Cole & Travis Scott)","Young Thug",845810,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
120,"QUE PRETENDES","J Balvin",844176,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
121,"Otro Trago - Remix",Sech,841538,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
122,"If I Can't Have You","Shawn Mendes",836243,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
123,"Dancing With A Stranger (with Normani)","Sam Smith",835409,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
124,"Girls Like You (feat. Cardi B)","Maroon 5",834471,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
125,Mistletoe,"Justin Bieber",829181,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
126,"It's the Most Wonderful Time of the Year","Andy Williams",827258,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
127,Trigger,"Major Lazer",825623,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
128,"Lucid Dreams","Juice WRLD",814300,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
129,"bury a friend","Billie Eilish",813517,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
130,goosebumps,"Travis Scott",810718,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
131,"Sweet but Psycho","Ava Max",810085,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
132,"Enemies (feat. DaBaby)","Post Malone",809265,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
133,"Con Altura",ROSALÍA,809177,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
134,Perfect,"Ed Sheeran",808083,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
135,"Living Proof","Camila Cabello",800497,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
136,"Talk (feat. Disclosure)",Khalid,799373,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
137,Lover,"Taylor Swift",795925,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
138,I.F.L.Y.,Bazzi,793730,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
139,"You Need To Calm Down","Taylor Swift",793121,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
140,"Post Malone (feat. RANI)","Sam Feldt",788192,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
141,"11 PM",Maluma,780975,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
142,Death,"Trippie Redd",779036,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
143,Saint-Tropez,"Post Malone",774532,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
144,Suge,DaBaby,770466,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
145,Roller,"Apache 207",770256,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
146,"Get You The Moon (feat. Snøw)",Kina,767078,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
147,"Be Alright","Dean Lewis",764408,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
148,"Better Now","Post Malone",763437,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
149,"Turn Me On (feat. Vula)",Riton,761383,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
150,"Good Thing (with Kehlani)",Zedd,759010,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
151,"Call Out My Name","The Weeknd",758000,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
152,"Combatchy (feat. MC Rebecca)",Anitta,754879,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
153,Youngblood,"5 Seconds of Summer",753696,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
154,"all the good girls go to hell","Billie Eilish",753216,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
155,"I Like Me Better",Lauv,747642,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
156,"If the World Was Ending - feat. Julia Michaels","JP Saxe",746672,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
157,"Hollywood's Bleeding","Post Malone",742789,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
158,"boyfriend (with Social House)","Ariana Grande",739660,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
159,F.N,"Lil Tjay",738751,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
160,"Qué Pena",Maluma,736678,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
161,"High Hopes","Panic! At The Disco",732365,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
162,"The Hills","The Weeknd",729029,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
163,SAD!,XXXTENTACION,726158,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
164,Blanco,"J Balvin",723649,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
165,"Pa' Olvidarme De Ella","Piso 21",721920,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
166,Bellaquita,Dalex,718569,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
167,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,712677,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
168,"Let Me Down Slowly","Alec Benjamin",712350,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
169,"MIDDLE CHILD","J. Cole",708713,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
170,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco",705994,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
171,"All of Me","John Legend",702064,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
172,"One Thing Right",Marshmello,694573,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
173,"blun7 a swishland","tha Supreme",692229,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
174,July,"Noah Cyrus",689043,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
175,"Bellaquita - Remix",Dalex,688060,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
176,"Love Me More","Trippie Redd",685993,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
177,2002,Anne-Marie,685235,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
178,"wish you were gay","Billie Eilish",684463,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
179,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",682125,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
180,"Don't Stop Me Now - Remastered 2011",Queen,682028,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
181,"3 Nights","Dominic Fike",681989,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
182,"Hasta Que Salga el Sol",Ozuna,681464,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
183,"Con Calma","Daddy Yankee",680599,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
184,Thunder,"Imagine Dragons",679681,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
185,"i'm so tired...",Lauv,675831,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
186,Photograph,"Ed Sheeran",675259,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
187,"Too Good At Goodbyes","Sam Smith",674438,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
188,comethru,"Jeremy Zucker",672251,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
189,"Show Yourself","Idina Menzel",670415,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ
190,"Something Just Like This","The Chainsmokers",669961,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
191,"Do They Know It's Christmas? - 1984 Version","Band Aid",669627,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
192,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",668189,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
193,"Never Really Over","Katy Perry",668115,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
194,Juicy,"Doja Cat",667367,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
195,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",666203,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
196,"Jocelyn Flores",XXXTENTACION,665834,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
197,"Another One Bites The Dust - Remastered 2011",Queen,664790,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
198,"i love you","Billie Eilish",662822,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
199,"Going Bad (feat. Drake)","Meek Mill",661724,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
200,"bad vibes forever",XXXTENTACION,657870,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
