,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
34,"Rockin' Around The Christmas Tree","Brenda Lee",1775466,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
35,"Jingle Bell Rock","Bobby Helms",1765621,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
36,China,"Anuel AA",1711660,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
37,"I Don't Care (with Justin Bieber)","Ed Sheeran",1707132,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
38,BOP,DaBaby,1703127,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
39,"Before You Go","Lewis Capaldi",1696621,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
40,"The Box","Roddy Ricch",1650190,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
41,"It's the Most Wonderful Time of the Year","Andy Williams",1647263,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
42,Mistletoe,"Justin Bieber",1644736,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
43,Fantasias,"Rauw Alejandro",1603970,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
44,Golden,"Harry Styles",1560703,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
45,Cherry,"Harry Styles",1538779,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
46,Trampoline,SHAED,1536495,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk
47,"How Do You Sleep?","Sam Smith",1532190,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
48,"No Idea","Don Toliver",1501638,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
49,"10,000 Hours (with Justin Bieber)","Dan + Shay",1479333,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
50,"LA CANCIÓN","J Balvin",1464262,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
51,Robbery,"Juice WRLD",1423827,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
52,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1417529,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
53,"7 rings","Ariana Grande",1401888,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
54,"Holly Jolly Christmas","Michael Bublé",1399609,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
55,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1374163,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
56,"Goodbyes (Feat. Young Thug)","Post Malone",1370041,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
57,"Do They Know It's Christmas? - 1984 Version","Band Aid",1363416,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
58,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1351567,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
59,"Lose Control",MEDUZA,1347872,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
60,Lalala,Y2K,1331093,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
61,She,"Harry Styles",1320184,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs
62,Liar,"Camila Cabello",1315985,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
63,Callaita,"Bad Bunny",1300584,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
64,"No Me Conoce - Remix","Jhay Cortez",1293547,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
65,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",1292389,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
66,"Underneath the Tree","Kelly Clarkson",1289864,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
67,"To Be So Lonely","Harry Styles",1281123,https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z
68,"Feliz Navidad","José Feliciano",1280553,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
69,"Ayy Macarena",Tyga,1271704,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
70,"Adicto (with Anuel AA & Ozuna)",Tainy,1240070,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
71,"Sunflower, Vol. 6","Harry Styles",1237423,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0
72,"Hate Me (with Juice WRLD)","Ellie Goulding",1220295,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
73,"Old Town Road - Remix","Lil Nas X",1215890,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
74,Shallow,"Lady Gaga",1215789,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
75,Legends,"Juice WRLD",1209288,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
76,"It's You","Ali Gatie",1192528,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
77,"Whine Up","Nicky Jam",1189509,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
78,"Que Tire Pa Lante","Daddy Yankee",1176705,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
79,"when the party's over","Billie Eilish",1175850,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
80,Ransom,"Lil Tecca",1175559,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
81,"lovely (with Khalid)","Billie Eilish",1158295,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
82,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1156797,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
83,"Hola - Remix",Dalex,1133405,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
84,"Driving Home for Christmas - 2019 Remaster","Chris Rea",1128316,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
85,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1104664,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
86,Wow.,"Post Malone",1092871,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
87,"Mean It",Lauv,1083131,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
88,"Yellow Hearts","Ant Saunders",1079634,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
89,"Fine Line","Harry Styles",1075874,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9
90,"White Christmas","Bing Crosby",1061551,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
91,Happier,Marshmello,1056844,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
92,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1041602,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
93,Quizas,"Rich Music LTD",1022338,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
94,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",1016784,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
95,"Without Me",Halsey,1011300,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
96,"All Girls Are The Same","Juice WRLD",1009560,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
97,"Treat People With Kindness","Harry Styles",1009259,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0
98,Sucker,"Jonas Brothers",991736,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
99,"Canyon Moon","Harry Styles",982473,https://open.spotify.com/track/5IhzJOXNE7ki0IIJbZbnGq
100,Aventura,Lunay,978452,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
101,"A Holly Jolly Christmas - Single Version","Burl Ives",977706,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
102,"Have Yourself A Merry Little Christmas","Sam Smith",975783,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
103,"Into the Unknown","Idina Menzel",972686,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
104,Indeciso,Reik,968149,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
105,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,963726,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
106,"Up All Night",Khalid,961446,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
107,"Look At Her Now","Selena Gomez",961303,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
108,"Truth Hurts",Lizzo,953611,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
109,"Piece Of Your Heart",MEDUZA,951366,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
110,"rockstar (feat. 21 Savage)","Post Malone",943066,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
111,Believer,"Imagine Dragons",942003,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
112,"Ballin' (with Roddy Ricch)",Mustard,941436,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
113,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",933004,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
114,Tutu,Camilo,925080,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
115,Woah,"Lil Baby",925060,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
116,"Money In The Grave (Drake ft. Rick Ross)",Drake,923934,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
117,"Bohemian Rhapsody - Remastered 2011",Queen,917518,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
118,Graveyard,Halsey,917282,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
119,"thank u, next","Ariana Grande",917160,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
120,"No Guidance (feat. Drake)","Chris Brown",916477,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
121,"SICKO MODE","Travis Scott",914811,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
122,"Soltera - Remix",Lunay,913844,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
123,"Yo x Ti, Tu x Mi",ROSALÍA,907968,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
124,"Si Te Vas",Sech,904036,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
125,"Sleigh Ride","The Ronettes",902007,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
126,SAD!,XXXTENTACION,901853,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
127,"If the World Was Ending - feat. Julia Michaels","JP Saxe",900643,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
128,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",896436,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
129,"Dancing With A Stranger (with Normani)","Sam Smith",894682,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
130,"Shape of You","Ed Sheeran",893952,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
131,"Sweet but Psycho","Ava Max",889120,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
132,"Merry Christmas Everyone","Shakin' Stevens",880526,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
133,"Christmas (Baby Please Come Home)","Darlene Love",876465,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
134,Family,"The Chainsmokers",872192,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
135,"Bellaquita - Remix",Dalex,853547,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
136,"Girls Like You (feat. Cardi B)","Maroon 5",849513,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
137,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",846592,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
138,July,"Noah Cyrus",843677,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
139,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",840736,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
140,"bury a friend","Billie Eilish",839356,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
141,"Eastside (with Halsey & Khalid)","benny blanco",838780,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
142,"Better Now","Post Malone",836863,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
143,"Con Calma","Daddy Yankee",831032,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
144,"Roses - Imanbek Remix","SAINt JHN",829137,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
145,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",825723,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
146,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",825217,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
147,"Say You Won't Let Go","James Arthur",819283,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
148,"223's (feat. 9lokknine)","YNW Melly",819074,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
149,Candy,"Doja Cat",811849,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
150,"Con Altura",ROSALÍA,810109,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
151,Bruises,"Lewis Capaldi",803750,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
152,"High Hopes","Panic! At The Disco",803154,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
153,"Like It's Christmas","Jonas Brothers",803125,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
154,"Santa Claus Is Coming to Town","Michael Bublé",801800,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
155,VIBEZ,DaBaby,799126,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
156,"Nice To Meet Ya","Niall Horan",798423,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
157,Blanco,"J Balvin",796027,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
158,"Christmas (Baby Please Come Home)","Mariah Carey",795321,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
159,"Blue Christmas","Elvis Presley",794746,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
160,"Santa Claus Is Coming To Town","The Jackson 5",786428,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
161,Panini,"Lil Nas X",784542,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
162,Perfect,"Ed Sheeran",781264,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
163,"Jocelyn Flores",XXXTENTACION,779644,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
164,"Stuck In A Dream (feat. Gunna)","Lil Mosey",778049,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
165,"Be Alright","Dean Lewis",777522,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
166,"Get You The Moon (feat. Snøw)",Kina,775408,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
167,goosebumps,"Travis Scott",774620,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
168,"The London (feat. J. Cole & Travis Scott)","Young Thug",774584,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
169,"Talk (feat. Disclosure)",Khalid,772854,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
170,"If I Can't Have You","Shawn Mendes",765424,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
171,"My Only Wish (This Year)","Britney Spears",764414,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
172,"Christmas Lights",Coldplay,760215,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
173,Youngblood,"5 Seconds of Summer",759732,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
174,Suge,DaBaby,759474,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
175,Takeaway,"The Chainsmokers",754171,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
176,"QUE PRETENDES","J Balvin",753341,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
177,"MIDDLE CHILD","J. Cole",751022,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
178,"Ne reviens pas",Gradur,749989,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
179,"Higher Love",Kygo,749579,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
180,"Que Calor (with J Balvin & El Alfa)","Major Lazer",749480,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
181,"Liberdade Provisória","Henrique & Juliano",747713,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
182,"11 PM",Maluma,747702,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
183,"Otro Trago - Remix",Sech,746661,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
184,"Step Into Christmas","Elton John",743847,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
185,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",743333,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
186,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",741461,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
187,"Let Me Down Slowly","Alec Benjamin",739459,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
188,"Can We Kiss Forever?",Kina,735456,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
189,"Calma - Remix","Pedro Capó",728707,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
190,"Lean Wit Me","Juice WRLD",726825,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
191,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,722285,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
192,"Santa Baby","Ariana Grande",721865,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
193,Moonlight,XXXTENTACION,721721,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
194,VALENTINO,24kGoldn,719719,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
195,"Run Rudolph Run - Single Version","Chuck Berry",712128,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
196,"Pa' Olvidarme De Ella","Piso 21",710117,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
197,I.F.L.Y.,Bazzi,705393,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
198,"You Need To Calm Down","Taylor Swift",703464,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
199,"I Like Me Better",Lauv,701482,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
200,Death,"Trippie Redd",698185,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
