,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
132,"De Cora <3","Rauw Alejandro",984657,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
133,"I CAN'T STOP ME",TWICE,983899,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
134,"Bottiglie Privè","Sfera Ebbasta",979547,https://open.spotify.com/track/4hExiZDbGdegofpEc9t0Fu
135,Believer,"Imagine Dragons",974692,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
136,"If the World Was Ending - feat. Julia Michaels","JP Saxe",973372,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
137,"Tick Tock (feat. 24kGoldn)","Clean Bandit",969090,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
138,"Say You Won't Let Go","James Arthur",962195,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
139,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",960920,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
140,"Mad at Disney","salem ilese",951767,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
141,"It's the Most Wonderful Time of the Year","Andy Williams",948371,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
142,Falling,"Harry Styles",948307,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
143,Dior,"Pop Smoke",947702,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
144,"Dime Cómo Quieres","Christian Nodal",946998,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
145,"Life Is Good (feat. Drake)",Future,944753,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
146,"motive (with Doja Cat)","Ariana Grande",940040,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
147,"everything i wanted","Billie Eilish",934193,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
148,"SICKO MODE","Travis Scott",931301,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
149,"Go Crazy","Chris Brown",928700,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
150,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",924428,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
151,Azul,"J Balvin",923987,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
152,"ily (i love you baby) (feat. Emilee)","Surf Mesa",922592,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
153,"Jocelyn Flores",XXXTENTACION,922552,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
154,"All Girls Are The Same","Juice WRLD",907437,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
155,"Ride It",Regard,900792,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
156,ON,BTS,883362,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
157,"Electric Love",BØRNS,877379,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
158,Perfect,"Ed Sheeran",876846,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
159,ROXANNE,"Arizona Zervas",876522,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
160,"Underneath the Tree","Kelly Clarkson",871993,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
161,"Toosie Slide",Drake,871874,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
162,"Martin & Gina","Polo G",867042,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
163,"Jerusalema (feat. Nomcebo Zikode)","Master KG",864008,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
164,"Intentions (feat. Quavo)","Justin Bieber",863428,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
165,"Kings & Queens","Ava Max",851044,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
166,"7 rings","Ariana Grande",849396,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
167,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",843203,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
168,Polvo,"Nicky Jam",836129,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
169,"Bohemian Rhapsody - Remastered 2011",Queen,824712,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
170,"Daddy Issues","The Neighbourhood",822177,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
171,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",820960,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
172,"Eenie Meenie","Sean Kingston",819522,https://open.spotify.com/track/4vVTI94F9uJ8lHNDWKv0i2
173,"Shape of You","Ed Sheeran",818093,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
174,"All of Me","John Legend",815032,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
175,SAD!,XXXTENTACION,813545,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
176,"At My Worst","Pink Sweat$",812789,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
177,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,811609,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
178,Mistletoe,"Justin Bieber",811243,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
179,Goosebumps,HVME,809658,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
180,"when the party's over","Billie Eilish",807438,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
181,"Someone To You",BANNERS,802849,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
182,"ALWAYS DO","The Kid LAROI",798030,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
183,"Djadja (feat. Maluma) - Remix","Aya Nakamura",792417,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
184,"I Don't Care (with Justin Bieber)","Ed Sheeran",790830,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
185,"Shots Fired","Megan Thee Stallion",787781,https://open.spotify.com/track/3yhhv0VCmKkAWD9ysDLpTE
186,"Blueberry Eyes (feat. SUGA of BTS)",MAX,785233,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
187,"Godzilla (feat. Juice WRLD)",Eminem,784971,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
188,"hot girl bummer",blackbear,778544,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
189,Runnin,"21 Savage",776899,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
190,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",775982,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
191,"Still Goin Down","Morgan Wallen",774911,https://open.spotify.com/track/096YtKWNRXdmYKFLelSBto
192,"Love Not War (The Tampa Beat)","Jason Derulo",771885,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm
193,"Recairei - Ao Vivo","Os Barões Da Pisadinha",771573,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
194,"Smile (with The Weeknd)","Juice WRLD",770911,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
195,"Be Alright","Dean Lewis",770328,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
196,"Hey Boy",Sia,768042,https://open.spotify.com/track/4GMwkXRXJBedJMmvmltk0Q
197,"Be Kind (with Halsey)",Marshmello,767192,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
198,"rockstar (feat. 21 Savage)","Post Malone",762621,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
199,"Star Shopping","Lil Peep",758013,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
200,Promiscuous,"Nelly Furtado",751963,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
