,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,"Come & Go (with Marshmello)","Juice WRLD",1563974,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
45,Golden,"Harry Styles",1551507,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
46,Daisy,Ashnikko,1535846,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
47,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1521176,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
48,"How You Like That",BLACKPINK,1469898,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
49,"Forever After All","Luke Combs",1464743,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
50,MORE,K/DA,1442408,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
51,Sofia,Clairo,1417328,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
52,"I CAN'T STOP ME",TWICE,1416739,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
53,"Parce (feat. Justin Quiles)",Maluma,1408704,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
54,"Tattoo - Remix with Camilo","Rauw Alejandro",1381402,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
55,"Don't Start Now","Dua Lipa",1372446,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
56,"La Jeepeta - Remix","Nio Garcia",1364655,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
57,"death bed (coffee for your head)",Powfu,1344592,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
58,"Mi Niña",Wisin,1333361,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
59,"Rain On Me (with Ariana Grande)","Lady Gaga",1309576,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
60,"Tyler Herro","Jack Harlow",1301463,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
61,"Adore You","Harry Styles",1290177,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
62,"Mi Cuarto","Jerry Di",1278571,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
63,Circles,"Post Malone",1271076,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
64,"Wishing Well","Juice WRLD",1264626,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
65,"my ex's best friend (with blackbear)","Machine Gun Kelly",1261240,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
66,"Go Crazy","Chris Brown",1253641,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
67,"Blueberry Faygo","Lil Mosey",1251225,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
68,"Stuck with U (with Justin Bieber)","Ariana Grande",1247677,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
69,"Train Wreck","James Arthur",1213523,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
70,"Deep End",Fousheé,1204277,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
71,Memories,"Maroon 5",1176101,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
72,"Lucid Dreams","Juice WRLD",1164980,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
73,goosebumps,"Travis Scott",1163734,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
74,"Spicy (feat. Post Malone)","Ty Dolla $ign",1162240,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
75,"SO DONE","The Kid LAROI",1160546,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC
76,Señorita,"Shawn Mendes",1137370,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
77,Caramelo,Ozuna,1131360,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
78,"The Box","Roddy Ricch",1127418,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
79,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1101451,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
80,"Mad at Disney","salem ilese",1092344,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
81,"lovely (with Khalid)","Billie Eilish",1082260,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
82,Robbery,"Juice WRLD",1081632,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
83,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",1079685,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
84,"Tick Tock (feat. 24kGoldn)","Clean Bandit",1078431,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
85,Diamonds,"Sam Smith",1077945,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
86,Falling,"Trevor Daniel",1067796,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
87,"bad guy","Billie Eilish",1063135,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
88,Falling,"Harry Styles",1060855,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
89,"Kings & Queens","Ava Max",1054554,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
90,"Pretty Savage",BLACKPINK,1050621,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
91,"HIGHEST IN THE ROOM","Travis Scott",1036026,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
92,"ily (i love you baby) (feat. Emilee)","Surf Mesa",1031945,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
93,"Intentions (feat. Quavo)","Justin Bieber",1026803,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
94,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",1024600,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
95,Shallow,"Lady Gaga",1023432,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
96,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1022551,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
97,"Break My Heart","Dua Lipa",1016360,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
98,"Sweater Weather","The Neighbourhood",1014796,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
99,"Chica Ideal","Sebastian Yatra",991268,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
100,BICHOTA,"KAROL G",984198,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
101,Tusa,"KAROL G",982549,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
102,"Toosie Slide",Drake,969142,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
103,"Electric Love",BØRNS,957989,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
104,"Say You Won't Let Go","James Arthur",952684,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
105,"SICKO MODE","Travis Scott",951196,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
106,Believer,"Imagine Dragons",947261,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
107,"Bottiglie Privè","Sfera Ebbasta",946974,https://open.spotify.com/track/3E2KP5AWn6Wx0NcPstzKeo
108,Dior,"Pop Smoke",938580,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
109,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,930867,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
110,"7 rings","Ariana Grande",925393,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
111,"Bet You Wanna (feat. Cardi B)",BLACKPINK,924558,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
112,"Life Is Good (feat. Drake)",Future,920863,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
113,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",915857,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
114,"Me Gusta (with Cardi B & Myke Towers)",Anitta,912561,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
115,Angeklagt,"Bonez MC",893265,https://open.spotify.com/track/3pJa2fy3VW7Uxrzzz0k1A7
116,"You Got It",Vedo,887967,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
117,"Party Girl",StaySolidRocky,886513,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
118,"Martin & Gina","Polo G",884351,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
119,"Mr. Right Now (feat. Drake)","21 Savage",882441,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
120,"Jerusalema (feat. Nomcebo Zikode)","Master KG",881510,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
121,"Djadja (feat. Maluma) - Remix","Aya Nakamura",877715,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
122,"Smile (with The Weeknd)","Juice WRLD",877598,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
123,"Someone To You",BANNERS,874221,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
124,ROXANNE,"Arizona Zervas",871517,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
125,"Ride It",Regard,870401,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
126,"All Girls Are The Same","Juice WRLD",865668,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
127,"GREECE (feat. Drake)","DJ Khaled",860211,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
128,"Jocelyn Flores",XXXTENTACION,852551,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
129,Azul,"J Balvin",841394,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
130,Whoopty,CJ,840483,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
131,"Wolves (feat. Post Malone)","Big Sean",840184,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
132,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",837338,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
133,"Be Kind (with Halsey)",Marshmello,837013,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
134,"everything i wanted","Billie Eilish",835296,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
135,Runnin,"21 Savage",834522,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
136,"Blueberry Eyes (feat. SUGA of BTS)",MAX,829504,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
137,"Sweet Melody","Little Mix",826839,https://open.spotify.com/track/28xX6K8LnkZve4RiuEB3iK
138,Perfect,"Ed Sheeran",824131,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
139,"Don Don","Daddy Yankee",819844,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
140,"Be Alright","Dean Lewis",815350,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
141,Favorito,Camilo,810351,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
142,"All of Me","John Legend",809354,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
143,"Papi Chulo",Octavian,808789,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
144,"Daddy Issues","The Neighbourhood",806357,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
145,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",804519,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
146,Enchule,"Rauw Alejandro",803046,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
147,"Got It On Me","Pop Smoke",800725,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
148,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",798680,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
149,"24 (feat. Lil Baby)","Money Man",797114,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
150,"hot girl bummer",blackbear,796515,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
151,"Still Don't Know My Name",Labrinth,796382,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
152,"I Don't Care (with Justin Bieber)","Ed Sheeran",795400,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
153,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,791074,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
154,"Quiéreme Mientras Se Pueda","Manuel Turizo",790908,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
155,"Shape of You","Ed Sheeran",785079,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
156,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,784867,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
157,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,776467,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
158,SAD!,XXXTENTACION,774278,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
159,"Say So","Doja Cat",768645,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
160,Madrid,Maluma,766607,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
161,"Godzilla (feat. Juice WRLD)",Eminem,764558,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
162,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",758805,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
163,"Are You Bored Yet? (feat. Clairo)",Wallows,756943,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
164,Nada,"Cali Y El Dandee",756172,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
165,Promiscuous,"Nelly Furtado",755334,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
166,"rockstar (feat. 21 Savage)","Post Malone",754736,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
167,"Hasta Que Dios Diga","Anuel AA",750925,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
168,"Caramelo - Remix",Ozuna,748195,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
169,Reloj,"Rauw Alejandro",743064,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8
170,"Without Me",Halsey,742664,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
171,"when the party's over","Billie Eilish",739470,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
172,"In Your Eyes","The Weeknd",738512,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
173,"Bohemian Rhapsody - Remastered 2011",Queen,738224,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
174,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,735450,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
175,"Beautiful People (feat. Khalid)","Ed Sheeran",731463,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
176,"Recairei - Ao Vivo","Os Barões Da Pisadinha",723632,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
177,"After Party","Don Toliver",722830,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
178,"thank u, next","Ariana Grande",711949,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
179,"Get You The Moon (feat. Snøw)",Kina,710737,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
180,"Sunday Best",Surfaces,710060,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
181,"Star Shopping","Lil Peep",709765,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
182,"OK Not To Be OK",Marshmello,708192,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
183,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",702792,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j
184,Relación,Sech,700652,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
185,Photograph,"Ed Sheeran",700297,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
186,Fake,Lauv,699274,https://open.spotify.com/track/4Gt2kh3QbAGU6yquOWn4aW
187,"Take Me To Church",Hozier,698628,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
188,Rojo,"J Balvin",698622,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
189,"The Less I Know The Better","Tame Impala",698619,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
190,"The Business",Tiësto,698053,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
191,MAMACITA,"Black Eyed Peas",696336,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
192,Happier,Marshmello,695919,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
193,"THE SCOTTS","THE SCOTTS",693206,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
194,"Lose Control",MEDUZA,692249,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
195,"Let Her Go",Passenger,691475,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
196,"10,000 Hours (with Justin Bieber)","Dan + Shay",689694,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
197,"Someone Like You",Adele,685320,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB
198,"Lose Somebody",Kygo,685160,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
199,"Play Date","Melanie Martinez",683242,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
200,"At My Worst","Pink Sweat$",681030,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
