,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,2053441,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
20,"Hawái - Remix",Maluma,2018348,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
21,Heather,"Conan Gray",2010768,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
22,"La Nota","Manuel Turizo",1971666,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
23,"Laugh Now Cry Later (feat. Lil Durk)",Drake,1953796,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
24,"Someone You Loved","Lewis Capaldi",1925814,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
25,"Levitating (feat. DaBaby)","Dua Lipa",1910111,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
26,"Se Te Nota (with Guaynaa)","Lele Pons",1884938,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
27,Wonder,"Shawn Mendes",1872106,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
28,"La Tóxica",Farruko,1837049,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
29,pov,"Ariana Grande",1795594,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
30,"Vida de Rico",Camilo,1794179,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
31,"La Curiosidad","Jay Wheeler",1738877,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
32,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,1736003,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
33,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1723318,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
34,"Take You Dancing","Jason Derulo",1698400,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
35,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1696541,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
36,"Before You Go","Lewis Capaldi",1664278,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
37,"Una Locura",Ozuna,1652866,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
38,Jeans,"Justin Quiles",1650823,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
39,BICHOTA,"KAROL G",1636836,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
40,"Mi Niña",Wisin,1616025,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
41,"Parce (feat. Justin Quiles)",Maluma,1605209,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
42,"Roses - Imanbek Remix","SAINt JHN",1602285,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
43,"Midnight Sky","Miley Cyrus",1600513,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
44,"Dance Monkey","Tones And I",1547632,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
45,"Breaking Me",Topic,1531975,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
46,"SO DONE","The Kid LAROI",1531751,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
47,"Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","C. Tangana",1525000,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
48,Golden,"Harry Styles",1501586,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
49,"Ay, DiOs Mío!","KAROL G",1499944,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
50,Sofia,Clairo,1491786,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
51,"motive (with Doja Cat)","Ariana Grande",1489677,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
52,"Chica Ideal","Sebastian Yatra",1429575,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
53,Despeinada,Ozuna,1414753,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
54,"Come & Go (with Marshmello)","Juice WRLD",1388312,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
55,"Ice Cream (with Selena Gomez)",BLACKPINK,1378977,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
56,"Dreams - 2004 Remaster","Fleetwood Mac",1378047,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
57,Daisy,Ashnikko,1366347,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
58,"POPSTAR (feat. Drake)","DJ Khaled",1309677,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
59,"Tattoo - Remix with Camilo","Rauw Alejandro",1299831,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
60,"Don't Start Now","Dua Lipa",1284770,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
61,"Tyler Herro","Jack Harlow",1283259,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
62,"Train Wreck","James Arthur",1272056,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
63,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1253636,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
64,"death bed (coffee for your head)",Powfu,1252135,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
65,"Deep End",Fousheé,1242726,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
66,"lovely (with Khalid)","Billie Eilish",1228181,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
67,"Lovesick Girls",BLACKPINK,1227959,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
68,Diamonds,"Sam Smith",1209320,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
69,"How You Like That",BLACKPINK,1194027,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
70,"Mi Cuarto","Jerry Di",1191107,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
71,Circles,"Post Malone",1189106,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
72,"Stuck with U (with Justin Bieber)","Ariana Grande",1179792,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
73,"Wishing Well","Juice WRLD",1177169,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
74,"La Luz",Sech,1175837,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
75,Memories,"Maroon 5",1151569,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
76,"Lucid Dreams","Juice WRLD",1142803,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
77,"Adore You","Harry Styles",1130256,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
78,"La Jeepeta - Remix","Nio Garcia",1125363,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
79,"Blueberry Faygo","Lil Mosey",1118999,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
80,goosebumps,"Travis Scott",1112781,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
81,"All I Want for Christmas Is You","Mariah Carey",1109961,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
82,"I CAN'T STOP ME",TWICE,1108208,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
83,"Rain On Me (with Ariana Grande)","Lady Gaga",1106839,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
84,Fever,"Dua Lipa",1099890,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
85,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1094589,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
86,Whoopty,CJ,1087896,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
87,Reloj,"Rauw Alejandro",1086707,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8
88,"my ex's best friend (with blackbear)","Machine Gun Kelly",1078894,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
89,Señorita,"Shawn Mendes",1069460,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
90,"Sweater Weather","The Neighbourhood",1065078,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
91,"The Box","Roddy Ricch",1062533,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
92,"Paradise (feat. Dermot Kennedy)",MEDUZA,1049340,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
93,"Go Crazy","Chris Brown",1040995,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
94,Robbery,"Juice WRLD",1039736,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
95,"Mad at Disney","salem ilese",1019686,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
96,Caramelo,Ozuna,1018523,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
97,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1010232,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
98,"HIGHEST IN THE ROOM","Travis Scott",986476,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
99,Shallow,"Lady Gaga",984789,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
100,Falling,"Trevor Daniel",984507,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
101,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",966875,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
102,Falling,"Harry Styles",964000,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
103,"bad guy","Billie Eilish",963098,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
104,"Tick Tock (feat. 24kGoldn)","Clean Bandit",961132,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
105,"Say You Won't Let Go","James Arthur",960054,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
106,"Kings & Queens","Ava Max",946289,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
107,"Break My Heart","Dua Lipa",941113,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
108,Believer,"Imagine Dragons",935102,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
109,Tusa,"KAROL G",928193,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
110,MORE,K/DA,924469,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
111,"ily (i love you baby) (feat. Emilee)","Surf Mesa",921434,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
112,"Papi Chulo",Octavian,907150,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
113,"Electric Love",BØRNS,903129,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
114,Azul,"J Balvin",898155,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
115,"off the table (with The Weeknd)","Ariana Grande",895682,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
116,"Intentions (feat. Quavo)","Justin Bieber",895298,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
117,Dior,"Pop Smoke",894466,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
118,"Jocelyn Flores",XXXTENTACION,892138,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
119,"SICKO MODE","Travis Scott",885923,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
120,"All Girls Are The Same","Juice WRLD",884027,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
121,"Martin & Gina","Polo G",872442,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
122,"7 rings","Ariana Grande",867622,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
123,"Life Is Good (feat. Drake)",Future,865785,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
124,"Sweet Melody","Little Mix",864898,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
125,"The Business",Tiësto,863719,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
126,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,861528,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
127,"Toosie Slide",Drake,859676,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
128,"Last Christmas",Wham!,849684,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
129,"just like magic","Ariana Grande",846770,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
130,ROXANNE,"Arizona Zervas",846712,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
131,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",837510,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
132,Runnin,"21 Savage",835826,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
133,"Forever After All","Luke Combs",833013,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
134,Perfect,"Ed Sheeran",830876,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
135,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,829184,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
136,"Ride It",Regard,828803,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
137,"Someone To You",BANNERS,826810,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
138,"Daddy Issues","The Neighbourhood",826640,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
139,"Pretty Savage",BLACKPINK,825209,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
140,"Spicy (feat. Post Malone)","Ty Dolla $ign",821434,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
141,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",821120,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
142,"everything i wanted","Billie Eilish",820929,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
143,"All of Me","John Legend",805489,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
144,"Be Kind (with Halsey)",Marshmello,802235,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
145,"Smile (with The Weeknd)","Juice WRLD",795641,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
146,"Be Alright","Dean Lewis",793999,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
147,SAD!,XXXTENTACION,786497,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
148,"Djadja (feat. Maluma) - Remix","Aya Nakamura",784912,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
149,"Jerusalema (feat. Nomcebo Zikode)","Master KG",780688,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
150,"Blueberry Eyes (feat. SUGA of BTS)",MAX,773065,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
151,"Shape of You","Ed Sheeran",770514,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
152,"You Got It",Vedo,768848,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
153,"safety net (feat. Ty Dolla $ign)","Ariana Grande",761302,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
154,"GREECE (feat. Drake)","DJ Khaled",760259,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
155,"ALWAYS DO","The Kid LAROI",759015,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
156,Enchule,"Rauw Alejandro",757224,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
157,"hot girl bummer",blackbear,752654,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
158,"Hasta Que Dios Diga","Anuel AA",751522,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
159,"when the party's over","Billie Eilish",751213,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
160,"Quiéreme Mientras Se Pueda","Manuel Turizo",750410,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
161,"Party Girl",StaySolidRocky,750382,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
162,"I Don't Care (with Justin Bieber)","Ed Sheeran",747141,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
163,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,746856,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
164,"Are You Bored Yet? (feat. Clairo)",Wallows,740698,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
165,Promiscuous,"Nelly Furtado",740666,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
166,"Godzilla (feat. Juice WRLD)",Eminem,738276,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
167,"Santa Tell Me","Ariana Grande",733346,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
168,"Say So","Doja Cat",731423,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
169,"Bohemian Rhapsody - Remastered 2011",Queen,730450,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
170,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,727939,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
171,"rockstar (feat. 21 Savage)","Post Malone",727753,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
172,"Still Don't Know My Name",Labrinth,726505,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
173,"At My Worst","Pink Sweat$",725831,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
174,"GO (feat. Juice WRLD)","The Kid LAROI",725192,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
175,"Without Me",Halsey,723452,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
176,"Don Don","Daddy Yankee",718643,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
177,"Star Shopping","Lil Peep",717192,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
178,Nada,"Cali Y El Dandee",714757,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
179,"Got It On Me","Pop Smoke",710536,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
180,"Get You The Moon (feat. Snøw)",Kina,709687,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
181,"Mr. Right Now (feat. Drake)","21 Savage",706563,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
182,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",706273,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
183,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",699874,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
184,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",695441,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
185,"shut up","Ariana Grande",694539,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
186,Madrid,Maluma,692040,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
187,Safaera,"Bad Bunny",690644,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
188,"SLOW DANCING IN THE DARK",Joji,689584,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
189,"The Less I Know The Better","Tame Impala",688795,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
190,"Beautiful People (feat. Khalid)","Ed Sheeran",686835,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
191,nasty,"Ariana Grande",686594,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO
192,"In Your Eyes","The Weeknd",686057,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
193,"10,000 Hours (with Justin Bieber)","Dan + Shay",683683,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
194,Photograph,"Ed Sheeran",683678,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
195,Happier,Marshmello,682664,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
196,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,682411,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
197,"Sunday Best",Surfaces,680108,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
198,"After Party","Don Toliver",679815,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
199,Yellow,Coldplay,678415,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
200,Goosebumps,HVME,677514,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
