,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
64,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1289343,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
65,"Underneath the Tree","Kelly Clarkson",1280774,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
66,Sofia,Clairo,1271533,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
67,Golden,"Harry Styles",1270518,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
68,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1254156,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
69,Despeinada,Ozuna,1248813,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
70,"Come & Go (with Marshmello)","Juice WRLD",1240307,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
71,"SO DONE","The Kid LAROI",1229465,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
72,"Breaking Me",Topic,1224440,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
73,"lovely (with Khalid)","Billie Eilish",1206475,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
74,"Train Wreck","James Arthur",1177851,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
75,"Tattoo - Remix with Camilo","Rauw Alejandro",1176145,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
76,"death bed (coffee for your head)",Powfu,1173180,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
77,"Dreams - 2004 Remaster","Fleetwood Mac",1164571,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
78,"Don't Start Now","Dua Lipa",1152999,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
79,"Sweater Weather","The Neighbourhood",1140348,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
80,Mistletoe,"Justin Bieber",1138002,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
81,Daisy,Ashnikko,1127923,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
82,Skit,BTS,1114068,https://open.spotify.com/track/4GVwjLRT7oSsKby7Vy8EHr
83,"Wishing Well","Juice WRLD",1097692,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
84,"Lucid Dreams","Juice WRLD",1093633,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
85,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1088980,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
86,"Mi Cuarto","Jerry Di",1086682,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
87,"Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","C. Tangana",1086515,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
88,Circles,"Post Malone",1086168,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
89,"La Jeepeta - Remix","Nio Garcia",1080917,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
90,"Deep End",Fousheé,1079108,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
91,goosebumps,"Travis Scott",1076818,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
92,"Blueberry Faygo","Lil Mosey",1076701,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
93,"Paradise (feat. Dermot Kennedy)",MEDUZA,1071910,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
94,Memories,"Maroon 5",1050523,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
95,"POPSTAR (feat. Drake)","DJ Khaled",1047642,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
96,"Tyler Herro","Jack Harlow",1044935,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
97,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1042328,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
98,"Stuck with U (with Justin Bieber)","Ariana Grande",1038726,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
99,"La Luz",Sech,1029181,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
100,Señorita,"Shawn Mendes",1027289,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
101,"The Box","Roddy Ricch",1020972,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
102,"The Business",Tiësto,999901,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
103,"Adore You","Harry Styles",998985,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
104,"Lovesick Girls",BLACKPINK,996716,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
105,"bad guy","Billie Eilish",990205,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
106,"Ice Cream (with Selena Gomez)",BLACKPINK,979478,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
107,"HIGHEST IN THE ROOM","Travis Scott",975369,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
108,Robbery,"Juice WRLD",968560,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
109,"How You Like That",BLACKPINK,964255,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
110,Tusa,"KAROL G",963267,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
111,"Sleigh Ride","The Ronettes",961661,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf
112,Diamonds,"Sam Smith",946368,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
113,Shallow,"Lady Gaga",944084,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
114,"Feliz Navidad","José Feliciano",936779,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
115,"Holly Jolly Christmas","Michael Bublé",934939,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
116,Caramelo,Ozuna,933182,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
117,Falling,"Trevor Daniel",924024,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
118,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,923086,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
119,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",919889,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
120,"Baby (with J Balvin)","Sfera Ebbasta",914126,https://open.spotify.com/track/4L5ZhW0VJeQ6je2iqvqZ4X
121,"If the World Was Ending - feat. Julia Michaels","JP Saxe",893544,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
122,"Dime Cómo Quieres","Christian Nodal",893179,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
123,"Rain On Me (with Ariana Grande)","Lady Gaga",890952,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
124,"my ex's best friend (with blackbear)","Machine Gun Kelly",888053,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
125,Falling,"Harry Styles",886952,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
126,Azul,"J Balvin",886847,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
127,"Say You Won't Let Go","James Arthur",886724,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
128,Believer,"Imagine Dragons",883103,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
129,"I CAN'T STOP ME",TWICE,881053,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
130,"Jocelyn Flores",XXXTENTACION,880440,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
131,"Do They Know It's Christmas? - 1984 Version","Band Aid",867831,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
132,"All Girls Are The Same","Juice WRLD",860935,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
133,"Mad at Disney","salem ilese",855812,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
134,"Break My Heart","Dua Lipa",855235,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
135,"Recairei - Ao Vivo","Os Barões Da Pisadinha",854176,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
136,Fever,"Dua Lipa",848644,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
137,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,846438,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
138,"SICKO MODE","Travis Scott",833529,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
139,"everything i wanted","Billie Eilish",833456,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
140,"Life Is Good (feat. Drake)",Future,823513,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
141,"De Cora <3","Rauw Alejandro",822733,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
142,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",821684,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
143,ROXANNE,"Arizona Zervas",819238,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
144,"Somebody’s Problem","Morgan Wallen",819172,https://open.spotify.com/track/0SErdEdRcVX1uJCf1eTGYH
145,"ily (i love you baby) (feat. Emilee)","Surf Mesa",817020,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
146,"Driving Home for Christmas - 2019 Remaster","Chris Rea",815436,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
147,Dior,"Pop Smoke",815391,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
148,"Tick Tock (feat. 24kGoldn)","Clean Bandit",805784,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
149,Perfect,"Ed Sheeran",797422,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
150,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",794515,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
151,"Electric Love",BØRNS,792315,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
152,"Go Crazy","Chris Brown",786499,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
153,"Toosie Slide",Drake,786219,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
154,"motive (with Doja Cat)","Ariana Grande",776366,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
155,"Daddy Issues","The Neighbourhood",774586,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
156,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,770961,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
157,SAD!,XXXTENTACION,768306,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
158,"7 rings","Ariana Grande",756932,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
159,"Bohemian Rhapsody - Remastered 2011",Queen,752202,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
160,"Ride It",Regard,751657,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
161,"Martin & Gina","Polo G",746344,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
162,"At My Worst","Pink Sweat$",743462,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
163,"Intentions (feat. Quavo)","Justin Bieber",740673,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
164,"All of Me","John Legend",740058,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
165,"when the party's over","Billie Eilish",737731,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
166,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",737605,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
167,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",735478,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
168,"Boy With Luv (feat. Halsey)",BTS,732224,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
169,"Someone To You",BANNERS,730196,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
170,"Shape of You","Ed Sheeran",728969,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
171,"Djadja (feat. Maluma) - Remix","Aya Nakamura",726362,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
172,Polvo,"Nicky Jam",726186,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
173,"Be Alright","Dean Lewis",722367,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
174,"Jerusalema (feat. Nomcebo Zikode)","Master KG",718294,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
175,"Kings & Queens","Ava Max",718200,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
176,"hot girl bummer",blackbear,708923,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
177,"Star Shopping","Lil Peep",708508,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
178,"Tik Tok (feat. Marracash & Guè Pequeno)","Sfera Ebbasta",696583,https://open.spotify.com/track/11jGgkrtDbYaKlN0y1nPbC
179,"Smile (with The Weeknd)","Juice WRLD",696520,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
180,"Party Girl",StaySolidRocky,693504,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
181,Body,"Megan Thee Stallion",685998,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
182,"Godzilla (feat. Juice WRLD)",Eminem,682202,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
183,"ALWAYS DO","The Kid LAROI",680838,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
184,"I Don't Care (with Justin Bieber)","Ed Sheeran",678373,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
185,"Pretty Savage",BLACKPINK,678181,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
186,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",677094,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
187,Safaera,"Bad Bunny",674710,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
188,"Are You Bored Yet? (feat. Clairo)",Wallows,671413,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
189,Yellow,Coldplay,671359,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
190,"rockstar (feat. 21 Savage)","Post Malone",670164,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
191,Mirrors,"Justin Timberlake",669748,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV
192,"Investe Em Mim","Jonas Esticado",666248,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
193,"Get You The Moon (feat. Snøw)",Kina,663393,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
194,"Eenie Meenie","Sean Kingston",662414,https://open.spotify.com/track/4vVTI94F9uJ8lHNDWKv0i2
195,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",660806,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
196,"Si Me Tomo Una Cerveza",Migrantes,659002,https://open.spotify.com/track/3lCbsHaN1wCxyDzcNN2x4N
197,Moonlight,XXXTENTACION,658599,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
198,"Without Me",Halsey,658431,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
199,"You Got It",Vedo,656488,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
200,"Be Kind (with Halsey)",Marshmello,653302,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
