,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,"Someone You Loved","Lewis Capaldi",1953146,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
24,"Laugh Now Cry Later (feat. Lil Durk)",Drake,1947479,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
25,"Se Te Nota (with Guaynaa)","Lele Pons",1936798,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
26,"La Tóxica",Farruko,1928554,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
27,"Levitating (feat. DaBaby)","Dua Lipa",1914706,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
28,"Vida de Rico",Camilo,1857416,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
29,Wonder,"Shawn Mendes",1855122,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
30,pov,"Ariana Grande",1848601,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
31,"Therefore I Am","Billie Eilish",1822518,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
32,BICHOTA,"KAROL G",1814016,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
33,"La Curiosidad","Jay Wheeler",1804342,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
34,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1765795,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
35,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,1743462,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
36,"Take You Dancing","Jason Derulo",1721806,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
37,"Una Locura",Ozuna,1720037,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
38,Jeans,"Justin Quiles",1715925,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
39,"Parce (feat. Justin Quiles)",Maluma,1699414,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
40,"Mi Niña",Wisin,1687764,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
41,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1669807,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
42,"Before You Go","Lewis Capaldi",1666521,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
43,"Roses - Imanbek Remix","SAINt JHN",1620006,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
44,"Midnight Sky","Miley Cyrus",1618131,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
45,"Dance Monkey","Tones And I",1577625,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
46,"Ay, DiOs Mío!","KAROL G",1567023,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
47,Sofia,Clairo,1556427,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
48,"Breaking Me",Topic,1546525,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
49,"SO DONE","The Kid LAROI",1521900,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
50,Golden,"Harry Styles",1511255,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
51,"Chica Ideal","Sebastian Yatra",1487710,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
52,"Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","C. Tangana",1487025,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
53,"motive (with Doja Cat)","Ariana Grande",1446678,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
54,Despeinada,Ozuna,1428189,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
55,"Come & Go (with Marshmello)","Juice WRLD",1398021,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
56,Daisy,Ashnikko,1397224,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
57,"Dreams - 2004 Remaster","Fleetwood Mac",1383895,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
58,"Ice Cream (with Selena Gomez)",BLACKPINK,1366818,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
59,"Tattoo - Remix with Camilo","Rauw Alejandro",1355122,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
60,"POPSTAR (feat. Drake)","DJ Khaled",1311036,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
61,"Don't Start Now","Dua Lipa",1310647,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
62,"lovely (with Khalid)","Billie Eilish",1290507,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
63,"Train Wreck","James Arthur",1279754,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
64,"Tyler Herro","Jack Harlow",1269462,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
65,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1258875,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
66,"death bed (coffee for your head)",Powfu,1256726,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
67,"Deep End",Fousheé,1256417,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
68,"Mi Cuarto","Jerry Di",1221824,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
69,"La Luz",Sech,1218598,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
70,"Lovesick Girls",BLACKPINK,1212613,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
71,Circles,"Post Malone",1211555,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
72,Diamonds,"Sam Smith",1211190,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
73,"How You Like That",BLACKPINK,1200216,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
74,Memories,"Maroon 5",1175793,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
75,"Wishing Well","Juice WRLD",1175218,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
76,"Stuck with U (with Justin Bieber)","Ariana Grande",1172308,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
77,"La Jeepeta - Remix","Nio Garcia",1167957,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
78,"Adore You","Harry Styles",1159349,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
79,"Lucid Dreams","Juice WRLD",1150464,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
80,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1145538,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
81,Whoopty,CJ,1144022,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
82,Reloj,"Rauw Alejandro",1135796,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8
83,"All I Want for Christmas Is You","Mariah Carey",1134159,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
84,Fever,"Dua Lipa",1127827,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
85,"Blueberry Faygo","Lil Mosey",1120542,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
86,goosebumps,"Travis Scott",1112858,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
87,"Rain On Me (with Ariana Grande)","Lady Gaga",1110727,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
88,"Sweater Weather","The Neighbourhood",1106085,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
89,Señorita,"Shawn Mendes",1095081,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
90,"Paradise (feat. Dermot Kennedy)",MEDUZA,1090441,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
91,"I CAN'T STOP ME",TWICE,1088341,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
92,"my ex's best friend (with blackbear)","Machine Gun Kelly",1084782,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
93,"The Box","Roddy Ricch",1072492,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
94,"bad guy","Billie Eilish",1060175,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
95,Caramelo,Ozuna,1052427,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
96,Robbery,"Juice WRLD",1041324,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
97,"Go Crazy","Chris Brown",1033616,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
98,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1012071,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
99,Shallow,"Lady Gaga",1005450,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
100,"Mad at Disney","salem ilese",999338,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
101,"HIGHEST IN THE ROOM","Travis Scott",994737,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
102,Falling,"Trevor Daniel",991357,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
103,Falling,"Harry Styles",980847,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
104,"Tick Tock (feat. 24kGoldn)","Clean Bandit",971381,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
105,"Say You Won't Let Go","James Arthur",963182,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
106,Tusa,"KAROL G",962599,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
107,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",961448,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
108,"Break My Heart","Dua Lipa",956853,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
109,Believer,"Imagine Dragons",948733,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
110,"Kings & Queens","Ava Max",947706,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
111,"everything i wanted","Billie Eilish",944394,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
112,Azul,"J Balvin",937132,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
113,"ily (i love you baby) (feat. Emilee)","Surf Mesa",931036,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
114,"Electric Love",BØRNS,915346,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
115,MORE,K/DA,911492,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
116,Dior,"Pop Smoke",908543,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
117,"Jocelyn Flores",XXXTENTACION,905117,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
118,"The Business",Tiësto,895866,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
119,"Papi Chulo",Octavian,894391,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
120,"Intentions (feat. Quavo)","Justin Bieber",893471,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
121,"SICKO MODE","Travis Scott",892205,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
122,"Life Is Good (feat. Drake)",Future,889774,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
123,"All Girls Are The Same","Juice WRLD",888677,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
124,"7 rings","Ariana Grande",886946,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
125,"Martin & Gina","Polo G",883536,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
126,"off the table (with The Weeknd)","Ariana Grande",880804,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
127,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,879156,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
128,"Last Christmas",Wham!,873339,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
129,"Toosie Slide",Drake,860726,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
130,"Daddy Issues","The Neighbourhood",858519,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
131,"Sweet Melody","Little Mix",854078,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
132,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",849286,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
133,"Ride It",Regard,848652,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
134,ROXANNE,"Arizona Zervas",846212,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
135,Perfect,"Ed Sheeran",846105,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
136,"Forever After All","Luke Combs",845184,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
137,Runnin,"21 Savage",841046,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
138,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,836064,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
139,"just like magic","Ariana Grande",828871,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
140,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",828166,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
141,"Pretty Savage",BLACKPINK,824736,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
142,"Someone To You",BANNERS,823446,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
143,"when the party's over","Billie Eilish",818158,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
144,"All of Me","John Legend",814111,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
145,"Djadja (feat. Maluma) - Remix","Aya Nakamura",812741,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
146,"Spicy (feat. Post Malone)","Ty Dolla $ign",804915,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
147,"Smile (with The Weeknd)","Juice WRLD",804425,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
148,"Be Alright","Dean Lewis",803597,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
149,"Be Kind (with Halsey)",Marshmello,800418,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
150,Enchule,"Rauw Alejandro",796937,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
151,SAD!,XXXTENTACION,795499,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
152,"Jerusalema (feat. Nomcebo Zikode)","Master KG",792342,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
153,"Shape of You","Ed Sheeran",782811,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
154,"Blueberry Eyes (feat. SUGA of BTS)",MAX,778951,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
155,Promiscuous,"Nelly Furtado",776992,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
156,"hot girl bummer",blackbear,772705,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
157,"GREECE (feat. Drake)","DJ Khaled",772630,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
158,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,771820,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
159,"Hasta Que Dios Diga","Anuel AA",767778,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
160,"Are You Bored Yet? (feat. Clairo)",Wallows,764469,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
161,"Quiéreme Mientras Se Pueda","Manuel Turizo",757416,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
162,"I Don't Care (with Justin Bieber)","Ed Sheeran",756392,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
163,"Godzilla (feat. Juice WRLD)",Eminem,753675,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
164,"Santa Tell Me","Ariana Grande",750461,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
165,"You Got It",Vedo,749024,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
166,"Bohemian Rhapsody - Remastered 2011",Queen,747443,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
167,"Without Me",Halsey,746961,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
168,"safety net (feat. Ty Dolla $ign)","Ariana Grande",744609,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
169,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,743185,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
170,"Don Don","Daddy Yankee",742664,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
171,"Party Girl",StaySolidRocky,741535,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
172,"Say So","Doja Cat",740753,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
173,"Still Don't Know My Name",Labrinth,740090,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
174,Nada,"Cali Y El Dandee",739258,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
175,"rockstar (feat. 21 Savage)","Post Malone",738668,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
176,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",733443,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
177,"Star Shopping","Lil Peep",730142,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
178,"ALWAYS DO","The Kid LAROI",727870,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
179,"Got It On Me","Pop Smoke",722275,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
180,"Get You The Moon (feat. Snøw)",Kina,718605,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
181,"GO (feat. Juice WRLD)","The Kid LAROI",714716,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
182,"10,000 Hours (with Justin Bieber)","Dan + Shay",714087,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
183,Madrid,Maluma,713121,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
184,"Recairei - Ao Vivo","Os Barões Da Pisadinha",713100,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
185,Safaera,"Bad Bunny",709681,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
186,"In Your Eyes","The Weeknd",709454,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
187,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,707112,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
188,"my future","Billie Eilish",706892,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
189,"SLOW DANCING IN THE DARK",Joji,705731,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
190,"Mr. Right Now (feat. Drake)","21 Savage",703640,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
191,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",703474,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
192,"The Less I Know The Better","Tame Impala",698522,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
193,"Beautiful People (feat. Khalid)","Ed Sheeran",697787,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
194,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",697470,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
195,"Caramelo - Remix",Ozuna,695782,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
196,"At My Worst","Pink Sweat$",695552,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
197,Happier,Marshmello,692664,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
198,Goosebumps,HVME,691775,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
199,July,"Noah Cyrus",690132,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
200,"CÓMO SE SIENTE - Remix","Jhay Cortez",689953,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
