,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
40,"No Idea","Don Toliver",1684276,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
41,"Before You Go","Lewis Capaldi",1660269,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
42,"LA CANCIÓN","J Balvin",1503551,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
43,"How Do You Sleep?","Sam Smith",1502730,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
44,"10,000 Hours (with Justin Bieber)","Dan + Shay",1499610,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
45,"7 rings","Ariana Grande",1467356,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
46,Lalala,Y2K,1458124,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
47,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1413202,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
48,"Lose Control",MEDUZA,1406240,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
49,"Old Town Road - Remix","Lil Nas X",1393207,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
50,"Hola - Remix",Dalex,1387382,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
51,Callaita,"Bad Bunny",1375114,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
52,Ransom,"Lil Tecca",1371675,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
53,Psycho,"Red Velvet",1355229,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
54,"Ayy Macarena",Tyga,1346067,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
55,"Sigues Con El","Dímelo Flow",1332712,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
56,"Whine Up","Nicky Jam",1331281,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
57,"Goodbyes (Feat. Young Thug)","Post Malone",1326335,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
58,"No Me Conoce - Remix","Jhay Cortez",1318929,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
59,Falling,"Harry Styles",1309643,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
60,"All I Want for Christmas Is You","Mariah Carey",1297411,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
61,Suicidal,"YNW Melly",1295220,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
62,"when the party's over","Billie Eilish",1278115,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
63,"Adicto (with Anuel AA & Ozuna)",Tainy,1262977,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
64,"Ballin' (with Roddy Ricch)",Mustard,1262693,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
65,"Lights Up","Harry Styles",1258165,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
66,Trampoline,SHAED,1257794,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS
67,Shallow,"Lady Gaga",1234409,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
68,"lovely (with Khalid)","Billie Eilish",1210099,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
69,"Que Tire Pa Lante","Daddy Yankee",1206287,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
70,Happier,Marshmello,1166186,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
71,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1165990,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
72,"Yellow Hearts","Ant Saunders",1157948,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
73,Robbery,"Juice WRLD",1142953,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
74,"It's You","Ali Gatie",1133493,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
75,"Mean It",Lauv,1116594,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
76,Wow.,"Post Malone",1094940,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
77,Aventura,Lunay,1091378,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
78,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1061496,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
79,"Hate Me (with Juice WRLD)","Ellie Goulding",1048579,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
80,"Roses - Imanbek Remix","SAINt JHN",1039076,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
81,Sucker,"Jonas Brothers",1031248,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
82,Quizas,"Rich Music LTD",1020813,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
83,"Last Christmas",Wham!,1018732,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
84,Indeciso,Reik,1015820,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
85,"Bohemian Rhapsody - Remastered 2011",Queen,1010998,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
86,"Money In The Grave (Drake ft. Rick Ross)",Drake,999277,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
87,"SICKO MODE","Travis Scott",995661,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
88,"Truth Hurts",Lizzo,992687,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
89,Blanco,"J Balvin",992129,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
90,"Piece Of Your Heart",MEDUZA,983245,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
91,"Without Me",Halsey,977576,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
92,"rockstar (feat. 21 Savage)","Post Malone",973879,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
93,Believer,"Imagine Dragons",973811,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
94,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",966543,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
95,"Bellaquita - Remix",Dalex,964064,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
96,Tutu,Camilo,958994,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
97,"Shape of You","Ed Sheeran",957596,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
98,"Yo x Ti, Tu x Mi",ROSALÍA,949844,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
99,"Si Te Vas",Sech,947560,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
100,"Soltera - Remix",Lunay,929594,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
101,"bury a friend","Billie Eilish",929140,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
102,"Into the Unknown","Idina Menzel",926607,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
103,"thank u, next","Ariana Grande",924785,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
104,Graveyard,Halsey,922716,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
105,"Sweet but Psycho","Ava Max",916226,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
106,"If the World Was Ending - feat. Julia Michaels","JP Saxe",914365,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
107,"No Guidance (feat. Drake)","Chris Brown",912682,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
108,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",909871,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
109,Liar,"Camila Cabello",909277,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
110,SAD!,XXXTENTACION,908803,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
111,"Look At Her Now","Selena Gomez",908139,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
112,"Liberdade Provisória","Henrique & Juliano",900823,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
113,"223's (feat. 9lokknine)","YNW Melly",885688,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
114,"Girls Like You (feat. Cardi B)","Maroon 5",883334,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
115,"Up All Night",Khalid,880895,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
116,"Dancing With A Stranger (with Normani)","Sam Smith",879456,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
117,VIBEZ,DaBaby,871908,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
118,Legends,"Juice WRLD",867317,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
119,Suge,DaBaby,863448,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
120,"Con Altura",ROSALÍA,858854,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
121,"Con Calma","Daddy Yankee",858458,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
122,"Better Now","Post Malone",852243,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
123,Woah,"Lil Baby",851555,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
124,Family,"The Chainsmokers",848565,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
125,Panini,"Lil Nas X",832572,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
126,Candy,"Doja Cat",831912,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
127,"Santa Tell Me","Ariana Grande",830269,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
128,"High Hopes","Panic! At The Disco",826129,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
129,July,"Noah Cyrus",823632,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
130,"ocean eyes","Billie Eilish",822087,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
131,"Que Calor (with J Balvin & El Alfa)","Major Lazer",816787,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
132,"Eastside (with Halsey & Khalid)","benny blanco",813234,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
133,"Stuck In A Dream (feat. Gunna)","Lil Mosey",804038,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
134,goosebumps,"Travis Scott",803872,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
135,"Nice To Meet Ya","Niall Horan",803049,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
136,"Higher Love",Kygo,800989,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
137,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",799801,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
138,"Otro Trago - Remix",Sech,795416,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
139,Perfect,"Ed Sheeran",792848,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
140,"Say You Won't Let Go","James Arthur",791238,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
141,"If I Can't Have You","Shawn Mendes",787739,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
142,"all the good girls go to hell","Billie Eilish",781400,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
143,"QUE PRETENDES","J Balvin",778375,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
144,"Talk (feat. Disclosure)",Khalid,777224,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
145,"Say So","Doja Cat",776606,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
146,"All Girls Are The Same","Juice WRLD",772459,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
147,"MIDDLE CHILD","J. Cole",770640,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
148,Moonlight,XXXTENTACION,762718,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
149,"The London (feat. J. Cole & Travis Scott)","Young Thug",759334,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
150,"Calma - Remix","Pedro Capó",755373,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
151,Youngblood,"5 Seconds of Summer",753534,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
152,"11 PM",Maluma,749133,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
153,"I Like Me Better",Lauv,742709,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
154,"Jocelyn Flores",XXXTENTACION,741699,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
155,"Alone, Pt. II","Alan Walker",740534,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
156,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",739737,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
157,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",739010,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
158,Roller,"Apache 207",736281,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
159,"God's Plan",Drake,733502,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
160,"Never Seen the Rain","Tones And I",731206,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
161,"Get You The Moon (feat. Snøw)",Kina,730902,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
162,"Let Me Down Slowly","Alec Benjamin",730642,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
163,Takeaway,"The Chainsmokers",730481,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
164,Bruises,"Lewis Capaldi",729200,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
165,"Perreo en La Luna","Rich Music LTD",727808,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
166,"Turn Me On (feat. Vula)",Riton,725516,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
167,VALENTINO,24kGoldn,724850,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
168,"You Need To Calm Down","Taylor Swift",722967,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
169,"Be Alright","Dean Lewis",717525,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
170,"wish you were gay","Billie Eilish",713925,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
171,"Pa' Olvidarme De Ella","Piso 21",712894,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
172,"Don't Call Me Up",Mabel,710930,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
173,"Only Human","Jonas Brothers",710733,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
174,Closer,"The Chainsmokers",706489,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
175,"Can We Kiss Forever?",Kina,704056,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
176,"Combatchy (feat. MC Rebecca)",Anitta,700422,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
177,"All of Me","John Legend",695576,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
178,Thunder,"Imagine Dragons",695391,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
179,SENTADÃO,"PEDRO SAMPAIO",694995,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
180,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",692852,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
181,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",691355,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
182,2002,Anne-Marie,690918,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
183,"Old Town Road","Lil Nas X",690312,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
184,"Something Just Like This","The Chainsmokers",687533,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
185,Death,"Trippie Redd",686578,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
186,Maniac,"Conan Gray",685582,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
187,"Going Bad (feat. Drake)","Meek Mill",681730,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
188,"Vor der Tür",Gzuz,677873,https://open.spotify.com/track/2LgsKzO8lCeXk0TMd9veWW
189,Fantasía,Ozuna,675529,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
190,"Murder On My Mind","YNW Melly",675476,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
191,"Ne reviens pas",Gradur,674393,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
192,Camelot,"NLE Choppa",673835,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
193,Mistletoe,"Justin Bieber",671931,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
194,"Don't Stop Me Now - Remastered 2011",Queen,669372,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
195,"Post Malone (feat. RANI)","Sam Feldt",668883,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
196,"i'm so tired...",Lauv,668777,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
197,I.F.L.Y.,Bazzi,665321,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
198,"3 Nights","Dominic Fike",662642,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
199,"i love you","Billie Eilish",661578,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
200,"SLOW DANCING IN THE DARK",Joji,661467,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
