,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,"Vida de Rico",Camilo,1677269,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
33,"Take You Dancing","Jason Derulo",1602623,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
34,"Before You Go","Lewis Capaldi",1593609,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
35,"La Curiosidad","Jay Wheeler",1585983,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
36,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1555609,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
37,"Una Locura",Ozuna,1552619,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
38,Jeans,"Justin Quiles",1545802,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
39,"Mi Niña",Wisin,1542878,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
40,"Chica Ideal","Sebastian Yatra",1522669,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
41,"Parce (feat. Justin Quiles)",Maluma,1520498,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
42,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1498806,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
43,"Midnight Sky","Miley Cyrus",1497250,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
44,Sofia,Clairo,1493545,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
45,Golden,"Harry Styles",1472673,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
46,"Roses - Imanbek Remix","SAINt JHN",1466974,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
47,"All I Want for Christmas Is You","Mariah Carey",1454171,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
48,"Dance Monkey","Tones And I",1448601,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
49,"Breaking Me",Topic,1429892,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
50,"SO DONE","The Kid LAROI",1371387,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
51,"Ay, DiOs Mío!","KAROL G",1357547,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
52,HOLIDAY,"Lil Nas X",1348976,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
53,Daisy,Ashnikko,1302375,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
54,"Come & Go (with Marshmello)","Juice WRLD",1297747,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
55,Whoopty,CJ,1283251,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
56,Despeinada,Ozuna,1280832,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
57,"Ice Cream (with Selena Gomez)",BLACKPINK,1273077,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
58,"Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","C. Tangana",1260064,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
59,"lovely (with Khalid)","Billie Eilish",1258812,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
60,"Dreams - 2004 Remaster","Fleetwood Mac",1236893,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
61,"Train Wreck","James Arthur",1224555,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
62,"Deep End",Fousheé,1205657,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
63,"Don't Start Now","Dua Lipa",1201879,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
64,"death bed (coffee for your head)",Powfu,1189296,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
65,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1186933,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
66,Reloj,"Rauw Alejandro",1184203,https://open.spotify.com/track/4loQgPwJHocL3dFwLfjb1J
67,"POPSTAR (feat. Drake)","DJ Khaled",1172481,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
68,"Tyler Herro","Jack Harlow",1172248,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
69,"Tattoo - Remix with Camilo","Rauw Alejandro",1148813,https://open.spotify.com/track/4G3PTss3mU33Tau7t4KbwE
70,"Lovesick Girls",BLACKPINK,1146562,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
71,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1144344,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
72,Circles,"Post Malone",1131932,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
73,"Stuck with U (with Justin Bieber)","Ariana Grande",1127801,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
74,"Sweater Weather","The Neighbourhood",1120923,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
75,"How You Like That",BLACKPINK,1114729,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
76,"Paradise (feat. Dermot Kennedy)",MEDUZA,1107552,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
77,"Last Christmas",Wham!,1098805,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
78,"Adore You","Harry Styles",1097352,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
79,Memories,"Maroon 5",1093124,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
80,"Lucid Dreams","Juice WRLD",1088380,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
81,"Wishing Well","Juice WRLD",1083323,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
82,"The Business",Tiësto,1075143,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
83,"La Luz",Sech,1071785,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
84,Diamonds,"Sam Smith",1063698,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
85,"Mi Cuarto","Jerry Di",1060153,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
86,"Blueberry Faygo","Lil Mosey",1045642,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
87,"I CAN'T STOP ME",TWICE,1045162,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
88,goosebumps,"Travis Scott",1044798,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
89,"bad guy","Billie Eilish",1029886,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
90,"La Jeepeta - Remix","Nio Garcia",1028317,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
91,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,1027583,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
92,"my ex's best friend (with blackbear)","Machine Gun Kelly",1020201,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
93,"Rain On Me (with Ariana Grande)","Lady Gaga",1012225,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
94,Señorita,"Shawn Mendes",1003970,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
95,"The Box","Roddy Ricch",1001049,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
96,"motive (with Doja Cat)","Ariana Grande",998397,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
97,Fever,"Dua Lipa",984483,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
98,"Drankin N Smokin",Future,975977,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
99,"Go Crazy","Chris Brown",975059,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
100,Robbery,"Juice WRLD",967429,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
101,Falling,"Harry Styles",965986,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
102,"If the World Was Ending - feat. Julia Michaels","JP Saxe",965825,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
103,"Mad at Disney","salem ilese",949461,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
104,"Santa Tell Me","Ariana Grande",944375,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
105,"HIGHEST IN THE ROOM","Travis Scott",940457,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
106,Caramelo,Ozuna,938789,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
107,"Say You Won't Let Go","James Arthur",936739,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
108,Falling,"Trevor Daniel",935503,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
109,Shallow,"Lady Gaga",924867,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
110,"everything i wanted","Billie Eilish",923213,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
111,Tusa,"KAROL G",891614,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
112,"Tick Tock (feat. 24kGoldn)","Clean Bandit",888553,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
113,"Jocelyn Flores",XXXTENTACION,882132,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
114,Believer,"Imagine Dragons",879276,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
115,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",869467,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
116,"Break My Heart","Dua Lipa",868432,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
117,"Electric Love",BØRNS,862705,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
118,"ily (i love you baby) (feat. Emilee)","Surf Mesa",861920,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
119,"It's Beginning to Look a Lot like Christmas","Michael Bublé",846255,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
120,"Life Is Good (feat. Drake)",Future,845731,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
121,"Rockin' Around The Christmas Tree","Brenda Lee",843186,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
122,Dior,"Pop Smoke",838041,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
123,"All Girls Are The Same","Juice WRLD",837485,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
124,Azul,"J Balvin",836684,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
125,"Daddy Issues","The Neighbourhood",834181,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
126,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",831706,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
127,"De Cora <3","Rauw Alejandro",824540,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
128,"SICKO MODE","Travis Scott",823382,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
129,"when the party's over","Billie Eilish",816090,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
130,"Jingle Bell Rock","Bobby Helms",809595,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
131,MORE,K/DA,808178,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
132,"Intentions (feat. Quavo)","Justin Bieber",804924,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
133,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,800899,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
134,ROXANNE,"Arizona Zervas",800761,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
135,"Toosie Slide",Drake,796033,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
136,Perfect,"Ed Sheeran",792141,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
137,"7 rings","Ariana Grande",789855,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
138,"ALWAYS DO","The Kid LAROI",785970,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
139,"Someone To You",BANNERS,785517,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
140,"Martin & Gina","Polo G",777474,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
141,Runnin,"21 Savage",774857,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
142,"Pretty Savage",BLACKPINK,772985,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
143,"Ride It",Regard,771736,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
144,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,770233,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
145,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",769967,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
146,"At My Worst","Pink Sweat$",769765,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
147,"Be Alright","Dean Lewis",769405,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
148,"Be Kind (with Halsey)",Marshmello,767288,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
149,"Star Shopping","Lil Peep",766015,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
150,"All of Me","John Legend",758229,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
151,Enchule,"Rauw Alejandro",753865,https://open.spotify.com/track/0S9ZVNTNRzLMgb96tmmG1u
152,"Kings & Queens","Ava Max",750770,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
153,SAD!,XXXTENTACION,748791,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
154,"Papi Chulo",Octavian,745535,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
155,"Jerusalema (feat. Nomcebo Zikode)","Master KG",739725,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
156,"off the table (with The Weeknd)","Ariana Grande",738548,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
157,"You Got It",Vedo,735221,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
158,"Smile (with The Weeknd)","Juice WRLD",733992,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
159,"Blueberry Eyes (feat. SUGA of BTS)",MAX,731631,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
160,"Are You Bored Yet? (feat. Clairo)",Wallows,731589,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
161,"Sweet Melody","Little Mix",730262,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
162,"It's the Most Wonderful Time of the Year","Andy Williams",730070,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
163,"hot girl bummer",blackbear,728389,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
164,"Djadja (feat. Maluma) - Remix","Aya Nakamura",723421,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
165,"Shape of You","Ed Sheeran",719807,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
166,"Spicy (feat. Post Malone)","Ty Dolla $ign",719293,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
167,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,713141,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
168,"Without Me",Halsey,710795,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
169,"Godzilla (feat. Juice WRLD)",Eminem,707419,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
170,"Still Don't Know My Name",Labrinth,699387,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
171,"Get You The Moon (feat. Snøw)",Kina,695033,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
172,"I Don't Care (with Justin Bieber)","Ed Sheeran",693869,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
173,"just like magic","Ariana Grande",692552,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
174,"Hasta Que Dios Diga","Anuel AA",691842,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
175,"Bohemian Rhapsody - Remastered 2011",Queen,690673,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
176,Promiscuous,"Nelly Furtado",690632,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
177,"rockstar (feat. 21 Savage)","Post Malone",687835,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
178,"10,000 Hours (with Justin Bieber)","Dan + Shay",686922,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
179,"SLOW DANCING IN THE DARK",Joji,686899,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
180,Yellow,Coldplay,686588,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
181,"GREECE (feat. Drake)","DJ Khaled",684971,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
182,Goosebumps,HVME,683999,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
183,"Quiéreme Mientras Se Pueda","Manuel Turizo",683018,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
184,"That’s It",Future,679083,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD
185,"Party Girl",StaySolidRocky,677120,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
186,"Say So","Doja Cat",672199,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
187,July,"Noah Cyrus",669847,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
188,"my future","Billie Eilish",665612,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
189,"Forever After All","Luke Combs",664901,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
190,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,664166,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
191,"Sunday Best",Surfaces,658979,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
192,"Blood // Water",grandson,657964,https://open.spotify.com/track/0AUyNF6iFxMNQsNx2nhtrw
193,"It's You","Ali Gatie",656033,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
194,"The Less I Know The Better","Tame Impala",655179,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
195,Happier,Marshmello,652466,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
196,Photograph,"Ed Sheeran",650136,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
197,"In Your Eyes","The Weeknd",648704,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
198,"GO (feat. Juice WRLD)","The Kid LAROI",648376,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
199,"Do I Wanna Know?","Arctic Monkeys",647982,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
200,"Play Date","Melanie Martinez",647873,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
