,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,Falling,"Trevor Daniel",3411883,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
31,"Don't Start Now","Dua Lipa",3382809,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
32,"Christmas (Baby Please Come Home)","Darlene Love",3204631,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
33,"RITMO (Bad Boys For Life)","Black Eyed Peas",3183094,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
34,"Blinding Lights","The Weeknd",3100999,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
35,"Santa Claus Is Coming to Town","Michael Bublé",3078600,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
36,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",3067276,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
37,Señorita,"Shawn Mendes",3035403,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
38,"Thank God It's Christmas - Non-Album Single",Queen,3033078,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
39,"everything i wanted","Billie Eilish",2983352,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
40,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",2944128,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
41,"Step Into Christmas","Elton John",2934245,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
42,"Blue Christmas","Elvis Presley",2908055,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
43,"My Only Wish (This Year)","Britney Spears",2886997,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
44,"Santa Claus Is Coming To Town","The Jackson 5",2841014,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
45,"Christmas (Baby Please Come Home)","Mariah Carey",2811692,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
46,"Christmas Lights",Coldplay,2749468,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
47,"Someone You Loved","Lewis Capaldi",2714694,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
48,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",2628720,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
49,"Adore You","Harry Styles",2613166,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
50,"Santa Baby","Kylie Minogue",2561924,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
51,"Like It's Christmas","Jonas Brothers",2523398,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
52,"Run Rudolph Run - Single Version","Chuck Berry",2493136,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
53,"bad guy","Billie Eilish",2481955,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
54,"Santa's Coming for Us",Sia,2442283,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
55,Vete,"Bad Bunny",2437574,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
56,"I'll Be Home","Meghan Trainor",2336934,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
57,"The Box","Roddy Ricch",2326599,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
58,"Winter Wonderland","Tony Bennett",2312008,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
59,"Santa Baby","Ariana Grande",2310876,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
60,"HIGHEST IN THE ROOM","Travis Scott",2159022,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
61,"One More Sleep","Leona Lewis",2152811,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
62,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",2139835,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
63,"Watermelon Sugar","Harry Styles",2129345,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
64,"Lose You To Love Me","Selena Gomez",2123960,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
65,"Merry Christmas, Happy Holidays",*NSYNC,2103993,https://open.spotify.com/track/2il7ZxLzVhPxMHNidnsa3I
66,"I Saw Mommy Kissing Santa Claus","The Jackson 5",2054027,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
67,"hot girl bummer",blackbear,2044713,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
68,"Rudolph The Red-Nosed Reindeer","Dean Martin",2040846,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
69,"My Oh My (feat. DaBaby)","Camila Cabello",2039978,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
70,China,"Anuel AA",2022522,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
71,"I'll Be Home for Christmas","Michael Bublé",2011453,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
72,"Ride It",Regard,2000378,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
73,"Christmas Tree Farm","Taylor Swift",1994056,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek
74,Hallelujah,Pentatonix,1970754,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
75,"Lucid Dreams","Juice WRLD",1970416,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
76,"Jingle Bells - Remastered 1999","Frank Sinatra",1950729,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
77,"What Christmas Means To Me","Stevie Wonder",1948881,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
78,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",1940910,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
79,"White Christmas (with Shania Twain)","Michael Bublé",1925647,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
80,Fantasias,"Rauw Alejandro",1877629,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
81,Heartless,"The Weeknd",1866595,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
82,"Carol of the Bells","Mykola Dmytrovych Leontovych",1821663,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
83,"Jingle Bells (feat. The Puppini Sisters)","Michael Bublé",1808418,https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x
84,"Baby, It's Cold Outside","Dean Martin",1806704,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
85,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1785741,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
86,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",1776428,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
87,"It's Beginning To Look Like Christmas","Bing Crosby",1776231,https://open.spotify.com/track/44mYhOVgerj2qPjkGDVA6n
88,"Futsal Shuffle 2020","Lil Uzi Vert",1764770,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
89,"Joy To The World","Nat King Cole",1756447,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
90,BOP,DaBaby,1750492,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
91,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1733529,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
92,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",1692505,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
93,"All I Want for Christmas Is You","Michael Bublé",1681608,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ
94,"Mary's Boy Child / Oh My Lord","Boney M.",1661583,https://open.spotify.com/track/2qqZ5fOGuNvYVzgPFDLQ4l
95,"Beautiful People (feat. Khalid)","Ed Sheeran",1654877,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
96,"Sleigh Ride","Ella Fitzgerald",1644656,https://open.spotify.com/track/4ukUoXLuFzMixyZyabSGc4
97,"Cozy Little Christmas","Katy Perry",1629910,https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL
98,"LA CANCIÓN","J Balvin",1622235,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
99,"All I Want (For Christmas)","Liam Payne",1619663,https://open.spotify.com/track/4Day5xkFhvHLwXykznyRLA
100,"Happy Xmas (War Is Over)","Céline Dion",1619563,https://open.spotify.com/track/3zZqro4MGeFOR40HxFEPlv
101,"I Don't Care (with Justin Bieber)","Ed Sheeran",1611053,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
102,"Do You Hear What I Hear?","Bing Crosby",1605073,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
103,"Christmas Time","Bryan Adams",1585016,https://open.spotify.com/track/6aoWJSqAgHXacunJ2tdijv
104,"Last Christmas","Ariana Grande",1570302,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ
105,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",1560251,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
106,"This Christmas","Donny Hathaway",1557231,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD
107,"Merry Xmas Everybody",Slade,1547519,https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4
108,"Shake Up Christmas",Train,1543632,https://open.spotify.com/track/1NghHeg0wE32eBYrQBVQXL
109,"Little Saint Nick - 1991 Remix","The Beach Boys",1530981,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
110,"Make It To Christmas","Alessia Cara",1527336,https://open.spotify.com/track/6RS6rcjnWrdfVuu2U2W2dj
111,"Before You Go","Lewis Capaldi",1507592,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
112,Callaita,"Bad Bunny",1502854,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
113,"No Idea","Don Toliver",1497735,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
114,"Hola - Remix",Dalex,1464672,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
115,"Whine Up","Nicky Jam",1452351,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
116,"No Me Conoce - Remix","Jhay Cortez",1448527,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
117,"Ayy Macarena",Tyga,1423111,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
118,"Que Tire Pa Lante","Daddy Yankee",1419551,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
119,"Cold December Night","Michael Bublé",1412485,https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu
120,"7 rings","Ariana Grande",1410342,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
121,Lalala,Y2K,1401915,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
122,"Adicto (with Anuel AA & Ozuna)",Tainy,1391098,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
123,"How Do You Sleep?","Sam Smith",1378626,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
124,"O Holy Night","Mariah Carey",1356076,https://open.spotify.com/track/3B7FO3kJ5kv3mX7yiaB7sT
125,"10,000 Hours (with Justin Bieber)","Dan + Shay",1348670,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
126,"Winter Wonderland","Bing Crosby",1341249,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
127,"Have Yourself a Merry Little Christmas","Christina Aguilera",1328265,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl
128,"Christmas (Baby Please Come Home)","Michael Bublé",1325975,https://open.spotify.com/track/66WPXyhXqMlkM1kZhyEXWK
129,"Lose Control",MEDUZA,1325601,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
130,"Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Gene Autry",1323439,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
131,"Old Town Road - Remix","Lil Nas X",1320732,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
132,"Christmas Time","Backstreet Boys",1313717,https://open.spotify.com/track/72NzBkyGzlInzlFGarAK7k
133,"Sigues Con El","Dímelo Flow",1304105,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
134,"Lights Up","Harry Styles",1280720,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
135,"Frosty The Snowman","Ella Fitzgerald",1280215,https://open.spotify.com/track/65irrLqfCMRiO3p87P4C0D
136,Falling,"Harry Styles",1277135,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
137,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Elvis Presley",1269861,https://open.spotify.com/track/7n7VsX3sv66znBwA8b5uhp
138,"Mele Kalikimaka (Merry Christmas)","Bing Crosby",1269752,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo
139,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1266016,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
140,"Goodbyes (Feat. Young Thug)","Post Malone",1249098,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
141,"Baby It's Cold Outside (duet with Michael Bublé)","Idina Menzel",1248473,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl
142,Ransom,"Lil Tecca",1236272,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
143,Psycho,"Red Velvet",1234685,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
144,"when the party's over","Billie Eilish",1233992,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
145,"Have Yourself A Merry Little Christmas","Judy Garland",1232263,https://open.spotify.com/track/030mot3ZKR3oskfMsqDB2R
146,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London","George Ezra",1214707,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER
147,"Trampoline (with ZAYN)",SHAED,1199627,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
148,Aventura,Lunay,1198457,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
149,"Have Yourself a Merry Little Christmas","Michael Bublé",1186836,https://open.spotify.com/track/1DnSNqCQM3LUxqFuXt184Q
150,Quizas,"Rich Music LTD",1172153,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
151,Shallow,"Lady Gaga",1162754,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
152,"Ballin' (with Roddy Ricch)",Mustard,1153331,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
153,"Rockin' Around the Christmas Tree","Brenda Lee",1150162,https://open.spotify.com/track/09OojFvtrM9YRzRjnXqJjA
154,"lovely (with Khalid)","Billie Eilish",1148983,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
155,Indeciso,Reik,1123712,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
156,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1122435,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
157,"8 Days of Christmas","Destiny's Child",1121360,https://open.spotify.com/track/3WrG9BpOPQWUus3FjA1Tny
158,Robbery,"Juice WRLD",1116672,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
159,Happier,Marshmello,1094984,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
160,"Santa Claus Is Comin' to Town","Frank Sinatra",1086492,https://open.spotify.com/track/6YeDjSHCDmJKgU8foiaruL
161,"Liberdade Provisória","Henrique & Juliano",1081271,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
162,"It's You","Ali Gatie",1078753,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
163,Suicidal,"YNW Melly",1078637,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
164,"Mean It",Lauv,1078486,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
165,"Please Come Home for Christmas - 2013 Remaster",Eagles,1077425,https://open.spotify.com/track/3QIoEi8Enr9uHffwInGIsC
166,"Glittery - From The Kacey Musgraves Christmas Show","Kacey Musgraves",1067619,https://open.spotify.com/track/4dFtIGQBrYjiskk7fN5Wmx
167,Tutu,Camilo,1067233,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
168,"This Christmas","Christina Aguilera",1065335,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt
169,Blanco,"J Balvin",1059133,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
170,"Bohemian Rhapsody - Remastered 2011",Queen,1057736,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
171,"Rockin' Around The Christmas Tree","Mel & Kim",1053874,https://open.spotify.com/track/5gpImN0eqlucE3a3r121SF
172,"Man With The Bag","Jessie J",1052632,https://open.spotify.com/track/2Ysi49tRdVH74d1Cnc4o94
173,"Bellaquita - Remix",Dalex,1052133,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
174,"Yellow Hearts","Ant Saunders",1044015,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
175,"Si Te Vas",Sech,1041830,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
176,"Yo x Ti, Tu x Mi",ROSALÍA,1031500,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
177,"Santa Baby","Michael Bublé",1023166,https://open.spotify.com/track/6DwnAl6l63e83dDgIzY8P4
178,Wow.,"Post Malone",1018026,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
179,"Mary, Did You Know?",Pentatonix,1016624,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni
180,"Soltera - Remix",Lunay,1015135,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
181,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1007409,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
182,"Silver Bells","Dean Martin",1006807,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
183,"Hate Me (with Juice WRLD)","Ellie Goulding",1001795,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
184,"The Christmas Song (Chestnuts Roasting On An Open Fire)","Justin Bieber",1001096,https://open.spotify.com/track/3eYnKe0LhQA1B5HEkQaRTP
185,"Baby, It's Cold Outside (feat. Kelly Clarkson)","John Legend",993330,https://open.spotify.com/track/54q6WgqyTXjwOSrevVR8z9
186,"White Christmas","Michael Bublé",991922,https://open.spotify.com/track/4buHBCFNm5WvttEDevaj9C
187,"Silent Night","Michael Bublé",987571,https://open.spotify.com/track/6B14wYcEpWhyDvxWRb9Df8
188,"Silent Night","Mariah Carey",964058,https://open.spotify.com/track/1sFWEpf1aPYN576LS1aa4Y
189,"Oh Holy Night","Nina Nesbitt",959800,https://open.spotify.com/track/2HD7DoEe9FdtvGdAdQIv5W
190,"Piece Of Your Heart",MEDUZA,958073,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
191,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,956742,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
192,"Roses - Imanbek Remix","SAINt JHN",954779,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
193,Believer,"Imagine Dragons",949279,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
194,"Into the Unknown","Idina Menzel",938614,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
195,"Truth Hurts",Lizzo,937576,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
196,"HERE (For Christmas)","Lukas Graham",936404,https://open.spotify.com/track/1Cth2nNUYYfCiSoIei6rCi
197,"Without Me",Halsey,934996,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
198,Sucker,"Jonas Brothers",931218,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
199,"Con Altura",ROSALÍA,925300,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
200,"Winter Wonderland","Hannah Kerr",923187,https://open.spotify.com/track/6KsFSrVS3DwG4xNAPQvznC
