,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"Before You Go","Lewis Capaldi",2241386,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
19,"Watermelon Sugar","Harry Styles",2222276,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
20,"Beautiful People (feat. Khalid)","Ed Sheeran",2000796,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
21,"Lights Up","Harry Styles",1992790,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
22,"10,000 Hours (with Justin Bieber)","Dan + Shay",1940875,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
23,China,"Anuel AA",1889613,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
24,"How Do You Sleep?","Sam Smith",1850598,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
25,"Trampoline (with ZAYN)",SHAED,1778139,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
26,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1771547,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
27,"All I Want for Christmas Is You","Mariah Carey",1748134,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
28,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1706384,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
29,"I Don't Care (with Justin Bieber)","Ed Sheeran",1703885,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
30,Fantasias,"Rauw Alejandro",1647549,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
31,Liar,"Camila Cabello",1619467,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
32,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1615088,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
33,"Goodbyes (Feat. Young Thug)","Post Malone",1607000,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
34,"Que Tire Pa Lante","Daddy Yankee",1606500,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
35,BOP,DaBaby,1577974,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
36,"Lose Control",MEDUZA,1574700,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
37,"LA CANCIÓN","J Balvin",1570480,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
38,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1566369,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
39,Lalala,Y2K,1555735,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
40,"Look At Her Now","Selena Gomez",1527666,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
41,Callaita,"Bad Bunny",1477472,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
42,"Mean It",Lauv,1440676,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
43,"Adicto (with Anuel AA & Ozuna)",Tainy,1437599,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
44,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1414814,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
45,"No Me Conoce - Remix","Jhay Cortez",1411089,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
46,"Yellow Hearts","Ant Saunders",1400628,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
47,"Up All Night",Khalid,1352448,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
48,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1337337,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
49,Ransom,"Lil Tecca",1328648,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
50,"Whine Up","Nicky Jam",1326189,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
51,"Last Christmas",Wham!,1295480,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
52,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",1268746,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
53,Aventura,Lunay,1231445,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
54,"It's You","Ali Gatie",1186350,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
55,Graveyard,Halsey,1179730,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
56,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1179016,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
57,"Follow God","Kanye West",1174467,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
58,"lovely (with Khalid)","Billie Eilish",1170095,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
59,Shallow,"Lady Gaga",1156815,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
60,"when the party's over","Billie Eilish",1136166,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
61,"Si Te Vas",Sech,1118245,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
62,Quizas,"Rich Music LTD",1116577,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
63,"Truth Hurts",Lizzo,1090646,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
64,"6 Kiss","Trippie Redd",1082167,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
65,"LOYAL (feat. Drake)",PARTYNEXTDOOR,1073924,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
66,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1070846,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
67,"Old Town Road - Remix","Lil Nas X",1069267,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
68,"223's (feat. 9lokknine)","YNW Melly",1068331,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
69,"7 rings","Ariana Grande",1068283,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
70,Indeciso,Reik,1068011,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
71,"Yo x Ti, Tu x Mi",ROSALÍA,1036948,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
72,"Nice To Meet Ya","Niall Horan",1031713,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
73,"Ayy Macarena",Tyga,1027785,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
74,"Santa Tell Me","Ariana Grande",1027337,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
75,"Money In The Grave (Drake ft. Rick Ross)",Drake,1015323,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
76,"Into the Unknown","Idina Menzel",1012987,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
77,Woah,"Lil Baby",1003874,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
78,Camelot,"NLE Choppa",1003849,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
79,"No Guidance (feat. Drake)","Chris Brown",998316,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
80,"Stuck In A Dream (feat. Gunna)","Lil Mosey",990597,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
81,Orphans,Coldplay,989208,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
82,Tutu,Camilo,988063,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
83,Happier,Marshmello,978782,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
84,Candy,"Doja Cat",969072,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
85,"Ballin' (with Roddy Ricch)",Mustard,958017,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
86,VIBEZ,DaBaby,953204,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
87,"Soltera - Remix",Lunay,950714,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
88,"Without Me",Halsey,943077,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
89,"Bohemian Rhapsody - Remastered 2011",Queen,941542,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
90,Panini,"Lil Nas X",940929,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
91,"Hate Me (with Juice WRLD)","Ellie Goulding",927691,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
92,"Piece Of Your Heart",MEDUZA,927336,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
93,Sucker,"Jonas Brothers",926914,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
94,Wow.,"Post Malone",912855,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
95,Believer,"Imagine Dragons",900152,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
96,"Higher Love",Kygo,898382,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
97,"SICKO MODE","Travis Scott",885922,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
98,Bruises,"Lewis Capaldi",883665,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
99,"rockstar (feat. 21 Savage)","Post Malone",877431,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
100,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",867920,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
101,"Used To Love (with Dean Lewis)","Martin Garrix",867660,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
102,Teeth,"5 Seconds of Summer",859868,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
103,"It's Beginning to Look a Lot like Christmas","Michael Bublé",851395,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
104,"Takeaway (feat. Lennon Stella)","The Chainsmokers",850057,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
105,"Hola - Remix",Dalex,849460,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
106,"Only Human","Jonas Brothers",848591,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
107,"thank u, next","Ariana Grande",848487,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
108,"Shape of You","Ed Sheeran",846421,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
109,"Say You Won't Let Go","James Arthur",845230,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,"QUE PRETENDES","J Balvin",841486,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
111,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,841074,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
112,"Eastside (with Halsey & Khalid)","benny blanco",840810,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
113,"Que Calor (with J Balvin & El Alfa)","Major Lazer",834846,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
114,"The London (feat. J. Cole & Travis Scott)","Young Thug",834147,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
115,Trigger,"Major Lazer",832196,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
116,VALENTINO,24kGoldn,831330,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
117,"Dancing With A Stranger (with Normani)","Sam Smith",826951,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
118,"Otro Trago - Remix",Sech,826614,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
119,"Girls Like You (feat. Cardi B)","Maroon 5",818576,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
120,"If I Can't Have You","Shawn Mendes",817952,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
121,"Sweet but Psycho","Ava Max",804834,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
122,"Enemies (feat. DaBaby)","Post Malone",804198,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
123,"bury a friend","Billie Eilish",802273,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
124,"Lucid Dreams","Juice WRLD",798424,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
125,"Con Altura",ROSALÍA,798125,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
126,"Good Thing (with Kehlani)",Zedd,797778,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
127,Lover,"Taylor Swift",795474,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
128,Perfect,"Ed Sheeran",794698,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
129,"Talk (feat. Disclosure)",Khalid,793365,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
130,"Living Proof","Camila Cabello",788063,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
131,Death,"Trippie Redd",785484,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
132,"Who Needs Love","Trippie Redd",784900,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
133,"You Need To Calm Down","Taylor Swift",782613,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
134,goosebumps,"Travis Scott",781865,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
135,"Post Malone (feat. RANI)","Sam Feldt",777558,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
136,Saint-Tropez,"Post Malone",776638,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
137,Mistletoe,"Justin Bieber",773779,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
138,"11 PM",Maluma,768204,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
139,"Get You The Moon (feat. Snøw)",Kina,765957,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
140,I.F.L.Y.,Bazzi,765141,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
141,Roller,"Apache 207",762353,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
142,"If the World Was Ending - feat. Julia Michaels","JP Saxe",760195,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
143,"Be Alright","Dean Lewis",759773,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
144,"Hollywood's Bleeding","Post Malone",753045,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
145,Suge,DaBaby,750066,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
146,"Better Now","Post Malone",750061,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
147,"I Like Me Better",Lauv,748371,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
148,"Rockin' Around The Christmas Tree","Brenda Lee",745894,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
149,Youngblood,"5 Seconds of Summer",743324,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
150,"all the good girls go to hell","Billie Eilish",741740,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
151,"Jingle Bell Rock","Bobby Helms",740706,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
152,"Turn Me On (feat. Vula)",Riton,739163,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
153,Blanco,"J Balvin",732617,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
154,"Qué Pena",Maluma,732436,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
155,"boyfriend (with Social House)","Ariana Grande",730954,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
156,F.N,"Lil Tjay",728121,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
157,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,725325,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
158,"Make It Right (feat. Lauv)",BTS,723868,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
159,"Love Me More","Trippie Redd",722208,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
160,"bad vibes forever",XXXTENTACION,718548,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
161,"High Hopes","Panic! At The Disco",714463,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
162,"Pa' Olvidarme De Ella","Piso 21",714257,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
163,July,"Noah Cyrus",711825,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
164,"blun7 a swishland","tha Supreme",709964,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
165,Bellaquita,Dalex,707479,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
166,SAD!,XXXTENTACION,706039,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
167,"Let Me Down Slowly","Alec Benjamin",703147,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
168,"All of Me","John Legend",694883,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
169,"It's the Most Wonderful Time of the Year","Andy Williams",694732,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
170,"MIDDLE CHILD","J. Cole",686263,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
171,"wish you were gay","Billie Eilish",682459,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
172,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco",682233,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
173,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",681158,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
174,comethru,"Jeremy Zucker",679903,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
175,"3 Nights","Dominic Fike",679311,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
176,"One Thing Right",Marshmello,674082,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
177,"Too Good At Goodbyes","Sam Smith",672369,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
178,"Hasta Que Salga el Sol",Ozuna,670477,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
179,2002,Anne-Marie,668721,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
180,Photograph,"Ed Sheeran",668026,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
181,"Something Just Like This","The Chainsmokers",665626,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
182,"Don't Stop Me Now - Remastered 2011",Queen,665272,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
183,"Con Calma","Daddy Yankee",664967,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
184,"Combatchy (feat. MC Rebecca)",Anitta,663495,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
185,Juicy,"Doja Cat",663035,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
186,Thunder,"Imagine Dragons",661858,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
187,"Never Really Over","Katy Perry",661645,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
188,"i'm so tired...",Lauv,659359,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
189,"Can We Kiss Forever?",Kina,658146,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
190,"Jocelyn Flores",XXXTENTACION,656582,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
191,"i love you","Billie Eilish",656245,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
192,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",655420,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
193,"Another One Bites The Dust - Remastered 2011",Queen,649588,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
194,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",648433,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
195,"Bellaquita - Remix",Dalex,645040,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
196,Better,Khalid,643901,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
197,"SLOW DANCING IN THE DARK",Joji,641327,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
198,"Show Yourself","Idina Menzel",639532,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ
199,"Going Bad (feat. Drake)","Meek Mill",638562,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
200,"Wonderwall - Remastered",Oasis,637876,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
