,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
29,"Vida de Rico",Camilo,1790759,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
30,pov,"Ariana Grande",1779292,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
31,"La Curiosidad","Jay Wheeler",1746484,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
32,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,1734777,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
33,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1728300,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
34,"Savage Love (Laxed - Siren Beat)","Jawsh 685",1704218,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
35,"Take You Dancing","Jason Derulo",1695690,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
36,"Before You Go","Lewis Capaldi",1685559,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
37,"Una Locura",Ozuna,1637419,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
38,Jeans,"Justin Quiles",1633841,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
39,"Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","C. Tangana",1631779,https://open.spotify.com/track/0XinBYhf1X3kdvKQHOX971
40,"Midnight Sky","Miley Cyrus",1625842,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
41,"Roses - Imanbek Remix","SAINt JHN",1595696,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
42,"Mi Niña",Wisin,1590084,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
43,"Parce (feat. Justin Quiles)",Maluma,1585992,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
44,"SO DONE","The Kid LAROI",1577016,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
45,"Dance Monkey","Tones And I",1543576,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
46,BICHOTA,"KAROL G",1535807,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
47,"motive (with Doja Cat)","Ariana Grande",1532303,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
48,"Breaking Me",Topic,1529579,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
49,Golden,"Harry Styles",1491136,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
50,"Ay, DiOs Mío!","KAROL G",1490354,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
51,Sofia,Clairo,1487924,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
52,Despeinada,Ozuna,1455880,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
53,"Dreams - 2004 Remaster","Fleetwood Mac",1416131,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
54,"Ice Cream (with Selena Gomez)",BLACKPINK,1407364,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
55,"Come & Go (with Marshmello)","Juice WRLD",1387148,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
56,"Chica Ideal","Sebastian Yatra",1383050,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
57,Daisy,Ashnikko,1363464,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
58,"POPSTAR (feat. Drake)","DJ Khaled",1307472,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
59,"Tyler Herro","Jack Harlow",1301121,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
60,"Don't Start Now","Dua Lipa",1291330,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
61,"Tattoo - Remix with Camilo","Rauw Alejandro",1290654,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
62,"Train Wreck","James Arthur",1274024,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
63,"Lovesick Girls",BLACKPINK,1273055,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
64,"death bed (coffee for your head)",Powfu,1249525,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
65,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1242927,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
66,"lovely (with Khalid)","Billie Eilish",1228777,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
67,Diamonds,"Sam Smith",1226188,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
68,"Deep End",Fousheé,1225527,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
69,"How You Like That",BLACKPINK,1210123,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
70,Circles,"Post Malone",1198720,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
71,"Stuck with U (with Justin Bieber)","Ariana Grande",1195983,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
72,"Mi Cuarto","Jerry Di",1184946,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
73,"La Luz",Sech,1176463,https://open.spotify.com/track/5zj8WNkBrEzlI5FKeYV4ol
74,Fever,"Dua Lipa",1159207,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
75,"Wishing Well","Juice WRLD",1156766,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
76,"I CAN'T STOP ME",TWICE,1154392,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
77,Memories,"Maroon 5",1144254,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
78,"Adore You","Harry Styles",1143619,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
79,"Lucid Dreams","Juice WRLD",1123568,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
80,"La Jeepeta - Remix","Nio Garcia",1119695,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
81,"Rain On Me (with Ariana Grande)","Lady Gaga",1112729,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
82,"Blueberry Faygo","Lil Mosey",1102498,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
83,"my ex's best friend (with blackbear)","Machine Gun Kelly",1096841,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
84,goosebumps,"Travis Scott",1095427,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
85,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1083182,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
86,Reloj,"Rauw Alejandro",1079885,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8
87,"Sweater Weather","The Neighbourhood",1065827,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
88,Señorita,"Shawn Mendes",1059617,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
89,"Go Crazy","Chris Brown",1058301,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
90,Whoopty,CJ,1057516,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
91,"The Box","Roddy Ricch",1046805,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
92,"Paradise (feat. Dermot Kennedy)",MEDUZA,1026325,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
93,"Mad at Disney","salem ilese",1026316,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
94,"All I Want for Christmas Is You","Mariah Carey",1021650,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
95,Robbery,"Juice WRLD",1018716,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
96,Caramelo,Ozuna,1018705,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
97,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1012845,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
98,MORE,K/DA,993869,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
99,Shallow,"Lady Gaga",981616,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
100,Falling,"Harry Styles",980759,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
101,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",977487,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
102,Falling,"Trevor Daniel",974064,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
103,"HIGHEST IN THE ROOM","Travis Scott",973631,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
104,"Tick Tock (feat. 24kGoldn)","Clean Bandit",971744,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
105,"off the table (with The Weeknd)","Ariana Grande",952873,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
106,"bad guy","Billie Eilish",951318,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
107,"Kings & Queens","Ava Max",950163,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
108,"Say You Won't Let Go","James Arthur",944388,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
109,"Break My Heart","Dua Lipa",938626,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
110,Believer,"Imagine Dragons",918281,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
111,Tusa,"KAROL G",916665,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
112,"Papi Chulo",Octavian,913940,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
113,"ily (i love you baby) (feat. Emilee)","Surf Mesa",912865,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
114,"Electric Love",BØRNS,910782,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
115,"Intentions (feat. Quavo)","Justin Bieber",910277,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
116,Dior,"Pop Smoke",898392,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
117,"just like magic","Ariana Grande",886951,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
118,"Sweet Melody","Little Mix",883397,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
119,Azul,"J Balvin",877452,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
120,"Forever After All","Luke Combs",877345,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
121,"Jocelyn Flores",XXXTENTACION,876688,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
122,"SICKO MODE","Travis Scott",874323,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
123,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,869239,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
124,"Martin & Gina","Polo G",868691,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
125,"All Girls Are The Same","Juice WRLD",862661,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
126,"7 rings","Ariana Grande",861112,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
127,"The Business",Tiësto,857192,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
128,"Life Is Good (feat. Drake)",Future,853295,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
129,"Toosie Slide",Drake,847547,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
130,"Pretty Savage",BLACKPINK,839736,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
131,"Spicy (feat. Post Malone)","Ty Dolla $ign",838336,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
132,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",833479,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
133,"Daddy Issues","The Neighbourhood",830251,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
134,ROXANNE,"Arizona Zervas",829493,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
135,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,825978,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
136,"Ride It",Regard,825061,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
137,"Someone To You",BANNERS,822612,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
138,Runnin,"21 Savage",822464,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
139,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",820474,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
140,Perfect,"Ed Sheeran",818023,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
141,"everything i wanted","Billie Eilish",814896,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
142,"safety net (feat. Ty Dolla $ign)","Ariana Grande",803964,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
143,"ALWAYS DO","The Kid LAROI",797447,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
144,"Be Kind (with Halsey)",Marshmello,796522,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
145,"All of Me","John Legend",795135,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
146,"You Got It",Vedo,793982,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
147,"Blueberry Eyes (feat. SUGA of BTS)",MAX,793782,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
148,"Be Alright","Dean Lewis",791057,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
149,"Smile (with The Weeknd)","Juice WRLD",788894,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
150,"Jerusalema (feat. Nomcebo Zikode)","Master KG",782513,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
151,"Last Christmas",Wham!,778887,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
152,"Djadja (feat. Maluma) - Remix","Aya Nakamura",776276,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
153,"GREECE (feat. Drake)","DJ Khaled",770498,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
154,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,770030,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
155,SAD!,XXXTENTACION,767207,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
156,"hot girl bummer",blackbear,757231,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
157,Enchule,"Rauw Alejandro",756959,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
158,"Shape of You","Ed Sheeran",755811,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
159,"Quiéreme Mientras Se Pueda","Manuel Turizo",754528,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
160,"At My Worst","Pink Sweat$",749629,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
161,"I Don't Care (with Justin Bieber)","Ed Sheeran",747535,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
162,"Are You Bored Yet? (feat. Clairo)",Wallows,746256,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
163,"when the party's over","Billie Eilish",745366,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
164,"GO (feat. Juice WRLD)","The Kid LAROI",739944,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
165,"Hasta Que Dios Diga","Anuel AA",739453,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
166,"Godzilla (feat. Juice WRLD)",Eminem,737891,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
167,Promiscuous,"Nelly Furtado",734547,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
168,"Still Don't Know My Name",Labrinth,731884,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
169,"shut up","Ariana Grande",730957,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
170,"Party Girl",StaySolidRocky,730097,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
171,"Say So","Doja Cat",728723,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
172,"rockstar (feat. 21 Savage)","Post Malone",725518,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
173,"Without Me",Halsey,724662,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
174,nasty,"Ariana Grande",724625,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO
175,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,724059,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
176,"Don Don","Daddy Yankee",724002,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
177,"Star Shopping","Lil Peep",721585,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
178,"Mr. Right Now (feat. Drake)","21 Savage",719541,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
179,"Bohemian Rhapsody - Remastered 2011",Queen,715903,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
180,"Got It On Me","Pop Smoke",706307,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
181,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",706081,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
182,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",705760,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
183,Nada,"Cali Y El Dandee",705482,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
184,"Get You The Moon (feat. Snøw)",Kina,705388,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
185,Madrid,Maluma,696228,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
186,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",695896,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
187,"SLOW DANCING IN THE DARK",Joji,694961,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
188,"The Less I Know The Better","Tame Impala",688832,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
189,"10,000 Hours (with Justin Bieber)","Dan + Shay",688068,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
190,"Beautiful People (feat. Khalid)","Ed Sheeran",687804,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
191,"Sunday Best",Surfaces,687276,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
192,Yellow,Coldplay,682453,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
193,"In Your Eyes","The Weeknd",682220,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
194,July,"Noah Cyrus",681243,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
195,"TRAGIC (feat. Youngboy Never Broke Again & Internet Money)","The Kid LAROI",680890,https://open.spotify.com/track/13EW51DKru044OJDJ9Bm8o
196,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,680317,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
197,obvious,"Ariana Grande",679345,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA
198,Safaera,"Bad Bunny",679147,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
199,Photograph,"Ed Sheeran",678475,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
200,"It's You","Ali Gatie",675500,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
