,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1750893,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
34,"LA CANCIÓN","J Balvin",1747693,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
35,"Lose Control",MEDUZA,1737099,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
36,Liar,"Camila Cabello",1732633,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
37,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1721473,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
38,"Goodbyes (Feat. Young Thug)","Post Malone",1677078,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
39,Callaita,"Bad Bunny",1672812,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
40,"6 Kiss","Trippie Redd",1651570,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
41,"Adicto (with Anuel AA & Ozuna)",Tainy,1648687,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
42,"No Me Conoce - Remix","Jhay Cortez",1609330,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
43,"Look At Her Now","Selena Gomez",1570420,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
44,"All I Want for Christmas Is You","Mariah Carey",1561600,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
45,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1557049,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
46,"Mean It",Lauv,1548450,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
47,"Who Needs Love","Trippie Redd",1513809,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
48,"Whine Up","Nicky Jam",1502929,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
49,"Up All Night",Khalid,1490217,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
50,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",1460611,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
51,Ransom,"Lil Tecca",1453606,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
52,"Follow God","Kanye West",1438892,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
53,BOP,DaBaby,1430011,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
54,"Yellow Hearts","Ant Saunders",1416233,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
55,Aventura,Lunay,1387371,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
56,"It's You","Ali Gatie",1316913,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
57,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1310473,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
58,"Si Te Vas",Sech,1284906,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
59,"223's (feat. 9lokknine)","YNW Melly",1276261,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
60,Shallow,"Lady Gaga",1255812,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
61,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1247864,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
62,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1242524,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
63,Quizas,"Rich Music LTD",1234210,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
64,"Love Me More","Trippie Redd",1224403,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
65,Graveyard,Halsey,1223395,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
66,"Old Town Road - Remix","Lil Nas X",1207895,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
67,Indeciso,Reik,1189878,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
68,"Yo x Ti, Tu x Mi",ROSALÍA,1189248,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
69,Orphans,Coldplay,1184721,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
70,"Stuck In A Dream (feat. Gunna)","Lil Mosey",1166221,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
71,"Truth Hurts",Lizzo,1150529,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
72,Death,"Trippie Redd",1129431,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
73,"lovely (with Khalid)","Billie Eilish",1127365,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
74,"7 rings","Ariana Grande",1121063,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
75,Tutu,Camilo,1112061,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
76,"Soltera - Remix",Lunay,1092786,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
77,"Champion Of The World",Coldplay,1089801,https://open.spotify.com/track/6mf7BNgXs8JipPr2QILnyN
78,"Money In The Grave (Drake ft. Rick Ross)",Drake,1089288,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
79,"Nice To Meet Ya","Niall Horan",1088362,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
80,"Last Christmas",Wham!,1072888,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
81,"Piece Of Your Heart",MEDUZA,1067449,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
82,Woah,"Lil Baby",1065905,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
83,"No Guidance (feat. Drake)","Chris Brown",1060275,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
84,"when the party's over","Billie Eilish",1050571,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
85,Happier,Marshmello,1044883,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
86,"Bohemian Rhapsody - Remastered 2011",Queen,1027307,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
87,"Higher Love",Kygo,1026366,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
88,Panini,"Lil Nas X",1017251,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
89,Candy,"Doja Cat",1011925,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
90,"Love Sick","Trippie Redd",1011273,https://open.spotify.com/track/2PRKaIkl62537yLUt8VhHR
91,Leray,"Trippie Redd",993607,https://open.spotify.com/track/6GivWRmlYtefJr28jev6e0
92,"Hate Me (with Juice WRLD)","Ellie Goulding",986145,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
93,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",983679,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
94,Camelot,"NLE Choppa",977330,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
95,Bruises,"Lewis Capaldi",975877,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
96,Roller,"Apache 207",972941,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
97,Sucker,"Jonas Brothers",967862,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
98,Believer,"Imagine Dragons",961490,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
99,"QUE PRETENDES","J Balvin",961433,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
100,"Otro Trago - Remix",Sech,953772,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
101,"bad vibes forever",XXXTENTACION,953669,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
102,"Que Calor (with J Balvin & El Alfa)","Major Lazer",951349,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
103,"SICKO MODE","Travis Scott",948850,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
104,"rockstar (feat. 21 Savage)","Post Malone",945457,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
105,"Without Me",Halsey,940692,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
106,VIBEZ,DaBaby,936439,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
107,Wow.,"Post Malone",932233,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
108,"blun7 a swishland","tha Supreme",924886,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
109,"Takeaway (feat. Lennon Stella)","The Chainsmokers",913303,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
110,"Shape of You","Ed Sheeran",907270,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
111,"Hola - Remix",Dalex,906468,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
112,"Ayy Macarena",Tyga,900784,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
113,"Used To Love (with Dean Lewis)","Martin Garrix",898611,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
114,"Con Altura",ROSALÍA,896429,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
115,"The London (feat. J. Cole & Travis Scott)","Young Thug",894811,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
116,Trigger,"Major Lazer",889911,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
117,"Santa Tell Me","Ariana Grande",887408,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
118,"Ballin' (with Roddy Ricch)",Mustard,881005,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
119,"Girls Like You (feat. Cardi B)","Maroon 5",878133,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
120,"thank u, next","Ariana Grande",877618,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
121,Teeth,"5 Seconds of Summer",873459,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
122,"This Ain't That","Trippie Redd",872437,https://open.spotify.com/track/07NMFSwppnky8JyIQIxAQZ
123,"Sweet but Psycho","Ava Max",872103,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
124,"Hate Me","Trippie Redd",870641,https://open.spotify.com/track/1FxTz4x5X7ewAICkKhB3kA
125,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,869665,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
126,"Eastside (with Halsey & Khalid)","benny blanco",864755,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
127,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,864708,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
128,"Only Human","Jonas Brothers",862501,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
129,"Good Thing (with Kehlani)",Zedd,861761,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
130,"Lucid Dreams","Juice WRLD",860049,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
131,"Dancing With A Stranger (with Normani)","Sam Smith",858046,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
132,"11 PM",Maluma,854164,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
133,"Real Feel","Trippie Redd",853930,https://open.spotify.com/track/6Dqja51kHdm93TJGkX7T16
134,"If I Can't Have You","Shawn Mendes",853492,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
135,VALENTINO,24kGoldn,852341,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
136,Blanco,"J Balvin",850058,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
137,"Post Malone (feat. RANI)","Sam Feldt",845031,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
138,"Qué Pena",Maluma,844907,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
139,goosebumps,"Travis Scott",844542,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
140,"Say You Won't Let Go","James Arthur",839416,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
141,"Love You For A Long Time","Maggie Rogers",829561,https://open.spotify.com/track/6QTPacyXkZWG9FMwq6L1hJ
142,"Bang Bang","YNW Melly",824216,https://open.spotify.com/track/66FltlEV09mPJYAyfYm8De
143,Perfect,"Ed Sheeran",821977,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
144,"Turn Me On (feat. Vula)",Riton,819375,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
145,Bellaquita,Dalex,818067,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
146,"Enemies (feat. DaBaby)","Post Malone",817674,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
147,Suge,DaBaby,805987,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
148,"Talk (feat. Disclosure)",Khalid,805793,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
149,"Better Now","Post Malone",798656,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
150,Saint-Tropez,"Post Malone",790160,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
151,Youngblood,"5 Seconds of Summer",784784,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
152,"I Like Me Better",Lauv,780114,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
153,I.F.L.Y.,Bazzi,770870,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
154,"Hasta Que Salga el Sol",Ozuna,769158,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
155,"Be Alright","Dean Lewis",767780,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
156,"You Need To Calm Down","Taylor Swift",767663,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
157,"boyfriend (with Social House)","Ariana Grande",765440,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
158,"Get You The Moon (feat. Snøw)",Kina,763498,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
159,"Con Calma","Daddy Yankee",760957,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
160,"Make It Right (feat. Lauv)",BTS,760863,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
161,SAD!,XXXTENTACION,760731,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
162,"Hollywood's Bleeding","Post Malone",756307,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
163,"Til The End of Time","Trippie Redd",756115,https://open.spotify.com/track/3Z9vHQOOPvRtOnTPyXLkWD
164,F.N,"Lil Tjay",755348,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
165,"High Hopes","Panic! At The Disco",753432,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
166,"bury a friend","Billie Eilish",749281,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
167,"3 Nights","Dominic Fike",739335,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
168,Lover,"Taylor Swift",734812,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
169,"Jerry Sprunger (with T-Pain)","Tory Lanez",732000,https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg
170,"Don't Stop Me Now - Remastered 2011",Queen,731510,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
171,"Pa' Olvidarme De Ella","Piso 21",729768,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
172,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",729342,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
173,"Let Me Down Slowly","Alec Benjamin",725588,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
174,"MIDDLE CHILD","J. Cole",724160,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
175,"Something Real (with London On Da Track & Chris Brown)","Summer Walker",717870,https://open.spotify.com/track/4otQJBpb8okSeykALR3eCH
176,"If the World Was Ending - feat. Julia Michaels","JP Saxe",717618,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
177,"Make It To Heaven (with Raye)","David Guetta",713966,https://open.spotify.com/track/5dS2dvXVPe7AR6UwBpnomW
178,"Something Just Like This","The Chainsmokers",713618,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
179,"One Thing Right",Marshmello,709928,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
180,Thunder,"Imagine Dragons",709526,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
181,"Calma - Remix","Pedro Capó",709319,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
182,"All of Me","John Legend",706988,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
183,"It's Beginning to Look a Lot like Christmas","Michael Bublé",705651,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
184,2002,Anne-Marie,702273,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
185,"Reply (feat. Lil Uzi Vert)","A Boogie Wit da Hoodie",702179,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41
186,"Skifahren (feat. Joshi Mizu)","The Cratez",701984,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD
187,"Never Really Over","Katy Perry",701886,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
188,"Another One Bites The Dust - Remastered 2011",Queen,701436,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
189,July,"Noah Cyrus",699540,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
190,"Surtada - Remix Brega Funk","Dadá Boladão",697602,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
191,"Living Proof","Camila Cabello",695421,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
192,"Combatchy (feat. MC Rebecca)",Anitta,693535,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
193,"U Deserve It","Trippie Redd",691735,https://open.spotify.com/track/4hQ6o8ECY5MyHyodnyOHEw
194,"All For Me","Trippie Redd",691227,https://open.spotify.com/track/01kOu8BA8yzAHx9LUidTi9
195,"Wonderwall - Remastered",Oasis,690537,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
196,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",686872,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
197,"Too Good At Goodbyes","Sam Smith",686769,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
198,Moonlight,XXXTENTACION,684927,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
199,Juicy,"Doja Cat",684818,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
200,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",684119,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
