,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
51,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1414606,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
52,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1412165,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
53,"Goodbyes (Feat. Young Thug)","Post Malone",1391972,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
54,Robbery,"Juice WRLD",1381814,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
55,"Lose Control",MEDUZA,1380082,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
56,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1367148,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
57,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",1362324,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
58,Golden,"Harry Styles",1356859,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
59,Lalala,Y2K,1351950,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
60,Callaita,"Bad Bunny",1348923,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
61,"Underneath the Tree","Kelly Clarkson",1346833,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
62,"Feliz Navidad","José Feliciano",1344559,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
63,"No Me Conoce - Remix","Jhay Cortez",1344349,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
64,Cherry,"Harry Styles",1331353,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
65,Liar,"Camila Cabello",1316316,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
66,"Trampoline (with ZAYN)",SHAED,1292044,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
67,"Ayy Macarena",Tyga,1286182,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
68,"Adicto (with Anuel AA & Ozuna)",Tainy,1283719,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
69,"Old Town Road - Remix","Lil Nas X",1264174,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
70,Shallow,"Lady Gaga",1261863,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
71,"Whine Up","Nicky Jam",1232495,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
72,"Que Tire Pa Lante","Daddy Yankee",1211091,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
73,Ransom,"Lil Tecca",1199585,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
74,"Hate Me (with Juice WRLD)","Ellie Goulding",1198988,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
75,"Driving Home for Christmas - 2019 Remaster","Chris Rea",1198594,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
76,"It's You","Ali Gatie",1191484,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
77,"when the party's over","Billie Eilish",1191184,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
78,"Hola - Remix",Dalex,1184779,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
79,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1182631,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
80,Legends,"Juice WRLD",1180483,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
81,"lovely (with Khalid)","Billie Eilish",1171794,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
82,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1138998,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
83,She,"Harry Styles",1137133,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs
84,Wow.,"Post Malone",1121988,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
85,"Mean It",Lauv,1119971,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
86,"To Be So Lonely","Harry Styles",1099743,https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z
87,"White Christmas","Bing Crosby",1093120,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
88,"Yellow Hearts","Ant Saunders",1090436,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
89,Happier,Marshmello,1088235,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
90,Quizas,"Rich Music LTD",1074485,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
91,"Sunflower, Vol. 6","Harry Styles",1073448,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0
92,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1060393,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
93,"Without Me",Halsey,1038385,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
94,Sucker,"Jonas Brothers",1028543,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
95,Aventura,Lunay,1006974,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
96,"A Holly Jolly Christmas - Single Version","Burl Ives",1005844,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
97,"Have Yourself A Merry Little Christmas","Sam Smith",1003419,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
98,Indeciso,Reik,998946,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
99,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,985024,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
100,"All Girls Are The Same","Juice WRLD",983526,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
101,"Look At Her Now","Selena Gomez",983275,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
102,"Up All Night",Khalid,982012,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
103,"Piece Of Your Heart",MEDUZA,981806,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
104,"Truth Hurts",Lizzo,979648,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
105,"rockstar (feat. 21 Savage)","Post Malone",975488,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
106,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",968331,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
107,"Ballin' (with Roddy Ricch)",Mustard,966728,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
108,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",964471,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
109,Believer,"Imagine Dragons",963716,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
110,"Into the Unknown","Idina Menzel",960114,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
111,Tutu,Camilo,956736,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
112,Woah,"Lil Baby",956664,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
113,"Merry Christmas Everyone","Shakin' Stevens",953492,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
114,"Bohemian Rhapsody - Remastered 2011",Queen,952411,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
115,"Soltera - Remix",Lunay,950930,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
116,"Money In The Grave (Drake ft. Rick Ross)",Drake,948191,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
117,"SICKO MODE","Travis Scott",948049,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
118,"Sleigh Ride","The Ronettes",944053,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
119,Graveyard,Halsey,938426,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
120,"thank u, next","Ariana Grande",937557,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
121,"No Guidance (feat. Drake)","Chris Brown",936967,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
122,"Si Te Vas",Sech,936208,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
123,"Yo x Ti, Tu x Mi",ROSALÍA,934671,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
124,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",932209,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
125,"Shape of You","Ed Sheeran",928641,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
126,"Fine Line","Harry Styles",926747,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9
127,"Dancing With A Stranger (with Normani)","Sam Smith",924373,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
128,"If the World Was Ending - feat. Julia Michaels","JP Saxe",921078,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
129,SAD!,XXXTENTACION,920738,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
130,"Sweet but Psycho","Ava Max",918326,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
131,"Christmas (Baby Please Come Home)","Darlene Love",895905,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
132,"Bellaquita - Remix",Dalex,895239,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
133,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",892092,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
134,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",888128,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
135,Family,"The Chainsmokers",885517,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
136,"Girls Like You (feat. Cardi B)","Maroon 5",882271,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
137,July,"Noah Cyrus",873908,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
138,"Con Calma","Daddy Yankee",872328,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
139,"Better Now","Post Malone",869986,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
140,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",866602,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
141,"Roses - Imanbek Remix","SAINt JHN",865989,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
142,"Eastside (with Halsey & Khalid)","benny blanco",862858,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
143,"bury a friend","Billie Eilish",856598,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
144,"Treat People With Kindness","Harry Styles",852854,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0
145,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",847310,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
146,Blanco,"J Balvin",841768,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
147,"Christmas (Baby Please Come Home)","Mariah Carey",839845,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
148,"Con Altura",ROSALÍA,835508,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
149,"High Hopes","Panic! At The Disco",833287,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
150,VIBEZ,DaBaby,832992,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
151,"Santa Claus Is Coming to Town","Michael Bublé",831832,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
152,"Canyon Moon","Harry Styles",830353,https://open.spotify.com/track/5IhzJOXNE7ki0IIJbZbnGq
153,"Say You Won't Let Go","James Arthur",829189,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
154,"223's (feat. 9lokknine)","YNW Melly",827391,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
155,"Stuck In A Dream (feat. Gunna)","Lil Mosey",823092,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
156,"Blue Christmas","Elvis Presley",820237,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
157,Candy,"Doja Cat",818948,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
158,"Santa Claus Is Coming To Town","The Jackson 5",817042,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
159,"Nice To Meet Ya","Niall Horan",806369,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
160,Suge,DaBaby,804702,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
161,"Like It's Christmas","Jonas Brothers",803922,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
162,Bruises,"Lewis Capaldi",803805,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
163,Panini,"Lil Nas X",799624,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
164,"My Only Wish (This Year)","Britney Spears",798257,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
165,Perfect,"Ed Sheeran",796835,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
166,"Christmas Lights",Coldplay,796041,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
167,"The London (feat. J. Cole & Travis Scott)","Young Thug",794181,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
168,goosebumps,"Travis Scott",792337,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
169,"Step Into Christmas","Elton John",790007,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
170,"If I Can't Have You","Shawn Mendes",788969,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
171,"Talk (feat. Disclosure)",Khalid,788304,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
172,"Jocelyn Flores",XXXTENTACION,787181,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
173,"Be Alright","Dean Lewis",785252,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
174,Youngblood,"5 Seconds of Summer",784644,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
175,"Higher Love",Kygo,784092,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
176,"11 PM",Maluma,780959,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
177,"Get You The Moon (feat. Snøw)",Kina,779243,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
178,"QUE PRETENDES","J Balvin",778726,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
179,"MIDDLE CHILD","J. Cole",776956,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
180,"Otro Trago - Remix",Sech,774891,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
181,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",774465,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
182,Takeaway,"The Chainsmokers",773983,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
183,"Que Calor (with J Balvin & El Alfa)","Major Lazer",772463,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
184,VALENTINO,24kGoldn,770421,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
185,"Calma - Remix","Pedro Capó",757519,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
186,"Liberdade Provisória","Henrique & Juliano",755865,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
187,Death,"Trippie Redd",750900,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
188,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",750015,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
189,"Let Me Down Slowly","Alec Benjamin",749059,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
190,"Ne reviens pas",Gradur,743631,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
191,Suicidal,"YNW Melly",741718,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
192,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,739166,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
193,"Can We Kiss Forever?",Kina,738814,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
194,"Santa Baby","Ariana Grande",737043,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
195,"Run Rudolph Run - Single Version","Chuck Berry",735024,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
196,Moonlight,XXXTENTACION,733888,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
197,"Pa' Olvidarme De Ella","Piso 21",729001,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
198,"You Need To Calm Down","Taylor Swift",723889,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
199,"I Like Me Better",Lauv,721390,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
200,"All of Me","John Legend",718373,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
