,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
65,Happier,Marshmello,1335216,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
66,"thank u, next","Ariana Grande",1323183,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
67,"Ayy Macarena",Tyga,1321068,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
68,"Holly Jolly Christmas","Michael Bublé",1305426,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
69,"It's You","Ali Gatie",1293826,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
70,"bad vibes forever",XXXTENTACION,1291314,https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ
71,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",1278117,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
72,"Whine Up","Nicky Jam",1277153,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
73,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1264429,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
74,"Underneath the Tree","Kelly Clarkson",1238303,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
75,"Dancing With A Stranger (with Normani)","Sam Smith",1232146,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
76,"Piece Of Your Heart",MEDUZA,1227651,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
77,Family,"The Chainsmokers",1225602,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
78,"bury a friend","Billie Eilish",1210641,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
79,"No Guidance (feat. Drake)","Chris Brown",1204903,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
80,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1189662,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
81,"Con Calma","Daddy Yankee",1189464,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
82,"Bohemian Rhapsody - Remastered 2011",Queen,1188492,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
83,"Soltera - Remix",Lunay,1185400,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
84,"Feliz Navidad","José Feliciano",1183331,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
85,"KEIN SCHLAF",Nimo,1180198,https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3
86,"SICKO MODE","Travis Scott",1178130,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
87,"Sweet but Psycho","Ava Max",1162100,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
88,"Driving Home for Christmas - 2019 Remaster","Chris Rea",1161084,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
89,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1159478,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
90,"Money In The Grave (Drake ft. Rick Ross)",Drake,1153773,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
91,Aventura,Lunay,1134841,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
92,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1124518,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
93,"rockstar (feat. 21 Savage)","Post Malone",1123191,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
94,Believer,"Imagine Dragons",1111108,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
95,"Eastside (with Halsey & Khalid)","benny blanco",1091368,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
96,"Hola - Remix",Dalex,1085871,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
97,"Talk (feat. Disclosure)",Khalid,1085197,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
98,Indeciso,Reik,1074192,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
99,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1073267,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
100,Quizas,"Rich Music LTD",1069493,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
101,Graveyard,Halsey,1064893,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
102,"Con Altura",ROSALÍA,1059060,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
103,"Yo x Ti, Tu x Mi",ROSALÍA,1058367,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
104,"Into the Unknown","Idina Menzel",1055333,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
105,Tutu,Camilo,1053411,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
106,"High Hopes","Panic! At The Disco",1050447,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
107,"Ex Bitch",XXXTENTACION,1048424,https://open.spotify.com/track/40KuvsFD0zpUFuCcmt5Xm0
108,"MIDDLE CHILD","J. Cole",1047914,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
109,"Si Te Vas",Sech,1045965,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
110,"Lucid Dreams","Juice WRLD",1041371,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
111,COLT,Samra,1028343,https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb
112,"Shape of You","Ed Sheeran",1026789,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
113,"Yellow Hearts","Ant Saunders",1025573,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
114,"Calma - Remix","Pedro Capó",1020942,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
115,"No Idea","Don Toliver",1019105,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
116,Panini,"Lil Nas X",1017523,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
117,"Better Now","Post Malone",1016245,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
118,SAD!,XXXTENTACION,1009890,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
119,"Mean It",Lauv,1001631,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
120,"Girls Like You (feat. Cardi B)","Maroon 5",996659,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
121,"White Christmas","Bing Crosby",991232,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
122,"The Christmas Song (Merry Christmas To You)","Nat King Cole",980849,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
123,"Christmas Tree Farm","Taylor Swift",973914,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek
124,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,972380,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
125,"If I Can't Have You","Shawn Mendes",963305,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
126,"Don't Call Me Up",Mabel,961825,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
127,"Look At Her Now","Selena Gomez",959861,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
128,"Finally // beautiful stranger",Halsey,953495,https://open.spotify.com/track/5YvcUK2eXJ2OllqDuEg18S
129,"Ballin' (with Roddy Ricch)",Mustard,948824,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
130,"Merry Christmas Everyone","Shakin' Stevens",947201,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
131,"223's (feat. 9lokknine)","YNW Melly",942526,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
132,"The London (feat. J. Cole & Travis Scott)","Young Thug",940359,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
133,"QUE PRETENDES","J Balvin",938620,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
134,"11 PM",Maluma,934027,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
135,Youngblood,"5 Seconds of Summer",929959,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
136,"Living Proof","Camila Cabello",929799,https://open.spotify.com/track/4jFD7byoPdGkEdjHLMduR9
137,"i'm so tired...",Lauv,929756,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
138,"Higher Love",Kygo,929054,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
139,"Have Yourself A Merry Little Christmas","Sam Smith",925587,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
140,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",919377,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ
141,"Say You Won't Let Go","James Arthur",917654,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
142,"break up with your girlfriend, i'm bored","Ariana Grande",914571,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
143,Camelot,"NLE Choppa",909746,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
144,"Going Bad (feat. Drake)","Meek Mill",908432,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
145,"Up All Night",Khalid,906332,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
146,"wish you were gay","Billie Eilish",906311,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
147,"Otro Trago - Remix",Sech,905163,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
148,Tiffany,Shindy,901833,https://open.spotify.com/track/2L0H5LWEuIAvrzfzTruyCB
149,Takeaway,"The Chainsmokers",899466,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
150,"Be Alright","Dean Lewis",899464,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
151,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",898456,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
152,"You Need To Calm Down","Taylor Swift",896793,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
153,Suge,DaBaby,893402,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
154,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",892993,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
155,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",892049,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
156,Perfect,"Ed Sheeran",891619,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
157,"Let Me Down Slowly","Alec Benjamin",887779,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
158,goosebumps,"Travis Scott",886422,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
159,Roller,"Apache 207",885882,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
160,"A Holly Jolly Christmas - Single Version","Burl Ives",885098,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
161,"Sleigh Ride","The Ronettes",884343,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
162,"I Like Me Better",Lauv,873388,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
163,Better,Khalid,869091,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
164,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",863276,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
165,"Ne reviens pas",Gradur,863046,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
166,Woah,"Lil Baby",855673,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
167,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",846413,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
168,"LOYAL (feat. Drake)",PARTYNEXTDOOR,845963,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
169,"SOS (feat. Aloe Blacc)",Avicii,845466,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
170,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",843444,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
171,"Old Town Road","Lil Nas X",841602,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
172,"Otro Trago",Sech,839389,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
173,"Hate Me (with Juice WRLD)","Ellie Goulding",839380,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
174,"SLOW DANCING IN THE DARK",Joji,837066,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
175,"Stuck In A Dream (feat. Gunna)","Lil Mosey",833970,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
176,"Peta (feat. Meek Mill)","Roddy Ricch",833611,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4
177,"Que Calor (with J Balvin & El Alfa)","Major Lazer",833379,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
178,"God's Plan",Drake,831731,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
179,"Start Wit Me (feat. Gunna)","Roddy Ricch",831283,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu
180,"3 Nights","Dominic Fike",831254,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
181,"Boy With Luv (feat. Halsey)",BTS,828417,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
182,"MIA (feat. Drake)","Bad Bunny",826234,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
183,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",825524,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
184,"Jocelyn Flores",XXXTENTACION,824630,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
185,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",822146,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
186,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",819616,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
187,Bruises,"Lewis Capaldi",817645,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
188,"Only Human","Jonas Brothers",816507,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
189,"all the good girls go to hell","Billie Eilish",816085,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
190,"The Less I Know The Better","Tame Impala",815709,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
191,"Don't Stop Me Now - Remastered 2011",Queen,815399,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
192,Moonlight,XXXTENTACION,815043,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
193,"Combatchy (feat. MC Rebecca)",Anitta,814315,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
194,"Pa Mí - Remix",Dalex,812264,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
195,Shameless,"Camila Cabello",811560,https://open.spotify.com/track/2ogKhhoMClkFXek7ZgxAhN
196,"Santa Claus Is Coming to Town","Michael Bublé",810496,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
197,"Bellaquita - Remix",Dalex,805884,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
198,VIBEZ,DaBaby,799534,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
199,Candy,"Doja Cat",794456,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
200,2002,Anne-Marie,793306,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
