,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
39,"No Me Conoce - Remix","Jhay Cortez",1590845,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
40,"Goodbyes (Feat. Young Thug)","Post Malone",1540011,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
41,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1475396,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
42,Ransom,"Lil Tecca",1465196,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
43,"Whine Up","Nicky Jam",1454629,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
44,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1444157,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
45,"Look At Her Now","Selena Gomez",1411672,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
46,"LOYAL (feat. Drake)",PARTYNEXTDOOR,1393935,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
47,BOP,DaBaby,1383875,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
48,"Mean It",Lauv,1370964,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
49,Aventura,Lunay,1347194,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
50,"Yellow Hearts","Ant Saunders",1326973,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
51,"Up All Night",Khalid,1307087,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
52,"Last Christmas",Wham!,1284394,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
53,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",1255529,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
54,"Follow God","Kanye West",1253718,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
55,"6 Kiss","Trippie Redd",1247937,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
56,"Si Te Vas",Sech,1245385,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
57,"Old Town Road - Remix","Lil Nas X",1224890,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
58,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1222052,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
59,"223's (feat. 9lokknine)","YNW Melly",1217526,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
60,Quizas,"Rich Music LTD",1207638,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
61,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1195904,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
62,"It's You","Ali Gatie",1186354,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
63,"Yo x Ti, Tu x Mi",ROSALÍA,1175557,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
64,Shallow,"Lady Gaga",1170934,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
65,Indeciso,Reik,1166678,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
66,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1122558,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
67,"Truth Hurts",Lizzo,1119900,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
68,Tutu,Camilo,1113745,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
69,Graveyard,Halsey,1084955,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
70,"7 rings","Ariana Grande",1079017,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
71,"Soltera - Remix",Lunay,1077836,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
72,"lovely (with Khalid)","Billie Eilish",1052849,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
73,"Santa Tell Me","Ariana Grande",1039504,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
74,"Money In The Grave (Drake ft. Rick Ross)",Drake,1036149,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
75,Panini,"Lil Nas X",1035052,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
76,Happier,Marshmello,1030554,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
77,Orphans,Coldplay,1026934,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
78,"Bohemian Rhapsody - Remastered 2011",Queen,1024156,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
79,"Piece Of Your Heart",MEDUZA,1020654,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
80,"Stuck In A Dream (feat. Gunna)","Lil Mosey",1013875,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
81,Woah,"Lil Baby",1007178,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
82,"Who Needs Love","Trippie Redd",1005920,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
83,"No Guidance (feat. Drake)","Chris Brown",1002774,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
84,"Nice To Meet Ya","Niall Horan",993727,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
85,"Higher Love",Kygo,964009,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
86,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",962771,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
87,"when the party's over","Billie Eilish",961859,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
88,"Que Calor (with J Balvin & El Alfa)","Major Lazer",958759,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
89,"Otro Trago - Remix",Sech,954717,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
90,Believer,"Imagine Dragons",951754,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
91,Camelot,"NLE Choppa",951722,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
92,Roller,"Apache 207",941906,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
93,"Hate Me (with Juice WRLD)","Ellie Goulding",935006,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
94,"QUE PRETENDES","J Balvin",934853,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
95,Candy,"Doja Cat",934467,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
96,Sucker,"Jonas Brothers",920863,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
97,"Con Altura",ROSALÍA,908577,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
98,VIBEZ,DaBaby,903176,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
99,"rockstar (feat. 21 Savage)","Post Malone",900318,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
100,"Ayy Macarena",Tyga,897464,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
101,"SICKO MODE","Travis Scott",893638,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
102,"Shape of You","Ed Sheeran",884903,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
103,"Without Me",Halsey,880078,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
104,Wow.,"Post Malone",872414,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
105,"Hola - Remix",Dalex,871486,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
106,"blun7 a swishland","tha Supreme",870916,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
107,"Love Me More","Trippie Redd",863539,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
108,"It's Beginning to Look a Lot like Christmas","Michael Bublé",858608,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
109,"Ballin' (with Roddy Ricch)",Mustard,850908,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
110,Death,"Trippie Redd",847210,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
111,Bruises,"Lewis Capaldi",843250,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
112,"11 PM",Maluma,840540,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
113,"Sweet but Psycho","Ava Max",836609,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
114,"Girls Like You (feat. Cardi B)","Maroon 5",833835,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
115,"Takeaway (feat. Lennon Stella)","The Chainsmokers",832335,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
116,"thank u, next","Ariana Grande",831352,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
117,"Qué Pena",Maluma,826921,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
118,"The London (feat. J. Cole & Travis Scott)","Young Thug",824421,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
119,"Lucid Dreams","Juice WRLD",824202,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
120,VALENTINO,24kGoldn,820920,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
121,"Post Malone (feat. RANI)","Sam Feldt",807285,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
122,"Only Human","Jonas Brothers",806352,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
123,Teeth,"5 Seconds of Summer",805115,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
124,"Turn Me On (feat. Vula)",Riton,803467,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
125,Trigger,"Major Lazer",803323,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
126,"Used To Love (with Dean Lewis)","Martin Garrix",797989,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
127,"Eastside (with Halsey & Khalid)","benny blanco",795006,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
128,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,789486,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
129,"If I Can't Have You","Shawn Mendes",789425,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
130,goosebumps,"Travis Scott",785146,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
131,"Dancing With A Stranger (with Normani)","Sam Smith",783628,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
132,Perfect,"Ed Sheeran",781095,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
133,Blanco,"J Balvin",780852,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
134,Suge,DaBaby,779205,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
135,"Jingle Bell Rock","Bobby Helms",775874,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
136,"Rockin' Around The Christmas Tree","Brenda Lee",772936,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
137,"Good Thing (with Kehlani)",Zedd,772207,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
138,"Say You Won't Let Go","James Arthur",769401,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
139,"bad vibes forever",XXXTENTACION,766804,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
140,"Con Calma","Daddy Yankee",765280,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
141,Mistletoe,"Justin Bieber",764831,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
142,"Talk (feat. Disclosure)",Khalid,758823,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
143,Bellaquita,Dalex,757269,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
144,"Hasta Que Salga el Sol",Ozuna,750436,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
145,"Enemies (feat. DaBaby)","Post Malone",748543,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
146,SAD!,XXXTENTACION,745086,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
147,"Better Now","Post Malone",743821,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
148,"Pa' Olvidarme De Ella","Piso 21",735895,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
149,Youngblood,"5 Seconds of Summer",733135,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
150,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,729772,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
151,"It's the Most Wonderful Time of the Year","Andy Williams",728925,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
152,"Get You The Moon (feat. Snøw)",Kina,728322,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
153,"Don't Stop Me Now - Remastered 2011",Queen,725913,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
154,"Bang Bang","YNW Melly",724410,https://open.spotify.com/track/66FltlEV09mPJYAyfYm8De
155,"I Like Me Better",Lauv,720015,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
156,F.N,"Lil Tjay",718221,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
157,"Surtada - Remix Brega Funk","Dadá Boladão",718037,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
158,"High Hopes","Panic! At The Disco",716658,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
159,Saint-Tropez,"Post Malone",715792,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
160,I.F.L.Y.,Bazzi,714677,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
161,"boyfriend (with Social House)","Ariana Grande",709798,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
162,"Calma - Remix","Pedro Capó",707260,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
163,"You Need To Calm Down","Taylor Swift",706989,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
164,"Old Town Road","Lil Nas X",706657,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
165,"bury a friend","Billie Eilish",701056,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
166,"Make It Right (feat. Lauv)",BTS,696065,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
167,"Be Alright","Dean Lewis",696016,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
168,"Another One Bites The Dust - Remastered 2011",Queen,694464,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
169,Thunder,"Imagine Dragons",687069,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
170,"Let Me Down Slowly","Alec Benjamin",686994,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
171,"3 Nights","Dominic Fike",685494,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
172,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",680492,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
173,Moonlight,XXXTENTACION,679608,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
174,"Hollywood's Bleeding","Post Malone",675261,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
175,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",673111,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
176,"Some que ele vem atrás",Anitta,671996,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
177,"One Thing Right",Marshmello,669599,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
178,"Something Just Like This","The Chainsmokers",668081,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
179,Lover,"Taylor Swift",667051,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
180,Juicy,"Doja Cat",664231,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
181,"MIDDLE CHILD","J. Cole",662433,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
182,2002,Anne-Marie,659768,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
183,"Into the Unknown","Idina Menzel",658959,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
184,"Si Se Da - Remix","Myke Towers",657662,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
185,"Te Quemaste","Manuel Turizo",655266,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
186,"All of Me","John Legend",652696,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
187,"Alocao (With Bad Gyal)","Omar Montes",652472,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
188,"Otro Trago",Sech,649784,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
189,"Jocelyn Flores",XXXTENTACION,649224,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
190,"Wonderwall - Remastered",Oasis,648859,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
191,comethru,"Jeremy Zucker",648406,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
192,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,647139,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A
193,"Under Pressure - Remastered 2011",Queen,644151,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
194,"Murder On My Mind","YNW Melly",641882,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
195,"Jerry Sprunger (with T-Pain)","Tory Lanez",637800,https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg
196,"If the World Was Ending - feat. Julia Michaels","JP Saxe",634444,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
197,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",633009,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
198,"God's Plan",Drake,631021,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
199,"Never Really Over","Katy Perry",630708,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
200,"Too Good At Goodbyes","Sam Smith",622746,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
