,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"HIGHEST IN THE ROOM","Travis Scott",2349346,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
25,"Watermelon Sugar","Harry Styles",2335832,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
26,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",2299403,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
27,"Lose You To Love Me","Selena Gomez",2289909,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
28,"Lucid Dreams","Juice WRLD",2274585,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
29,"hot girl bummer",blackbear,2247575,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
30,"Do They Know It's Christmas? - 1984 Version","Band Aid",2237316,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
31,"Holly Jolly Christmas","Michael Bublé",2210162,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
32,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",2204677,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
33,"Feliz Navidad","José Feliciano",2193389,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
34,"Ride It",Regard,2168175,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
35,"My Oh My (feat. DaBaby)","Camila Cabello",2140641,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
36,"Futsal Shuffle 2020","Lil Uzi Vert",2103507,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
37,Heartless,"The Weeknd",2038514,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
38,"The Box","Roddy Ricch",2012847,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
39,"Driving Home for Christmas - 2019 Remaster","Chris Rea",2005253,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
40,China,"Anuel AA",1961102,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
41,"Underneath the Tree","Kelly Clarkson",1950151,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
42,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1918651,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
43,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1875366,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
44,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1857931,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
45,Fantasias,"Rauw Alejandro",1810506,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
46,BOP,DaBaby,1777457,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
47,"Beautiful People (feat. Khalid)","Ed Sheeran",1772453,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
48,"I Don't Care (with Justin Bieber)","Ed Sheeran",1751791,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
49,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1724591,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
50,"White Christmas","Bing Crosby",1698567,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
51,"Before You Go","Lewis Capaldi",1672638,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
52,"LA CANCIÓN","J Balvin",1594846,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
53,"Merry Christmas Everyone","Shakin' Stevens",1559894,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
54,"Lights Up","Harry Styles",1559423,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
55,"No Idea","Don Toliver",1536766,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
56,"Ayy Macarena",Tyga,1528479,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
57,"How Do You Sleep?","Sam Smith",1496879,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
58,Callaita,"Bad Bunny",1491355,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
59,Falling,"Harry Styles",1485994,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
60,"A Holly Jolly Christmas - Single Version","Burl Ives",1482238,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
61,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1480384,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
62,Lalala,Y2K,1477867,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
63,"Have Yourself A Merry Little Christmas","Sam Smith",1470868,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
64,"Sleigh Ride","The Ronettes",1465384,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
65,"7 rings","Ariana Grande",1443941,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
66,"No Me Conoce - Remix","Jhay Cortez",1435859,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
67,"Lose Control",MEDUZA,1429001,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
68,"Old Town Road - Remix","Lil Nas X",1410283,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
69,"Whine Up","Nicky Jam",1394215,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
70,"10,000 Hours (with Justin Bieber)","Dan + Shay",1393451,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
71,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",1392026,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
72,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1379429,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
73,"Christmas (Baby Please Come Home)","Darlene Love",1376880,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
74,"Que Tire Pa Lante","Daddy Yankee",1359193,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
75,Ransom,"Lil Tecca",1353797,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
76,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",1351069,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
77,"Adicto (with Anuel AA & Ozuna)",Tainy,1344010,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
78,"when the party's over","Billie Eilish",1335492,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
79,"Hola - Remix",Dalex,1335372,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
80,"Goodbyes (Feat. Young Thug)","Post Malone",1320620,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
81,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",1306464,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
82,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1290091,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
83,"Santa Claus Is Coming to Town","Michael Bublé",1277885,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
84,"Trampoline (with ZAYN)",SHAED,1276062,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
85,Robbery,"Juice WRLD",1267887,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
86,"Blue Christmas","Elvis Presley",1261509,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
87,Shallow,"Lady Gaga",1231246,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
88,"Christmas (Baby Please Come Home)","Mariah Carey",1228421,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
89,"Santa Claus Is Coming To Town","The Jackson 5",1224164,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
90,"Step Into Christmas","Elton John",1221113,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
91,"lovely (with Khalid)","Billie Eilish",1217409,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
92,"Sigues Con El","Dímelo Flow",1207478,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
93,"My Only Wish (This Year)","Britney Spears",1187425,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
94,"Ballin' (with Roddy Ricch)",Mustard,1184328,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
95,"Christmas Lights",Coldplay,1178038,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
96,Happier,Marshmello,1157053,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
97,Quizas,"Rich Music LTD",1139557,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
98,"Mean It",Lauv,1132730,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
99,"Hate Me (with Juice WRLD)","Ellie Goulding",1124821,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
100,Aventura,Lunay,1123478,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
101,"Like It's Christmas","Jonas Brothers",1111380,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
102,"It's You","Ali Gatie",1103044,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
103,"Santa's Coming for Us",Sia,1090775,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
104,Indeciso,Reik,1086138,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
105,"Run Rudolph Run - Single Version","Chuck Berry",1082700,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
106,"Yellow Hearts","Ant Saunders",1080721,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
107,Wow.,"Post Malone",1080360,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
108,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",1064508,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
109,"Piece Of Your Heart",MEDUZA,1045627,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
110,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1044132,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
111,"Bohemian Rhapsody - Remastered 2011",Queen,1040911,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
112,"Santa Baby","Kylie Minogue",1040608,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
113,Tutu,Camilo,1036998,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
114,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1034821,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
115,"Roses - Imanbek Remix","SAINt JHN",1026119,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
116,"Santa Baby","Ariana Grande",1024350,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
117,"Thank God It's Christmas - Non-Album Single",Queen,1021613,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
118,"Truth Hurts",Lizzo,1017424,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
119,"I'll Be Home","Meghan Trainor",1013898,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
120,"One More Sleep","Leona Lewis",1012349,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
121,Suicidal,"YNW Melly",1011518,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
122,Legends,"Juice WRLD",1010287,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
123,"Si Te Vas",Sech,1008765,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
124,Sucker,"Jonas Brothers",1000210,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
125,"Yo x Ti, Tu x Mi",ROSALÍA,997785,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
126,"Soltera - Remix",Lunay,997293,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
127,"Bellaquita - Remix",Dalex,989803,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
128,"Hop Off A Jet (feat. Travis Scott)","Young Thug",987844,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr
129,Believer,"Imagine Dragons",981676,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
130,Blanco,"J Balvin",981546,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
131,"Without Me",Halsey,974647,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
132,"Money In The Grave (Drake ft. Rick Ross)",Drake,974164,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
133,"rockstar (feat. 21 Savage)","Post Malone",970415,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
134,"Into the Unknown","Idina Menzel",965324,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
135,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",956908,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
136,"bury a friend","Billie Eilish",955839,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
137,Liar,"Camila Cabello",955209,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
138,"I Saw Mommy Kissing Santa Claus","The Jackson 5",950441,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
139,"Shape of You","Ed Sheeran",947465,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
140,"Con Calma","Daddy Yankee",946553,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
141,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",936630,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
142,"Liberdade Provisória","Henrique & Juliano",928549,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
143,"Winter Wonderland","Tony Bennett",927170,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
144,"SICKO MODE","Travis Scott",927100,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
145,"No Guidance (feat. Drake)","Chris Brown",921038,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
146,"Sweet but Psycho","Ava Max",920660,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
147,SAD!,XXXTENTACION,920309,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
148,"Look At Her Now","Selena Gomez",919770,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
149,"Con Altura",ROSALÍA,904714,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
150,"thank u, next","Ariana Grande",901433,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
151,Graveyard,Halsey,900118,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
152,"Up All Night",Khalid,889536,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
153,"Christmas Tree Farm","Taylor Swift",886551,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek
154,"Girls Like You (feat. Cardi B)","Maroon 5",884374,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
155,"223's (feat. 9lokknine)","YNW Melly",876840,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
156,Woah,"Lil Baby",874409,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
157,"Dancing With A Stranger (with Normani)","Sam Smith",869612,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
158,"Merry Christmas, Happy Holidays",*NSYNC,866326,https://open.spotify.com/track/2il7ZxLzVhPxMHNidnsa3I
159,"All Girls Are The Same","Juice WRLD",864475,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
160,"Ne reviens pas",Gradur,864173,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
161,"Otro Trago - Remix",Sech,862860,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
162,"ocean eyes","Billie Eilish",859475,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
163,"Que Calor (with J Balvin & El Alfa)","Major Lazer",855368,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
164,Hallelujah,Pentatonix,851085,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
165,Panini,"Lil Nas X",846174,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
166,"Better Now","Post Malone",842565,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
167,"White Christmas (with Shania Twain)","Michael Bublé",842055,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
168,"I'll Be Home for Christmas","Michael Bublé",840506,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
169,Roller,"Apache 207",840396,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
170,"QUE PRETENDES","J Balvin",840338,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
171,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",839324,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
172,Family,"The Chainsmokers",839230,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
173,Suge,DaBaby,837830,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
174,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",827063,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
175,"What Christmas Means To Me","Stevie Wonder",824606,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
176,"all the good girls go to hell","Billie Eilish",823617,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
177,"Calma - Remix","Pedro Capó",819772,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
178,"High Hopes","Panic! At The Disco",819141,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
179,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",818961,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
180,Golden,"Harry Styles",818384,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
181,Candy,"Doja Cat",813846,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
182,"Baby, It's Cold Outside","Dean Martin",812540,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
183,"Higher Love",Kygo,810215,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
184,"Eastside (with Halsey & Khalid)","benny blanco",806261,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
185,"11 PM",Maluma,804511,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
186,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",803961,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
187,"Carol of the Bells","Mykola Dmytrovych Leontovych",803521,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
188,"If the World Was Ending - feat. Julia Michaels","JP Saxe",802940,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
189,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",801485,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
190,VIBEZ,DaBaby,797505,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
191,Moonlight,XXXTENTACION,791469,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
192,July,"Noah Cyrus",789827,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
193,Cherry,"Harry Styles",785476,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
194,"The London (feat. J. Cole & Travis Scott)","Young Thug",781440,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
195,Perfect,"Ed Sheeran",780558,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
196,"Stuck In A Dream (feat. Gunna)","Lil Mosey",780153,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
197,goosebumps,"Travis Scott",770687,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
198,"Turn Me On (feat. Vula)",Riton,765902,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
199,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",765510,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
200,"Rudolph The Red-Nosed Reindeer","Dean Martin",764397,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
