,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
37,"Adicto (with Anuel AA & Ozuna)",Tainy,1395068,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
38,"No Me Conoce - Remix","Jhay Cortez",1378403,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
39,"Goodbyes (Feat. Young Thug)","Post Malone",1378079,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
40,"Last Christmas",Wham!,1349504,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
41,"Lose Control",MEDUZA,1348819,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
42,Ransom,"Lil Tecca",1293133,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
43,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1271106,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
44,BOP,DaBaby,1259128,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
45,"Mean It",Lauv,1249137,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
46,"Yellow Hearts","Ant Saunders",1247510,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
47,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1236987,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
48,"Look At Her Now","Selena Gomez",1226367,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
49,"Whine Up","Nicky Jam",1214955,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
50,Aventura,Lunay,1159800,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
51,"Up All Night",Khalid,1137966,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
52,"It's You","Ali Gatie",1131310,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
53,"Santa Tell Me","Ariana Grande",1091790,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
54,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",1085855,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
55,"Follow God","Kanye West",1073586,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
56,"223's (feat. 9lokknine)","YNW Melly",1073183,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
57,"Si Te Vas",Sech,1070280,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
58,"LOYAL (feat. Drake)",PARTYNEXTDOOR,1055975,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
59,"Old Town Road - Remix","Lil Nas X",1044921,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
60,Quizas,"Rich Music LTD",1041615,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
61,Shallow,"Lady Gaga",1040544,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
62,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1038985,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
63,"6 Kiss","Trippie Redd",1038221,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
64,"lovely (with Khalid)","Billie Eilish",1021968,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
65,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1008523,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
66,"Yo x Ti, Tu x Mi",ROSALÍA,998620,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
67,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",989761,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
68,Indeciso,Reik,979180,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
69,Graveyard,Halsey,978728,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
70,"Truth Hurts",Lizzo,971215,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
71,Tutu,Camilo,963370,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
72,"7 rings","Ariana Grande",962056,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
73,"when the party's over","Billie Eilish",943120,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
74,"Soltera - Remix",Lunay,932030,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
75,"It's Beginning to Look a Lot like Christmas","Michael Bublé",929998,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
76,Panini,"Lil Nas X",923816,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
77,"Bohemian Rhapsody - Remastered 2011",Queen,922829,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
78,Happier,Marshmello,917091,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
79,"Money In The Grave (Drake ft. Rick Ross)",Drake,906798,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
80,"Stuck In A Dream (feat. Gunna)","Lil Mosey",904641,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
81,"No Guidance (feat. Drake)","Chris Brown",899001,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
82,Woah,"Lil Baby",888802,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
83,Orphans,Coldplay,886282,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
84,"Nice To Meet Ya","Niall Horan",878451,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
85,"Into the Unknown","Idina Menzel",871887,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
86,"Hate Me (with Juice WRLD)","Ellie Goulding",857635,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
87,Candy,"Doja Cat",856926,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
88,Believer,"Imagine Dragons",845546,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
89,Camelot,"NLE Choppa",844923,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
90,"Piece Of Your Heart",MEDUZA,837489,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
91,"Jingle Bell Rock","Bobby Helms",827314,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
92,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",824385,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
93,"Otro Trago - Remix",Sech,823865,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
94,"Rockin' Around The Christmas Tree","Brenda Lee",823131,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
95,"QUE PRETENDES","J Balvin",807770,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
96,Sucker,"Jonas Brothers",807649,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
97,"Without Me",Halsey,807011,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
98,Bruises,"Lewis Capaldi",805554,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
99,Mistletoe,"Justin Bieber",804366,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
100,"Who Needs Love","Trippie Redd",804307,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
101,"Ayy Macarena",Tyga,803060,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
102,"rockstar (feat. 21 Savage)","Post Malone",795869,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
103,VIBEZ,DaBaby,795108,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
104,"Que Calor (with J Balvin & El Alfa)","Major Lazer",791871,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
105,"Con Altura",ROSALÍA,787999,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
106,"Higher Love",Kygo,782907,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
107,"It's the Most Wonderful Time of the Year","Andy Williams",780966,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
108,"Ballin' (with Roddy Ricch)",Mustard,778368,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
109,"Shape of You","Ed Sheeran",778038,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
110,"SICKO MODE","Travis Scott",777907,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
111,Wow.,"Post Malone",772640,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
112,"Lucid Dreams","Juice WRLD",762364,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
113,"Hola - Remix",Dalex,760705,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
114,"thank u, next","Ariana Grande",749986,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
115,"Say You Won't Let Go","James Arthur",747142,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
116,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,746358,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
117,VALENTINO,24kGoldn,745355,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
118,Teeth,"5 Seconds of Summer",744584,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
119,"Takeaway (feat. Lennon Stella)","The Chainsmokers",742445,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
120,"Girls Like You (feat. Cardi B)","Maroon 5",734439,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
121,"Get You The Moon (feat. Snøw)",Kina,730894,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
122,"The London (feat. J. Cole & Travis Scott)","Young Thug",725193,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
123,Perfect,"Ed Sheeran",723047,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
124,"Eastside (with Halsey & Khalid)","benny blanco",723038,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
125,"Sweet but Psycho","Ava Max",721801,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
126,"11 PM",Maluma,719714,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
127,Trigger,"Major Lazer",717447,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
128,"Used To Love (with Dean Lewis)","Martin Garrix",716960,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
129,"If I Can't Have You","Shawn Mendes",712691,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
130,Roller,"Apache 207",701828,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
131,"Good Thing (with Kehlani)",Zedd,696895,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
132,"Qué Pena",Maluma,695969,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
133,"Only Human","Jonas Brothers",695650,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
134,"blun7 a swishland","tha Supreme",695470,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
135,"Talk (feat. Disclosure)",Khalid,694543,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
136,"Love Me More","Trippie Redd",693451,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
137,SAD!,XXXTENTACION,693126,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
138,Suge,DaBaby,690876,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
139,goosebumps,"Travis Scott",690122,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
140,"Dancing With A Stranger (with Normani)","Sam Smith",687287,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
141,I.F.L.Y.,Bazzi,687051,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
142,"Post Malone (feat. RANI)","Sam Feldt",685721,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
143,Death,"Trippie Redd",682362,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
144,"Be Alright","Dean Lewis",680365,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
145,"I Like Me Better",Lauv,668211,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
146,"bad vibes forever",XXXTENTACION,666973,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
147,"Better Now","Post Malone",666709,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
148,Bellaquita,Dalex,662188,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
149,"Enemies (feat. DaBaby)","Post Malone",659625,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
150,"Let Me Down Slowly","Alec Benjamin",658231,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
151,Youngblood,"5 Seconds of Summer",658211,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
152,Blanco,"J Balvin",656437,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
153,"bury a friend","Billie Eilish",654465,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
154,"Make It Right (feat. Lauv)",BTS,652245,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
155,"Holly Jolly Christmas","Michael Bublé",651011,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
156,"Pa' Olvidarme De Ella","Piso 21",650351,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
157,"Turn Me On (feat. Vula)",Riton,644474,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
158,F.N,"Lil Tjay",644345,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
159,"boyfriend (with Social House)","Ariana Grande",643981,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
160,"Don't Stop Me Now - Remastered 2011",Queen,643685,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
161,comethru,"Jeremy Zucker",643302,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
162,"Con Calma","Daddy Yankee",641429,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
163,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",638842,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
164,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,637063,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
165,Saint-Tropez,"Post Malone",630866,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
166,"High Hopes","Panic! At The Disco",630726,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
167,"Do They Know It's Christmas? - 1984 Version","Band Aid",630497,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
168,"Hasta Que Salga el Sol",Ozuna,625591,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
169,"Jocelyn Flores",XXXTENTACION,624970,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
170,Moonlight,XXXTENTACION,620634,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
171,"You Need To Calm Down","Taylor Swift",619208,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
172,"If the World Was Ending - feat. Julia Michaels","JP Saxe",614129,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
173,"Old Town Road","Lil Nas X",613151,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
174,"All of Me","John Legend",613067,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
175,"Another One Bites The Dust - Remastered 2011",Queen,612614,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
176,Lover,"Taylor Swift",610667,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
177,"Can We Kiss Forever?",Kina,610369,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
178,Thunder,"Imagine Dragons",606833,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
179,"Hollywood's Bleeding","Post Malone",605803,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
180,Juicy,"Doja Cat",603171,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
181,"One Thing Right",Marshmello,603156,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
182,"3 Nights","Dominic Fike",602012,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
183,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",601909,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
184,"Calma - Remix","Pedro Capó",600729,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
185,"Something Just Like This","The Chainsmokers",599626,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
186,"Bang Bang","YNW Melly",598539,https://open.spotify.com/track/66FltlEV09mPJYAyfYm8De
187,2002,Anne-Marie,595186,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
188,"SLOW DANCING IN THE DARK",Joji,590856,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
189,"Underneath the Tree","Kelly Clarkson",588690,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
190,"Murder On My Mind","YNW Melly",586709,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
191,"MIDDLE CHILD","J. Cole",586041,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
192,"Too Good At Goodbyes","Sam Smith",583837,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
193,Photograph,"Ed Sheeran",580500,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
194,July,"Noah Cyrus",580459,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
195,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco",577267,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
196,"Si Se Da - Remix","Myke Towers",575103,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
197,"Surtada - Remix Brega Funk","Dadá Boladão",574638,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
198,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",574358,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
199,"Wonderwall - Remastered",Oasis,569436,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
200,"Under Pressure - Remastered 2011",Queen,565106,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
