,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
17,"RITMO (Bad Boys For Life)","Black Eyed Peas",3006257,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
18,"It's the Most Wonderful Time of the Year","Andy Williams",2920071,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
19,"Someone You Loved","Lewis Capaldi",2895916,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
20,"Adore You","Harry Styles",2845116,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
21,Mistletoe,"Justin Bieber",2720995,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
22,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",2697057,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
23,"bad guy","Billie Eilish",2612601,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
24,"Do They Know It's Christmas? - 1984 Version","Band Aid",2609157,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
25,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",2521112,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
26,"Feliz Navidad","José Feliciano",2511201,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
27,"Holly Jolly Christmas","Michael Bublé",2455920,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
28,"Driving Home for Christmas - 2019 Remaster","Chris Rea",2410643,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
29,"Watermelon Sugar","Harry Styles",2310744,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
30,"HIGHEST IN THE ROOM","Travis Scott",2300487,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
31,Vete,"Bad Bunny",2297543,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
32,"Lose You To Love Me","Selena Gomez",2285951,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
33,"The Box","Roddy Ricch",2279672,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
34,"Underneath the Tree","Kelly Clarkson",2233001,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
35,"hot girl bummer",blackbear,2216860,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
36,"My Oh My (feat. DaBaby)","Camila Cabello",2176678,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
37,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",2161255,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
38,"Lucid Dreams","Juice WRLD",2116525,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
39,"Ride It",Regard,2095076,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
40,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1999011,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
41,Heartless,"The Weeknd",1987654,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
42,"White Christmas","Bing Crosby",1957849,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
43,"Futsal Shuffle 2020","Lil Uzi Vert",1913451,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
44,"Merry Christmas Everyone","Shakin' Stevens",1863826,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
45,China,"Anuel AA",1859058,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
46,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1846353,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
47,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1835593,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
48,BOP,DaBaby,1784588,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
49,"Beautiful People (feat. Khalid)","Ed Sheeran",1764856,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
50,Fantasias,"Rauw Alejandro",1729552,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
51,"Have Yourself A Merry Little Christmas","Sam Smith",1711099,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
52,"I Don't Care (with Justin Bieber)","Ed Sheeran",1703515,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
53,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1687512,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
54,"Sleigh Ride","The Ronettes",1680238,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
55,"Before You Go","Lewis Capaldi",1675049,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
56,"A Holly Jolly Christmas - Single Version","Burl Ives",1674849,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
57,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",1608499,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
58,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",1589552,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
59,"No Idea","Don Toliver",1576090,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
60,"Christmas (Baby Please Come Home)","Darlene Love",1551132,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
61,"LA CANCIÓN","J Balvin",1500619,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
62,"Ayy Macarena",Tyga,1478343,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
63,"How Do You Sleep?","Sam Smith",1473599,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
64,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",1473362,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
65,"Lights Up","Harry Styles",1443283,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
66,"7 rings","Ariana Grande",1441741,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
67,"Santa Claus Is Coming to Town","Michael Bublé",1439914,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
68,"10,000 Hours (with Justin Bieber)","Dan + Shay",1435556,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
69,Falling,"Harry Styles",1433534,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
70,Lalala,Y2K,1431951,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
71,"Lose Control",MEDUZA,1413920,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
72,"Blue Christmas","Elvis Presley",1412177,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
73,"Santa Claus Is Coming To Town","The Jackson 5",1408129,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
74,"Step Into Christmas","Elton John",1400813,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
75,Callaita,"Bad Bunny",1394876,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
76,"My Only Wish (This Year)","Britney Spears",1390330,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
77,"Christmas (Baby Please Come Home)","Mariah Carey",1379470,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
78,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1373877,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
79,"Christmas Lights",Coldplay,1372695,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
80,"when the party's over","Billie Eilish",1365678,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
81,"Old Town Road - Remix","Lil Nas X",1352731,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
82,"No Me Conoce - Remix","Jhay Cortez",1337331,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
83,"Hola - Remix",Dalex,1334161,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
84,"Whine Up","Nicky Jam",1325421,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
85,"Goodbyes (Feat. Young Thug)","Post Malone",1323329,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
86,Ransom,"Lil Tecca",1321417,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
87,"Trampoline (with ZAYN)",SHAED,1278286,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
88,"Adicto (with Anuel AA & Ozuna)",Tainy,1276835,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
89,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1273713,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
90,"Que Tire Pa Lante","Daddy Yankee",1268410,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
91,"Santa's Coming for Us",Sia,1255572,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
92,"Like It's Christmas","Jonas Brothers",1249214,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
93,"lovely (with Khalid)","Billie Eilish",1245344,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
94,"Run Rudolph Run - Single Version","Chuck Berry",1235256,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
95,"Sigues Con El","Dímelo Flow",1231012,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
96,"Thank God It's Christmas - Non-Album Single",Queen,1227675,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
97,Robbery,"Juice WRLD",1210831,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
98,"Santa Baby","Kylie Minogue",1207468,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
99,Shallow,"Lady Gaga",1203209,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
100,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",1196429,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
101,"Ballin' (with Roddy Ricch)",Mustard,1192737,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
102,"Mean It",Lauv,1168872,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
103,"I'll Be Home","Meghan Trainor",1168041,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
104,"Santa Baby","Ariana Grande",1163155,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
105,Happier,Marshmello,1143039,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
106,"One More Sleep","Leona Lewis",1142337,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
107,"It's You","Ali Gatie",1127887,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
108,"Yellow Hearts","Ant Saunders",1112260,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
109,Aventura,Lunay,1109692,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
110,Suicidal,"YNW Melly",1109044,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
111,"Hate Me (with Juice WRLD)","Ellie Goulding",1107734,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
112,Quizas,"Rich Music LTD",1090554,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
113,"Winter Wonderland","Tony Bennett",1084979,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ
114,"I Saw Mommy Kissing Santa Claus","The Jackson 5",1074318,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
115,Wow.,"Post Malone",1067487,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
116,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",1064507,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
117,"Roses - Imanbek Remix","SAINt JHN",1054383,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
118,"Christmas Tree Farm","Taylor Swift",1035976,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek
119,Indeciso,Reik,1030242,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
120,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1028167,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
121,"Piece Of Your Heart",MEDUZA,1001026,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
122,"Bohemian Rhapsody - Remastered 2011",Queen,992262,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
123,Tutu,Camilo,991748,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
124,"Truth Hurts",Lizzo,989600,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
125,Sucker,"Jonas Brothers",988156,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
126,Hallelujah,Pentatonix,982436,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
127,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",982020,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
128,"Without Me",Halsey,978569,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
129,"Merry Christmas, Happy Holidays",*NSYNC,978555,https://open.spotify.com/track/2il7ZxLzVhPxMHNidnsa3I
130,"Bellaquita - Remix",Dalex,976649,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
131,Believer,"Imagine Dragons",973388,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
132,"bury a friend","Billie Eilish",970233,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
133,"Si Te Vas",Sech,969898,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
134,Blanco,"J Balvin",967958,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
135,"Into the Unknown","Idina Menzel",965791,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
136,"rockstar (feat. 21 Savage)","Post Malone",958788,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
137,"Yo x Ti, Tu x Mi",ROSALÍA,957878,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
138,"I'll Be Home for Christmas","Michael Bublé",953713,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
139,Liar,"Camila Cabello",952151,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
140,"What Christmas Means To Me","Stevie Wonder",948218,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
141,"Money In The Grave (Drake ft. Rick Ross)",Drake,947431,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
142,Legends,"Juice WRLD",942342,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
143,"Soltera - Remix",Lunay,942186,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
144,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",933007,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
145,"White Christmas (with Shania Twain)","Michael Bublé",928239,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
146,"Look At Her Now","Selena Gomez",926892,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
147,"thank u, next","Ariana Grande",923257,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
148,"Shape of You","Ed Sheeran",920195,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
149,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",918454,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
150,"Baby, It's Cold Outside","Dean Martin",918303,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
151,Graveyard,Halsey,916507,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
152,"ocean eyes","Billie Eilish",914137,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
153,SAD!,XXXTENTACION,909511,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
154,"SICKO MODE","Travis Scott",907981,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
155,"Carol of the Bells","Mykola Dmytrovych Leontovych",901478,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
156,"Sweet but Psycho","Ava Max",898968,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
157,"Up All Night",Khalid,896429,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
158,"No Guidance (feat. Drake)","Chris Brown",894619,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
159,"Rudolph The Red-Nosed Reindeer","Dean Martin",890535,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw
160,"223's (feat. 9lokknine)","YNW Melly",875451,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
161,"Joy To The World","Nat King Cole",865596,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
162,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",862139,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
163,"Con Calma","Daddy Yankee",862023,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
164,"Dancing With A Stranger (with Normani)","Sam Smith",861839,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
165,"Girls Like You (feat. Cardi B)","Maroon 5",860975,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
166,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",854732,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
167,"Jingle Bells - Remastered 1999","Frank Sinatra",846490,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
168,"Con Altura",ROSALÍA,845377,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
169,"If the World Was Ending - feat. Julia Michaels","JP Saxe",845053,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
170,Woah,"Lil Baby",844544,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
171,"all the good girls go to hell","Billie Eilish",843767,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
172,"It's Beginning To Look Like Christmas","Bing Crosby",841269,https://open.spotify.com/track/44mYhOVgerj2qPjkGDVA6n
173,Family,"The Chainsmokers",837102,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
174,Suge,DaBaby,834756,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
175,"Better Now","Post Malone",832874,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
176,"All Girls Are The Same","Juice WRLD",831899,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
177,"Liberdade Provisória","Henrique & Juliano",830679,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
178,"Jingle Bells (feat. The Puppini Sisters)","Michael Bublé",828635,https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x
179,Psycho,"Red Velvet",826203,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
180,Panini,"Lil Nas X",825299,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
181,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",824617,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
182,"Otro Trago - Remix",Sech,820792,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
183,"Last Christmas","Ariana Grande",819413,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ
184,July,"Noah Cyrus",818954,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
185,VIBEZ,DaBaby,817993,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
186,"Hop Off A Jet (feat. Travis Scott)","Young Thug",817217,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr
187,Candy,"Doja Cat",815415,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
188,"High Hopes","Panic! At The Disco",811869,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
189,"All I Want (For Christmas)","Liam Payne",810075,https://open.spotify.com/track/4Day5xkFhvHLwXykznyRLA
190,"Que Calor (with J Balvin & El Alfa)","Major Lazer",809938,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
191,"Shake Up Christmas",Train,809799,https://open.spotify.com/track/1NghHeg0wE32eBYrQBVQXL
192,"Sleigh Ride","Ella Fitzgerald",808384,https://open.spotify.com/track/4ukUoXLuFzMixyZyabSGc4
193,"This Christmas","Donny Hathaway",807982,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD
194,"Do You Hear What I Hear?","Bing Crosby",805343,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
195,"Eastside (with Halsey & Khalid)","benny blanco",804785,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
196,Roller,"Apache 207",803281,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
197,"QUE PRETENDES","J Balvin",793936,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
198,"Cozy Little Christmas","Katy Perry",789402,https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL
199,Perfect,"Ed Sheeran",784632,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
200,"Ne reviens pas",Gradur,784575,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
