,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
18,"bad guy","Billie Eilish",2309116,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
19,"Before You Go","Lewis Capaldi",2110373,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
20,"All I Want for Christmas Is You","Mariah Carey",2058910,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
21,China,"Anuel AA",1966910,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
22,"Beautiful People (feat. Khalid)","Ed Sheeran",1965030,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
23,"Watermelon Sugar","Harry Styles",1950848,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
24,"10,000 Hours (with Justin Bieber)","Dan + Shay",1847330,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
25,"Lights Up","Harry Styles",1794655,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
26,"How Do You Sleep?","Sam Smith",1786228,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
27,Fantasias,"Rauw Alejandro",1728135,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
28,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1716111,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
29,"I Don't Care (with Justin Bieber)","Ed Sheeran",1685740,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
30,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1657689,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
31,"Trampoline (with ZAYN)",SHAED,1655297,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
32,"Que Tire Pa Lante","Daddy Yankee",1636033,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
33,"LA CANCIÓN","J Balvin",1632342,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
34,Lalala,Y2K,1606249,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
35,"Lose Control",MEDUZA,1578168,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
36,Liar,"Camila Cabello",1564826,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
37,"Goodbyes (Feat. Young Thug)","Post Malone",1542395,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
38,Callaita,"Bad Bunny",1533442,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
39,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1523761,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
40,"Adicto (with Anuel AA & Ozuna)",Tainy,1512651,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
41,"Last Christmas",Wham!,1508692,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
42,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1484585,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
43,BOP,DaBaby,1483560,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
44,"No Me Conoce - Remix","Jhay Cortez",1466491,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
45,"Look At Her Now","Selena Gomez",1406766,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
46,"Whine Up","Nicky Jam",1394114,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
47,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1335907,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
48,Ransom,"Lil Tecca",1325185,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
49,"Mean It",Lauv,1315638,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
50,"Yellow Hearts","Ant Saunders",1290083,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
51,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1249957,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
52,Aventura,Lunay,1236579,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
53,"Up All Night",Khalid,1221931,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
54,"It's You","Ali Gatie",1196751,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
55,"Santa Tell Me","Ariana Grande",1182365,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
56,Quizas,"Rich Music LTD",1163435,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
57,"Ayy Macarena",Tyga,1162294,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
58,"Si Te Vas",Sech,1158874,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
59,"Soldi in Nero - feat. Sfera Ebbasta",Shiva,1152526,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
60,Shallow,"Lady Gaga",1146690,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
61,"lovely (with Khalid)","Billie Eilish",1136674,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
62,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",1125413,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
63,"Old Town Road - Remix","Lil Nas X",1119966,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
64,Indeciso,Reik,1101662,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
65,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1088954,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
66,Graveyard,Halsey,1084660,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
67,"when the party's over","Billie Eilish",1082673,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
68,"Yo x Ti, Tu x Mi",ROSALÍA,1077202,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
69,"Truth Hurts",Lizzo,1061220,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
70,"7 rings","Ariana Grande",1058334,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
71,"It's Beginning to Look a Lot like Christmas","Michael Bublé",1057742,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
72,"Into the Unknown","Idina Menzel",1047606,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
73,"Follow God","Kanye West",1047174,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
74,Tutu,Camilo,1026783,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
75,"223's (feat. 9lokknine)","YNW Melly",1015297,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
76,"Rockin' Around The Christmas Tree","Brenda Lee",1012434,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
77,"Money In The Grave (Drake ft. Rick Ross)",Drake,993590,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
78,"Jingle Bell Rock","Bobby Helms",983338,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
79,"Soltera - Remix",Lunay,981020,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
80,Happier,Marshmello,978012,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
81,"No Guidance (feat. Drake)","Chris Brown",976725,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
82,"Bohemian Rhapsody - Remastered 2011",Queen,967034,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
83,"It's the Most Wonderful Time of the Year","Andy Williams",944439,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
84,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",940043,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
85,"Piece Of Your Heart",MEDUZA,936027,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
86,"LOYAL (feat. Drake)",PARTYNEXTDOOR,932611,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
87,Camelot,"NLE Choppa",928277,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
88,"Nice To Meet Ya","Niall Horan",923593,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
89,Panini,"Lil Nas X",918484,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
90,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",917913,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
91,"Hola - Remix",Dalex,917344,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
92,"Ballin' (with Roddy Ricch)",Mustard,911245,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
93,Candy,"Doja Cat",907191,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
94,"Without Me",Halsey,905558,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
95,Believer,"Imagine Dragons",902303,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
96,Woah,"Lil Baby",901579,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
97,Orphans,Coldplay,898882,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
98,Mistletoe,"Justin Bieber",894128,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
99,"Stuck In A Dream (feat. Gunna)","Lil Mosey",893600,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
100,"Hate Me (with Juice WRLD)","Ellie Goulding",887334,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
101,Sucker,"Jonas Brothers",887270,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
102,"Higher Love",Kygo,885004,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
103,VIBEZ,DaBaby,873716,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
104,"Otro Trago - Remix",Sech,863671,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
105,"SICKO MODE","Travis Scott",861778,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
106,"rockstar (feat. 21 Savage)","Post Malone",860893,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
107,"Shape of You","Ed Sheeran",859681,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
108,Wow.,"Post Malone",856259,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
109,"6 Kiss","Trippie Redd",853498,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
110,"Que Calor (with J Balvin & El Alfa)","Major Lazer",840545,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
111,"thank u, next","Ariana Grande",833364,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
112,"QUE PRETENDES","J Balvin",833006,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
113,Bruises,"Lewis Capaldi",830291,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
114,"Girls Like You (feat. Cardi B)","Maroon 5",827977,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
115,"Con Altura",ROSALÍA,823988,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
116,"Only Human","Jonas Brothers",823931,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
117,"Say You Won't Let Go","James Arthur",819558,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
118,"Who Needs Love","Trippie Redd",817445,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
119,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,808675,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
120,"The London (feat. J. Cole & Travis Scott)","Young Thug",806682,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
121,"Eastside (with Halsey & Khalid)","benny blanco",804632,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
122,"Used To Love (with Dean Lewis)","Martin Garrix",804191,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
123,"Dancing With A Stranger (with Normani)","Sam Smith",801264,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
124,"Takeaway (feat. Lennon Stella)","The Chainsmokers",799541,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
125,Roller,"Apache 207",797526,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
126,Teeth,"5 Seconds of Summer",797228,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
127,Perfect,"Ed Sheeran",795969,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
128,VALENTINO,24kGoldn,794702,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
129,"11 PM",Maluma,793141,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
130,"Sweet but Psycho","Ava Max",790282,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
131,"If I Can't Have You","Shawn Mendes",776824,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
132,"bury a friend","Billie Eilish",776522,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
133,goosebumps,"Travis Scott",773622,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
134,"Lucid Dreams","Juice WRLD",773490,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
135,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",766766,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
136,"Turn Me On (feat. Vula)",Riton,766217,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
137,"Do They Know It's Christmas? - 1984 Version","Band Aid",763207,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
138,I.F.L.Y.,Bazzi,761996,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
139,"Post Malone (feat. RANI)","Sam Feldt",758351,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
140,"Qué Pena",Maluma,753139,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
141,Trigger,"Major Lazer",752881,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
142,"Get You The Moon (feat. Snøw)",Kina,748310,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
143,"Talk (feat. Disclosure)",Khalid,747922,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
144,Blanco,"J Balvin",741167,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
145,Lover,"Taylor Swift",738211,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
146,"Bellaquita - Remix",Dalex,735852,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
147,"Enemies (feat. DaBaby)","Post Malone",732406,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
148,"Be Alright","Dean Lewis",727893,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
149,"Pa' Olvidarme De Ella","Piso 21",724490,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
150,Youngblood,"5 Seconds of Summer",724169,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
151,"You Need To Calm Down","Taylor Swift",724144,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
152,"Holly Jolly Christmas","Michael Bublé",724108,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
153,Bellaquita,Dalex,723957,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
154,"Combatchy (feat. MC Rebecca)",Anitta,723633,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
155,"all the good girls go to hell","Billie Eilish",723010,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
156,"Better Now","Post Malone",722362,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
157,"Living Proof","Camila Cabello",721036,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
158,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,719427,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A
159,Saint-Tropez,"Post Malone",710391,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
160,"Hasta Que Salga el Sol",Ozuna,708772,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
161,Suge,DaBaby,707939,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
162,"blun7 a swishland","tha Supreme",705428,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
163,SAD!,XXXTENTACION,701600,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
164,"boyfriend (with Social House)","Ariana Grande",697765,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
165,"Let Me Down Slowly","Alec Benjamin",693016,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
166,F.N,"Lil Tjay",692104,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
167,"I Like Me Better",Lauv,691239,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
168,"High Hopes","Panic! At The Disco",690437,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
169,"Con Calma","Daddy Yankee",689761,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
170,"All of Me","John Legend",687935,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
171,"Hollywood's Bleeding","Post Malone",687059,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
172,"If the World Was Ending - feat. Julia Michaels","JP Saxe",682416,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
173,Starboy,"The Weeknd",680796,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
174,Death,"Trippie Redd",680598,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
175,"Good Thing (with Kehlani)",Zedd,680339,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
176,Obsession,EXO,674706,https://open.spotify.com/track/7fK0csBoqbcgUuWGV0cpoD
177,"Don't Stop Me Now - Remastered 2011",Queen,674515,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
178,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco",659476,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
179,Thunder,"Imagine Dragons",659331,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
180,"Feliz Navidad","José Feliciano",659178,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
181,"Another One Bites The Dust - Remastered 2011",Queen,657449,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
182,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,655973,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
183,"Something Just Like This","The Chainsmokers",655657,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
184,Moonlight,XXXTENTACION,655640,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
185,2002,Anne-Marie,654501,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
186,"MIDDLE CHILD","J. Cole",653244,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
187,Photograph,"Ed Sheeran",652587,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
188,"Too Good At Goodbyes","Sam Smith",650142,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
189,"Calma - Remix","Pedro Capó",649985,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
190,"wish you were gay","Billie Eilish",646410,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
191,"i'm so tired...",Lauv,644660,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
192,"3 Nights","Dominic Fike",644089,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
193,"Underneath the Tree","Kelly Clarkson",642956,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
194,"One Thing Right",Marshmello,642913,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
195,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",642357,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
196,"Jocelyn Flores",XXXTENTACION,640271,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
197,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",638536,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
198,"Wonderwall - Remastered",Oasis,638149,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
199,comethru,"Jeremy Zucker",637083,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
200,"Never Really Over","Katy Perry",633888,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
