,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
55,"Driving Home for Christmas - 2019 Remaster","Chris Rea",1436172,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
56,"No Me Conoce - Remix","Jhay Cortez",1428120,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
57,"Ayy Macarena",Tyga,1427762,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
58,"Lose Control",MEDUZA,1420065,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
59,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1398662,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
60,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1397392,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
61,"Goodbyes (Feat. Young Thug)","Post Malone",1396288,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
62,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1395452,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
63,Callaita,"Bad Bunny",1395266,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
64,Lalala,Y2K,1386846,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
65,Robbery,"Juice WRLD",1331074,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
66,"Old Town Road - Remix","Lil Nas X",1309311,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
67,Liar,"Camila Cabello",1304810,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
68,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1302752,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
69,"Adicto (with Anuel AA & Ozuna)",Tainy,1301642,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
70,"Whine Up","Nicky Jam",1294883,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
71,Shallow,"Lady Gaga",1281312,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
72,"Trampoline (with ZAYN)",SHAED,1277533,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
73,"Que Tire Pa Lante","Daddy Yankee",1256526,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
74,"White Christmas","Bing Crosby",1252620,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
75,"Hola - Remix",Dalex,1246662,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
76,Ransom,"Lil Tecca",1224165,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
77,"when the party's over","Billie Eilish",1202725,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
78,"lovely (with Khalid)","Billie Eilish",1180397,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
79,"It's You","Ali Gatie",1176522,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
80,"Hate Me (with Juice WRLD)","Ellie Goulding",1166404,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
81,"Merry Christmas Everyone","Shakin' Stevens",1161149,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
82,"Have Yourself A Merry Little Christmas","Sam Smith",1150183,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
83,"A Holly Jolly Christmas - Single Version","Burl Ives",1150105,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
84,"Mean It",Lauv,1139332,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
85,Wow.,"Post Malone",1134769,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
86,Quizas,"Rich Music LTD",1126556,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
87,Happier,Marshmello,1107925,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
88,"Sleigh Ride","The Ronettes",1103869,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
89,Legends,"Juice WRLD",1097846,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
90,Golden,"Harry Styles",1093233,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
91,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1089302,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
92,"Yellow Hearts","Ant Saunders",1077860,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
93,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",1072054,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
94,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1057923,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
95,Aventura,Lunay,1053628,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
96,Cherry,"Harry Styles",1053048,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
97,Sucker,"Jonas Brothers",1044483,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
98,Indeciso,Reik,1041233,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
99,"Without Me",Halsey,1026687,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
100,"Piece Of Your Heart",MEDUZA,1022956,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
101,"Christmas (Baby Please Come Home)","Darlene Love",1022945,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
102,"Ballin' (with Roddy Ricch)",Mustard,1018742,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
103,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1018680,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
104,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",1015176,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
105,"Truth Hurts",Lizzo,1013120,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
106,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1005413,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
107,"rockstar (feat. 21 Savage)","Post Malone",1003721,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
108,"Bohemian Rhapsody - Remastered 2011",Queen,992227,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
109,Tutu,Camilo,987551,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
110,"Up All Night",Khalid,984092,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
111,Believer,"Imagine Dragons",982650,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
112,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",981038,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
113,"Si Te Vas",Sech,978414,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
114,"Money In The Grave (Drake ft. Rick Ross)",Drake,973174,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
115,"Roses - Imanbek Remix","SAINt JHN",972396,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
116,"Soltera - Remix",Lunay,971877,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
117,"Christmas (Baby Please Come Home)","Mariah Carey",969585,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
118,"Yo x Ti, Tu x Mi",ROSALÍA,963442,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
119,Woah,"Lil Baby",963441,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
120,"Santa Claus Is Coming to Town","Michael Bublé",963039,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
121,"SICKO MODE","Travis Scott",962317,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
122,"No Guidance (feat. Drake)","Chris Brown",959324,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
123,"Shape of You","Ed Sheeran",957292,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
124,"Santa Claus Is Coming To Town","The Jackson 5",956347,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
125,"Look At Her Now","Selena Gomez",953971,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
126,"Blue Christmas","Elvis Presley",953514,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
127,"Bellaquita - Remix",Dalex,948322,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
128,"thank u, next","Ariana Grande",947541,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
129,"Step Into Christmas","Elton John",943132,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
130,Graveyard,Halsey,932887,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
131,"Sweet but Psycho","Ava Max",931707,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
132,"Christmas Lights",Coldplay,930873,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
133,"Dancing With A Stranger (with Normani)","Sam Smith",930645,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
134,"All Girls Are The Same","Juice WRLD",930427,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
135,"Into the Unknown","Idina Menzel",930118,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
136,"My Only Wish (This Year)","Britney Spears",929520,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
137,SAD!,XXXTENTACION,927778,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
138,"Like It's Christmas","Jonas Brothers",919949,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
139,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",916536,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
140,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",915929,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
141,"Con Calma","Daddy Yankee",912535,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
142,Suicidal,"YNW Melly",911400,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
143,"If the World Was Ending - feat. Julia Michaels","JP Saxe",901564,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
144,She,"Harry Styles",899765,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs
145,Blanco,"J Balvin",896608,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
146,"Girls Like You (feat. Cardi B)","Maroon 5",892529,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
147,Family,"The Chainsmokers",885672,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
148,"bury a friend","Billie Eilish",884051,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
149,"Better Now","Post Malone",879960,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
150,"To Be So Lonely","Harry Styles",873005,https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z
151,"Sunflower, Vol. 6","Harry Styles",868648,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0
152,"Con Altura",ROSALÍA,864488,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
153,"Eastside (with Halsey & Khalid)","benny blanco",863758,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
154,July,"Noah Cyrus",860169,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
155,VIBEZ,DaBaby,853669,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
156,"Run Rudolph Run - Single Version","Chuck Berry",850048,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
157,"Santa Baby","Ariana Grande",845130,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
158,"Stuck In A Dream (feat. Gunna)","Lil Mosey",841760,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
159,Suge,DaBaby,839649,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
160,"High Hopes","Panic! At The Disco",839616,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
161,"223's (feat. 9lokknine)","YNW Melly",831397,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
162,Candy,"Doja Cat",826377,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
163,"Liberdade Provisória","Henrique & Juliano",823079,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
164,"Santa's Coming for Us",Sia,822918,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
165,"I'll Be Home","Meghan Trainor",821005,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
166,"One More Sleep","Leona Lewis",818995,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
167,"Higher Love",Kygo,817501,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
168,Panini,"Lil Nas X",817121,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
169,"The London (feat. J. Cole & Travis Scott)","Young Thug",814304,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
170,"Say You Won't Let Go","James Arthur",813466,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
171,"11 PM",Maluma,812447,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
172,goosebumps,"Travis Scott",812340,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
173,"Otro Trago - Remix",Sech,811126,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
174,"Sigues Con El","Dímelo Flow",806375,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
175,"Que Calor (with J Balvin & El Alfa)","Major Lazer",804709,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
176,Perfect,"Ed Sheeran",801478,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
177,"QUE PRETENDES","J Balvin",800890,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
178,"Nice To Meet Ya","Niall Horan",799929,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
179,"Santa Baby","Kylie Minogue",798909,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
180,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",798506,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
181,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",797472,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
182,"Talk (feat. Disclosure)",Khalid,797258,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
183,"Calma - Remix","Pedro Capó",795529,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
184,"If I Can't Have You","Shawn Mendes",795493,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
185,Bruises,"Lewis Capaldi",792473,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
186,"MIDDLE CHILD","J. Cole",790291,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
187,VALENTINO,24kGoldn,781281,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
188,Youngblood,"5 Seconds of Summer",776351,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
189,"Jocelyn Flores",XXXTENTACION,775984,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
190,Takeaway,"The Chainsmokers",769112,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
191,Roller,"Apache 207",768834,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
192,"Get You The Moon (feat. Snøw)",Kina,767088,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
193,"Be Alright","Dean Lewis",766980,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
194,"I Like Me Better",Lauv,758775,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
195,"Christmas Tree Farm","Taylor Swift",756880,https://open.spotify.com/track/2mvabkN1i2gLnGAPUVdwek
196,"Let Me Down Slowly","Alec Benjamin",749807,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
197,"I Saw Mommy Kissing Santa Claus","The Jackson 5",743249,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
198,"Thank God It's Christmas - Non-Album Single",Queen,741682,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck
199,Moonlight,XXXTENTACION,740800,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
200,Death,"Trippie Redd",740169,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
