,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
49,"Que Tire Pa Lante","Daddy Yankee",1339039,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
50,"No Me Conoce - Remix","Jhay Cortez",1309117,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
51,"Into the Unknown","Idina Menzel",1299639,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
52,"Whine Up","Nicky Jam",1290889,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
53,"Do They Know It's Christmas? - 1984 Version","Band Aid",1280044,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
54,"Look At Her Now","Selena Gomez",1249530,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
55,"Yellow Hearts","Ant Saunders",1235514,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
56,"Mean It",Lauv,1222256,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
57,"Holly Jolly Christmas","Michael Bublé",1212951,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
58,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",1205545,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
59,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1201227,https://open.spotify.com/track/07s9NNOT0sZQp7TyolLLgu
60,"Up All Night",Khalid,1195972,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
61,"Ayy Macarena",Tyga,1195537,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
62,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1156170,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
63,Ransom,"Lil Tecca",1149414,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
64,Aventura,Lunay,1143869,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
65,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1136580,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
66,"LOYAL (feat. Drake)",PARTYNEXTDOOR,1124367,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
67,"It's You","Ali Gatie",1124056,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
68,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1102465,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
69,"Underneath the Tree","Kelly Clarkson",1100387,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
70,"lovely (with Khalid)","Billie Eilish",1100327,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
71,Shallow,"Lady Gaga",1059302,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
72,"when the party's over","Billie Eilish",1057328,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
73,"Si Te Vas",Sech,1054024,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
74,"Feliz Navidad","José Feliciano",1053173,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
75,Quizas,"Rich Music LTD",1051640,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
76,Graveyard,Halsey,1042323,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
77,Indeciso,Reik,1039750,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
78,"Hola - Remix",Dalex,1026544,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
79,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",1024581,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
80,"Der Bratan bleibt der gleiche","Capital Bra",1014679,https://open.spotify.com/track/2M39v73rNJmAXUXIW0oagP
81,"Old Town Road - Remix","Lil Nas X",1008981,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
82,"7 rings","Ariana Grande",987986,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
83,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",985947,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
84,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",979991,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
85,"Yo x Ti, Tu x Mi",ROSALÍA,978148,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
86,"Driving Home for Christmas - 2019 Remaster","Chris Rea",960606,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
87,"Follow God","Kanye West",959478,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
88,Woah,"Lil Baby",948042,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
89,Tutu,Camilo,933669,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
90,"Money In The Grave (Drake ft. Rick Ross)",Drake,930816,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
91,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",927697,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
92,"Truth Hurts",Lizzo,918700,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
93,Happier,Marshmello,918045,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
94,"White Christmas","Bing Crosby",913192,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
95,"Nice To Meet Ya","Niall Horan",904028,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
96,Candy,"Doja Cat",902852,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
97,Fantasía,Ozuna,901535,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
98,"223's (feat. 9lokknine)","YNW Melly",896303,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
99,"No Guidance (feat. Drake)","Chris Brown",889502,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
100,"The Christmas Song (Merry Christmas To You)","Nat King Cole",881592,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
101,"No Idea","Don Toliver",866342,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
102,"Ne reviens pas",Gradur,864382,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
103,"Without Me",Halsey,862201,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
104,"Stuck In A Dream (feat. Gunna)","Lil Mosey",860793,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
105,"Ballin' (with Roddy Ricch)",Mustard,860612,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
106,"Piece Of Your Heart",MEDUZA,860362,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
107,"Soltera - Remix",Lunay,859019,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
108,Believer,"Imagine Dragons",856888,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
109,"Bohemian Rhapsody - Remastered 2011",Queen,855551,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
110,"Have Yourself A Merry Little Christmas","Sam Smith",850379,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
111,"Hate Me (with Juice WRLD)","Ellie Goulding",848363,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
112,"A Holly Jolly Christmas - Single Version","Burl Ives",838278,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
113,"6 Kiss","Trippie Redd",834005,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
114,Sucker,"Jonas Brothers",832700,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
115,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",832506,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
116,Camelot,"NLE Choppa",831275,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
117,Wow.,"Post Malone",819818,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
118,"rockstar (feat. 21 Savage)","Post Malone",816997,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
119,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",815232,https://open.spotify.com/track/5j1yOqWONR9T6l43AzJ6Es
120,VIBEZ,DaBaby,814302,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
121,"Show Yourself","Idina Menzel",812877,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ
122,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",809373,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
123,"Shape of You","Ed Sheeran",808939,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
124,"Say You Won't Let Go","James Arthur",804468,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
125,Panini,"Lil Nas X",798650,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
126,"thank u, next","Ariana Grande",798140,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
127,"SICKO MODE","Travis Scott",795407,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
128,Orphans,Coldplay,793611,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
129,"Sleigh Ride","The Ronettes",793183,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
130,"Merry Christmas Everyone","Shakin' Stevens",789186,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
131,"Combatchy (feat. MC Rebecca)",Anitta,788785,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
132,"Higher Love",Kygo,785214,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
133,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",784951,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
134,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco",782191,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
135,"Who Needs Love","Trippie Redd",780731,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
136,"Otro Trago - Remix",Sech,780406,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
137,Bruises,"Lewis Capaldi",779947,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
138,"Takeaway (feat. Lennon Stella)","The Chainsmokers",779732,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
139,"Que Calor (with J Balvin & El Alfa)","Major Lazer",778316,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
140,"The London (feat. J. Cole & Travis Scott)","Young Thug",778049,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
141,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,777742,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
142,"Used To Love (with Dean Lewis)","Martin Garrix",776409,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
143,"Only Human","Jonas Brothers",774423,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
144,"Girls Like You (feat. Cardi B)","Maroon 5",769955,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
145,"Bellaquita - Remix",Dalex,766621,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
146,"Dancing With A Stranger (with Normani)","Sam Smith",765684,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
147,"If the World Was Ending - feat. Julia Michaels","JP Saxe",759905,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
148,"Get You The Moon (feat. Snøw)",Kina,759425,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
149,Perfect,"Ed Sheeran",758571,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
150,"QUE PRETENDES","J Balvin",754466,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
151,"Eastside (with Halsey & Khalid)","benny blanco",753939,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
152,"Santa Claus Is Coming to Town","Michael Bublé",745714,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
153,"Con Altura",ROSALÍA,744072,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
154,"Lucid Dreams","Juice WRLD",742269,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
155,I.F.L.Y.,Bazzi,741938,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
156,"If I Can't Have You","Shawn Mendes",741336,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
157,"bury a friend","Billie Eilish",735732,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
158,goosebumps,"Travis Scott",735663,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
159,Death,"Trippie Redd",733914,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
160,"Sweet but Psycho","Ava Max",732167,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
161,VALENTINO,24kGoldn,731926,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
162,Roller,"Apache 207",727465,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
163,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",723398,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
164,Blanco,"J Balvin",722231,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
165,"Be Alright","Dean Lewis",719225,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
166,"11 PM",Maluma,719017,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
167,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",718403,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
168,Trigger,"Major Lazer",717746,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
169,"Christmas (Baby Please Come Home)","Mariah Carey",713289,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
170,"Talk (feat. Disclosure)",Khalid,711423,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
171,Lover,"Taylor Swift",709542,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
172,"Turn Me On (feat. Vula)",Riton,700176,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
173,"Pa' Olvidarme De Ella","Piso 21",697475,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
174,"Enemies (feat. DaBaby)","Post Malone",693198,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
175,"Post Malone (feat. RANI)","Sam Feldt",690496,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
176,Youngblood,"5 Seconds of Summer",689060,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
177,"Better Now","Post Malone",686622,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
178,"Living Proof","Camila Cabello",685588,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
179,"You Need To Calm Down","Taylor Swift",681040,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
180,"all the good girls go to hell","Billie Eilish",679489,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
181,"Can We Kiss Forever?",Kina,678095,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
182,"Blue Christmas","Elvis Presley",676200,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
183,"I Like Me Better",Lauv,668028,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
184,"High Hopes","Panic! At The Disco",664640,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
185,Saint-Tropez,"Post Malone",663757,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
186,"All of Me","John Legend",663260,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
187,SAD!,XXXTENTACION,662795,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
188,"Let Me Down Slowly","Alec Benjamin",662564,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
189,July,"Noah Cyrus",661041,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
190,"Hasta Que Salga el Sol",Ozuna,658307,https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl
191,"boyfriend (with Social House)","Ariana Grande",656609,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
192,"Hollywood's Bleeding","Post Malone",653278,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
193,"MIDDLE CHILD","J. Cole",646184,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
194,"Qué Pena",Maluma,645756,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
195,Starboy,"The Weeknd",642499,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
196,Photograph,"Ed Sheeran",641322,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
197,Suge,DaBaby,640349,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
198,"Jocelyn Flores",XXXTENTACION,638945,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
199,"Call Out My Name","The Weeknd",637451,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
200,comethru,"Jeremy Zucker",635979,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
