,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
74,Falling,"Trevor Daniel",982496,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
75,"blun7 a swishland","tha Supreme",979719,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
76,"Good Thing (with Kehlani)",Zedd,977383,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
77,"Higher Love",Kygo,974107,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
78,Panini,"Lil Nas X",973220,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
79,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,969484,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
80,Happier,Marshmello,966637,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
81,"Takeaway (feat. Lennon Stella)","The Chainsmokers",960227,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
82,"Hate Me (with Juice WRLD)","Ellie Goulding",959456,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
83,"Piece Of Your Heart",MEDUZA,954608,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
84,"Soltera - Remix",Lunay,951143,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
85,"Used To Love (with Dean Lewis)","Martin Garrix",941235,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
86,Trigger,"Major Lazer",929773,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
87,VIBEZ,DaBaby,923722,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
88,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,921507,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
89,"Bohemian Rhapsody - Remastered 2011",Queen,920333,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
90,Sucker,"Jonas Brothers",914459,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
91,"Without Me",Halsey,894386,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
92,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",893878,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
93,Believer,"Imagine Dragons",893854,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
94,Teeth,"5 Seconds of Summer",891974,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
95,"SICKO MODE","Travis Scott",880977,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
96,Wow.,"Post Malone",871921,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
97,"If I Can't Have You","Shawn Mendes",870894,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
98,"Ballin' (with Roddy Ricch)",Mustard,862731,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
99,"rockstar (feat. 21 Savage)","Post Malone",862214,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
100,"Que Calor (with J Balvin & El Alfa)","Major Lazer",859832,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
101,"Last Christmas",Wham!,851611,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
102,"The London (feat. J. Cole & Travis Scott)","Young Thug",850738,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
103,"Otro Trago - Remix",Sech,843961,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
104,"Only Human","Jonas Brothers",843011,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
105,"Say You Won't Let Go","James Arthur",841312,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
106,"Shape of You","Ed Sheeran",840848,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
107,"Jerry Sprunger (with T-Pain)","Tory Lanez",839200,https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg
108,"Reply (feat. Lil Uzi Vert)","A Boogie Wit da Hoodie",836318,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41
109,"Con Altura",ROSALÍA,831652,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
110,"Make It Right (feat. Lauv)",BTS,829378,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
111,"Dancing With A Stranger (with Normani)","Sam Smith",827417,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
112,"QUE PRETENDES","J Balvin",824761,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
113,Motivation,Normani,822442,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
114,"Eastside (with Halsey & Khalid)","benny blanco",819400,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
115,"Living Proof","Camila Cabello",817761,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
116,"Girls Like You (feat. Cardi B)","Maroon 5",817272,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
117,"thank u, next","Ariana Grande",816626,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
118,VALENTINO,24kGoldn,809624,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
119,Roller,"Apache 207",809005,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
120,"Sweet but Psycho","Ava Max",804637,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
121,I.F.L.Y.,Bazzi,803347,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
122,"Enemies (feat. DaBaby)","Post Malone",799020,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
123,"Post Malone (feat. RANI)","Sam Feldt",798414,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
124,"Lucid Dreams","Juice WRLD",798375,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
125,goosebumps,"Travis Scott",796175,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
126,"Qué Pena",Maluma,793792,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
127,Perfect,"Ed Sheeran",791064,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
128,"Talk (feat. Disclosure)",Khalid,786159,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
129,Orphans,Coldplay,783349,https://open.spotify.com/track/6muOWhMh7Tf0UFUtMDBhUR
130,"Baby (Lil Baby feat. DaBaby)","Quality Control",779224,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
131,"11 PM",Maluma,778847,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
132,July,"Noah Cyrus",773921,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
133,"Get You The Moon (feat. Snøw)",Kina,771347,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
134,"If the World Was Ending - feat. Julia Michaels","JP Saxe",763193,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
135,Suge,DaBaby,760625,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
136,"Be Alright","Dean Lewis",758006,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
137,"I Like Me Better",Lauv,754646,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
138,Saint-Tropez,"Post Malone",753583,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
139,"You Need To Calm Down","Taylor Swift",750796,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
140,Bellaquita,Dalex,747130,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
141,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",744898,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
142,Lover,"Taylor Swift",744657,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
143,"boyfriend (with Social House)","Ariana Grande",744276,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
144,Youngblood,"5 Seconds of Summer",742806,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
145,"Hola - Remix",Dalex,742740,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
146,F.N,"Lil Tjay",742702,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
147,"bury a friend","Billie Eilish",738184,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
148,"Better Now","Post Malone",735991,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
149,"Hollywood's Bleeding","Post Malone",733298,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
150,"3 Nights","Dominic Fike",727329,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
151,comethru,"Jeremy Zucker",719816,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
152,"Let Me Down Slowly","Alec Benjamin",719758,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
153,"Santa Tell Me","Ariana Grande",716414,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
154,"Ayy Macarena",Tyga,713163,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
155,"High Hopes","Panic! At The Disco",702269,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
156,"MIDDLE CHILD","J. Cole",691711,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
157,"All of Me","John Legend",690007,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
158,SAD!,XXXTENTACION,688765,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
159,"One Thing Right",Marshmello,687757,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
160,"Too Good At Goodbyes","Sam Smith",685188,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
161,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",683195,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
162,"Never Really Over","Katy Perry",682887,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
163,"Con Calma","Daddy Yankee",679993,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
164,"Turn Me On (feat. Vula)",Riton,672910,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
165,2002,Anne-Marie,669208,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
166,Photograph,"Ed Sheeran",668159,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
167,"Gan-Ga - Remix","Bryant Myers",660001,https://open.spotify.com/track/27qRmG3zOWPvMYUkpPdQ1g
168,Juicy,"Doja Cat",659588,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
169,"Something Just Like This","The Chainsmokers",658353,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
170,"Hasta Que Salga el Sol",Ozuna,658300,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
171,Thunder,"Imagine Dragons",657651,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
172,Feelings,Lauv,654412,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ
173,"SLOW DANCING IN THE DARK",Joji,651153,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
174,Immortal,"21 Savage",649847,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
175,"Don't Stop Me Now - Remastered 2011",Queen,647953,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
176,"Rescue Me",OneRepublic,647926,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
177,"Calma - Remix","Pedro Capó",646456,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
178,Better,Khalid,646416,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
179,"Pa' Olvidarme De Ella","Piso 21",646185,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
180,"Jocelyn Flores",XXXTENTACION,645689,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
181,Blanco,"J Balvin",642050,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
182,"Going Bad (feat. Drake)","Meek Mill",635179,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
183,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",634742,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
184,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",634582,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
185,"The Less I Know The Better","Tame Impala",633218,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
186,"i love you","Billie Eilish",633087,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
187,"Make No Sense","YoungBoy Never Broke Again",631265,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
188,"Another One Bites The Dust - Remastered 2011",Queen,630707,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
189,"all the good girls go to hell","Billie Eilish",630011,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
190,Outnumbered,"Dermot Kennedy",629570,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
191,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",628904,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
192,"Te Quemaste","Manuel Turizo",627706,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
193,"Wonderwall - Remastered",Oasis,625121,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
194,"Hot Shower","Chance the Rapper",622520,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
195,Moonlight,XXXTENTACION,619152,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
196,"Can We Kiss Forever?",Kina,619141,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
197,"fuck 3x","tha Supreme",618470,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
198,GIANTS,"True Damage",617477,https://open.spotify.com/track/5C0ivQMxes2lWuOANhvVAm
199,Closer,"The Chainsmokers",616148,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
200,Somebody,"Internet Money",615996,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
