,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
74,Caramelo,Ozuna,1122626,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
75,goosebumps,"Travis Scott",1118658,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
76,"Mad at Disney","salem ilese",1106633,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
77,"The Box","Roddy Ricch",1093191,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
78,Señorita,"Shawn Mendes",1084031,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
79,"Pretty Savage",BLACKPINK,1075629,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
80,Falling,"Harry Styles",1064699,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
81,"lovely (with Khalid)","Billie Eilish",1064507,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
82,Robbery,"Juice WRLD",1058417,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
83,Falling,"Trevor Daniel",1057263,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
84,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1054450,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
85,"Tick Tock (feat. 24kGoldn)","Clean Bandit",1049068,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
86,Diamonds,"Sam Smith",1047200,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
87,Angeklagt,"Bonez MC",1027594,https://open.spotify.com/track/3pJa2fy3VW7Uxrzzz0k1A7
88,"Kings & Queens","Ava Max",1026157,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
89,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",1016592,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
90,"HIGHEST IN THE ROOM","Travis Scott",999129,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
91,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",998996,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
92,"ily (i love you baby) (feat. Emilee)","Surf Mesa",996358,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
93,"If the World Was Ending - feat. Julia Michaels","JP Saxe",995029,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
94,"bad guy","Billie Eilish",994045,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
95,"Sweater Weather","The Neighbourhood",992511,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
96,"Bet You Wanna (feat. Cardi B)",BLACKPINK,968434,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
97,Shallow,"Lady Gaga",967696,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
98,"Intentions (feat. Quavo)","Justin Bieber",964115,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
99,"Break My Heart","Dua Lipa",959077,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
100,"Jerusalema (feat. Nomcebo Zikode)","Master KG",954753,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
101,"Electric Love",BØRNS,954419,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
102,"Toosie Slide",Drake,938722,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
103,"Say You Won't Let Go","James Arthur",927608,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
104,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,914795,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
105,Tusa,"KAROL G",912405,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
106,Believer,"Imagine Dragons",909884,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
107,Runnin,"21 Savage",909349,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
108,"7 rings","Ariana Grande",908931,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
109,"SICKO MODE","Travis Scott",902388,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
110,Dior,"Pop Smoke",894523,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
111,"Life Is Good (feat. Drake)",Future,892154,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
112,"You Got It",Vedo,889293,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
113,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",880429,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
114,"Someone To You",BANNERS,860667,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
115,"Smile (with The Weeknd)","Juice WRLD",859964,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
116,"Sweet Melody","Little Mix",858147,https://open.spotify.com/track/28xX6K8LnkZve4RiuEB3iK
117,"Party Girl",StaySolidRocky,858038,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
118,ROXANNE,"Arizona Zervas",848645,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
119,"Mr. Right Now (feat. Drake)","21 Savage",843044,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
120,"All Girls Are The Same","Juice WRLD",842090,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
121,"Jocelyn Flores",XXXTENTACION,840680,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
122,"Djadja (feat. Maluma) - Remix","Aya Nakamura",839911,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
123,"Me Gusta (with Cardi B & Myke Towers)",Anitta,839856,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
124,"Martin & Gina","Polo G",836077,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
125,"GREECE (feat. Drake)","DJ Khaled",834812,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
126,"everything i wanted","Billie Eilish",828226,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
127,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",822090,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
128,"Ride It",Regard,819453,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
129,"Be Kind (with Halsey)",Marshmello,818903,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
130,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",816684,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
131,"Chica Ideal","Sebastian Yatra",809872,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
132,"Be Alright","Dean Lewis",799393,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
133,"Blueberry Eyes (feat. SUGA of BTS)",MAX,796387,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
134,BICHOTA,"KAROL G",794350,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
135,Azul,"J Balvin",793258,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
136,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,791741,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
137,"Daddy Issues","The Neighbourhood",790771,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
138,"Still Don't Know My Name",Labrinth,789121,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
139,Perfect,"Ed Sheeran",788052,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
140,"All of Me","John Legend",781640,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
141,"Don Don","Daddy Yankee",773856,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
142,"Got It On Me","Pop Smoke",769426,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
143,"hot girl bummer",blackbear,765827,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
144,"Wolves (feat. Post Malone)","Big Sean",764487,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
145,"I Don't Care (with Justin Bieber)","Ed Sheeran",755291,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
146,"Quiéreme Mientras Se Pueda","Manuel Turizo",753387,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
147,SAD!,XXXTENTACION,750330,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
148,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",747593,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
149,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",745230,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
150,Favorito,Camilo,743608,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
151,"Are You Bored Yet? (feat. Clairo)",Wallows,741786,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
152,"Shape of You","Ed Sheeran",741678,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
153,"24 (feat. Lil Baby)","Money Man",740663,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
154,"Say So","Doja Cat",731150,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
155,"when the party's over","Billie Eilish",729547,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
156,Madrid,Maluma,729353,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
157,"In Your Eyes","The Weeknd",725406,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
158,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,724726,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
159,Whoopty,CJ,720233,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
160,"Godzilla (feat. Juice WRLD)",Eminem,719686,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
161,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,719322,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
162,"Caramelo - Remix",Ozuna,718887,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
163,"Papi Chulo",Octavian,716371,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
164,Fake,Lauv,715852,https://open.spotify.com/track/4Gt2kh3QbAGU6yquOWn4aW
165,Enchule,"Rauw Alejandro",714426,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
166,"rockstar (feat. 21 Savage)","Post Malone",713845,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
167,"Get You The Moon (feat. Snøw)",Kina,712612,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
168,"Someone Like You",Adele,709776,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB
169,Nada,"Cali Y El Dandee",709551,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
170,"Star Shopping","Lil Peep",708415,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
171,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",707892,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j
172,"Without Me",Halsey,706960,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
173,"thank u, next","Ariana Grande",705555,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
174,"OK Not To Be OK",Marshmello,704801,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
175,"After Party","Don Toliver",696989,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
176,"10,000 Hours (with Justin Bieber)","Dan + Shay",691647,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
177,"Bohemian Rhapsody - Remastered 2011",Queen,691552,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
178,"Beautiful People (feat. Khalid)","Ed Sheeran",691069,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
179,"Sunday Best",Surfaces,688636,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
180,Relación,Sech,688091,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
181,"SLOW DANCING IN THE DARK",Joji,686017,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
182,"Take Me To Church",Hozier,682890,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
183,"Let Her Go",Passenger,680142,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
184,"The Less I Know The Better","Tame Impala",680109,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
185,Photograph,"Ed Sheeran",679898,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
186,July,"Noah Cyrus",672879,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
187,"It's You","Ali Gatie",671977,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
188,Promiscuous,"Nelly Furtado",671077,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
189,"THE SCOTTS","THE SCOTTS",669650,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
190,"Play Date","Melanie Martinez",667928,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
191,MAMACITA,"Black Eyed Peas",664464,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
192,Happier,Marshmello,662811,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
193,"Mamichula - con Nicki Nicole",Trueno,661002,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
194,"Lose Somebody",Kygo,657137,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
195,Bruises,"Lewis Capaldi",657049,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
196,"Baby, I'm Jealous (feat. Doja Cat)","Bebe Rexha",656945,https://open.spotify.com/track/2fTdRdN73RgIgcUZN33dvt
197,"Lose Control",MEDUZA,654276,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
198,Rojo,"J Balvin",653213,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
199,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,651720,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
200,"The Business",Tiësto,648998,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
