,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
86,"Little Saint Nick - 1991 Remix","The Beach Boys",1663664,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
87,"Jingle Bells - Remastered 1999","Frank Sinatra",1659488,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL
88,"Ride It",Regard,1636460,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
89,"Watermelon Sugar","Harry Styles",1624686,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
90,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1553539,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
91,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1515581,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
92,"Winter Wonderland","Bing Crosby",1504429,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
93,Fantasias,"Rauw Alejandro",1482943,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
94,Heartless,"The Weeknd",1465560,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
95,"Futsal Shuffle 2020","Lil Uzi Vert",1455976,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
96,BOP,DaBaby,1453478,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
97,"Last Christmas","Ariana Grande",1435163,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ
98,"Happy Xmas (War Is Over)","Céline Dion",1427024,https://open.spotify.com/track/3zZqro4MGeFOR40HxFEPlv
99,"All I Want (For Christmas)","Liam Payne",1418471,https://open.spotify.com/track/4Day5xkFhvHLwXykznyRLA
100,"All I Want for Christmas Is You","Michael Bublé",1389108,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ
101,"Have Yourself A Merry Little Christmas","Judy Garland",1385823,https://open.spotify.com/track/030mot3ZKR3oskfMsqDB2R
102,"Beautiful People (feat. Khalid)","Ed Sheeran",1384299,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
103,"Cozy Little Christmas","Katy Perry",1379875,https://open.spotify.com/track/02FaKXXL7KUtRc7K0k54tL
104,"Shake Up Christmas",Train,1366896,https://open.spotify.com/track/1NghHeg0wE32eBYrQBVQXL
105,"Mary's Boy Child / Oh My Lord","Boney M.",1364102,https://open.spotify.com/track/2qqZ5fOGuNvYVzgPFDLQ4l
106,"I Don't Care (with Justin Bieber)","Ed Sheeran",1337004,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
107,"Have Yourself a Merry Little Christmas","Christina Aguilera",1335848,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl
108,"LA CANCIÓN","J Balvin",1330796,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
109,"Frosty The Snowman","Ella Fitzgerald",1315607,https://open.spotify.com/track/65irrLqfCMRiO3p87P4C0D
110,"Mele Kalikimaka (Merry Christmas)","Bing Crosby",1311955,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo
111,"No Idea","Don Toliver",1305012,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
112,"Cold December Night","Michael Bublé",1293071,https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu
113,"Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Gene Autry",1292735,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
114,"Make It To Christmas","Alessia Cara",1288468,https://open.spotify.com/track/6RS6rcjnWrdfVuu2U2W2dj
115,"Here Comes Santa Claus (Right Down Santa Claus Lane)","Elvis Presley",1279646,https://open.spotify.com/track/7n7VsX3sv66znBwA8b5uhp
116,"O Holy Night","Mariah Carey",1270832,https://open.spotify.com/track/3B7FO3kJ5kv3mX7yiaB7sT
117,"Before You Go","Lewis Capaldi",1242909,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
118,Callaita,"Bad Bunny",1240313,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
119,"Que Tire Pa Lante","Daddy Yankee",1235741,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
120,Lalala,Y2K,1232977,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
121,Hallelujah,Pentatonix,1213933,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
122,"Merry Xmas Everybody",Slade,1199746,https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4
123,"Silver Bells","Dean Martin",1186069,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
124,"Ayy Macarena",Tyga,1184191,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
125,Ransom,"Lil Tecca",1181648,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
126,"O Tannenbaum","Vince Guaraldi Trio",1179556,https://open.spotify.com/track/34rzJNfTd5e9s3TICFMPD0
127,"Christmas (Baby Please Come Home)","Michael Bublé",1167507,https://open.spotify.com/track/66WPXyhXqMlkM1kZhyEXWK
128,"7 rings","Ariana Grande",1163834,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
129,"No Me Conoce - Remix","Jhay Cortez",1158376,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
130,"Baby It's Cold Outside (duet with Michael Bublé)","Idina Menzel",1152926,https://open.spotify.com/track/0Ie5uiv54KgCr7P4sYDTHl
131,"Old Town Road - Remix","Lil Nas X",1152363,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
132,"Whine Up","Nicky Jam",1133145,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
133,"Hola - Remix",Dalex,1130623,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
134,"Christmas Time","Backstreet Boys",1127776,https://open.spotify.com/track/72NzBkyGzlInzlFGarAK7k
135,"Have Yourself a Merry Little Christmas","Michael Bublé",1119916,https://open.spotify.com/track/1DnSNqCQM3LUxqFuXt184Q
136,"10,000 Hours (with Justin Bieber)","Dan + Shay",1117668,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
137,"How Do You Sleep?","Sam Smith",1113611,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
138,"Adicto (with Anuel AA & Ozuna)",Tainy,1100270,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
139,"Christmas Time Is Here - Vocal","Vince Guaraldi Trio",1083461,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0
140,Psycho,"Red Velvet",1077783,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
141,"Sleigh Ride",Carpenters,1073499,https://open.spotify.com/track/07RmHXaYqBdUyfAESPZkRO
142,"8 Days of Christmas","Destiny's Child",1072489,https://open.spotify.com/track/3WrG9BpOPQWUus3FjA1Tny
143,"Liberdade Provisória","Henrique & Juliano",1066575,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
144,"Lose Control",MEDUZA,1064920,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
145,"White Christmas - Spotify Singles - Holiday, Recorded at Air Studios, London","George Ezra",1062450,https://open.spotify.com/track/7F9oCEKbqjN99cV5HpvYER
146,"Frosty the Snowman","The Ronettes",1056846,https://open.spotify.com/track/1oyHrYZ76akL8DlztHUbRP
147,"Goodbyes (Feat. Young Thug)","Post Malone",1046057,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
148,"This Christmas","Christina Aguilera",1043571,https://open.spotify.com/track/32h59T8q2SonUPJ006lyXt
149,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1041400,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
150,Robbery,"Juice WRLD",1030975,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
151,"when the party's over","Billie Eilish",1023879,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
152,"Rudolph The Red-Nosed Reindeer","Burl Ives",1016182,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi
153,"Man With The Bag","Jessie J",1014717,https://open.spotify.com/track/2Ysi49tRdVH74d1Cnc4o94
154,"The First Noel - Remastered 1999","Frank Sinatra",1004677,https://open.spotify.com/track/6keKIzkXWdbwJWMBJQUwYl
155,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'","Thurl Ravenscroft",1004221,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz
156,"Bohemian Rhapsody - Remastered 2011",Queen,990582,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
157,"Ballin' (with Roddy Ricch)",Mustard,988500,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
158,"lovely (with Khalid)","Billie Eilish",987944,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
159,"Glittery - From The Kacey Musgraves Christmas Show","Kacey Musgraves",976607,https://open.spotify.com/track/4dFtIGQBrYjiskk7fN5Wmx
160,Suicidal,"YNW Melly",975426,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
161,Falling,"Harry Styles",973408,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
162,"The Christmas Song (Chestnuts Roasting On An Open Fire)","Justin Bieber",970084,https://open.spotify.com/track/3eYnKe0LhQA1B5HEkQaRTP
163,Shallow,"Lady Gaga",969070,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
164,"Lights Up","Harry Styles",967517,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
165,"Trampoline (with ZAYN)",SHAED,965982,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
166,Happier,Marshmello,964203,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
167,"Sigues Con El","Dímelo Flow",957792,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
168,"Santa Baby","Michael Bublé",956269,https://open.spotify.com/track/6DwnAl6l63e83dDgIzY8P4
169,"Silent Night","Mariah Carey",953551,https://open.spotify.com/track/1sFWEpf1aPYN576LS1aa4Y
170,"It's You","Ali Gatie",949046,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
171,"Winter Wonderland","Hannah Kerr",932034,https://open.spotify.com/track/6KsFSrVS3DwG4xNAPQvznC
172,"Mary, Did You Know?",Pentatonix,930063,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni
173,"2000 Miles - 2007 Remaster",Pretenders,928725,https://open.spotify.com/track/5wTM2Bm8phDwHAuOsfBwhU
174,"Merry Christmas Darling - Remix",Carpenters,919789,https://open.spotify.com/track/0z5HSQGWgnjdNvwbOmhB2w
175,"I Wish It Could Be Christmas Everyday",Wizzard,919027,https://open.spotify.com/track/1mH6tZC6iXIHPI6EixCwxw
176,"The Little Drummer Boy","Bing Crosby",915986,https://open.spotify.com/track/2zHu4GAsQIw2skGszWEMFY
177,Aventura,Lunay,913690,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
178,"Yellow Hearts","Ant Saunders",910407,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
179,"Silent Night","Michael Bublé",908586,https://open.spotify.com/track/6B14wYcEpWhyDvxWRb9Df8
180,"Oh Holy Night","Nina Nesbitt",904545,https://open.spotify.com/track/2HD7DoEe9FdtvGdAdQIv5W
181,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,899900,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
182,Quizas,"Rich Music LTD",898266,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
183,"Rockin' Around The Christmas Tree","Mel & Kim",886213,https://open.spotify.com/track/5gpImN0eqlucE3a3r121SF
184,"Hate Me (with Juice WRLD)","Ellie Goulding",885757,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
185,"Supera - Ao Vivo","Marília Mendonça",883346,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
186,Tutu,Camilo,879055,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
187,"Christmas Time Is Here","Brett Eldredge",876732,https://open.spotify.com/track/1moEucbMhmAK6KVPoNw6ms
188,"Wrapped in Red","Kelly Clarkson",874193,https://open.spotify.com/track/2nMZx7QHerfo4Wv37xNUEC
189,"Mean It",Lauv,869673,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
190,"Mis Deseos / Feliz Navidad (with Thalia)","Michael Bublé",868878,https://open.spotify.com/track/0kmrXYtFI8cgxsShrJpThx
191,Wow.,"Post Malone",857370,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
192,Indeciso,Reik,850357,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
193,"Cheirosa - Ao Vivo","Jorge & Mateus",849535,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
194,"Bring Me Love","John Legend",833644,https://open.spotify.com/track/5MDgHT305bgpZSCz9mYo1X
195,"All I Want For Christmas (Is My Two Front Teeth) - Remastered","Nat King Cole Trio",827797,https://open.spotify.com/track/4FQJyi8gnbhKy623wNx6Ps
196,"Please Come Home for Christmas - 2013 Remaster",Eagles,827571,https://open.spotify.com/track/3QIoEi8Enr9uHffwInGIsC
197,"Stop The Cavalry","Jona Lewie",827250,https://open.spotify.com/track/2bPQuniBB9x0fRtxDly0kr
198,"Soltera - Remix",Lunay,824253,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
199,"Yo x Ti, Tu x Mi",ROSALÍA,823994,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
200,"A Holly Jolly Christmas","Brett Eldredge",823961,https://open.spotify.com/track/1GpPsjjd4D1jsteGYpGGIN
