,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
85,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1050306,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
86,goosebumps,"Travis Scott",1043662,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
87,Reloj,"Rauw Alejandro",1043116,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8
88,Señorita,"Shawn Mendes",1036578,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
89,"Go Crazy","Chris Brown",1028300,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
90,"Sweater Weather","The Neighbourhood",1026619,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
91,"The Box","Roddy Ricch",1025034,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
92,Caramelo,Ozuna,1012681,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
93,"Mad at Disney","salem ilese",1010383,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
94,Robbery,"Juice WRLD",997432,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
95,Falling,"Trevor Daniel",991260,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
96,"off the table (with The Weeknd)","Ariana Grande",989392,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
97,"If the World Was Ending - feat. Julia Michaels","JP Saxe",982841,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
98,"All I Want for Christmas Is You","Mariah Carey",971525,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
99,"Paradise (feat. Dermot Kennedy)",MEDUZA,965447,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
100,Falling,"Harry Styles",964138,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
101,Whoopty,CJ,952000,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
102,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",949644,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
103,"Tick Tock (feat. 24kGoldn)","Clean Bandit",944605,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
104,Shallow,"Lady Gaga",944092,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
105,"HIGHEST IN THE ROOM","Travis Scott",934902,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
106,"Kings & Queens","Ava Max",928568,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
107,"bad guy","Billie Eilish",926339,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
108,"just like magic","Ariana Grande",922727,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
109,"Intentions (feat. Quavo)","Justin Bieber",903888,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
110,"Say You Won't Let Go","James Arthur",903397,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
111,"Break My Heart","Dua Lipa",896347,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
112,"ily (i love you baby) (feat. Emilee)","Surf Mesa",893332,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
113,"Papi Chulo",Octavian,885041,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
114,"Forever After All","Luke Combs",878357,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
115,Believer,"Imagine Dragons",876752,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
116,"Electric Love",BØRNS,873563,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
117,Tusa,"KAROL G",866139,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
118,"Sweet Melody","Little Mix",863882,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
119,Dior,"Pop Smoke",862408,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
120,"Life Is Good (feat. Drake)",Future,852239,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
121,"Pretty Savage",BLACKPINK,848554,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
122,"All Girls Are The Same","Juice WRLD",844588,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
123,"Toosie Slide",Drake,844027,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
124,"Jocelyn Flores",XXXTENTACION,841620,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
125,"ALWAYS DO","The Kid LAROI",841446,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
126,Azul,"J Balvin",841166,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
127,"safety net (feat. Ty Dolla $ign)","Ariana Grande",838564,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg
128,"SICKO MODE","Travis Scott",832100,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
129,"Someone To You",BANNERS,829363,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
130,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,820841,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
131,"Spicy (feat. Post Malone)","Ty Dolla $ign",820766,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
132,"Martin & Gina","Polo G",819436,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
133,"7 rings","Ariana Grande",818302,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
134,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",814359,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
135,ROXANNE,"Arizona Zervas",814122,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
136,"Blueberry Eyes (feat. SUGA of BTS)",MAX,805715,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
137,"Daddy Issues","The Neighbourhood",802182,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
138,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",799217,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
139,"The Business",Tiësto,798620,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
140,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,796456,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
141,"everything i wanted","Billie Eilish",795924,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
142,"Smile (with The Weeknd)","Juice WRLD",793108,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
143,Perfect,"Ed Sheeran",788036,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
144,"Be Kind (with Halsey)",Marshmello,785485,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
145,"You Got It",Vedo,781623,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
146,"Be Alright","Dean Lewis",780061,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
147,"Ride It",Regard,771011,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
148,"GO (feat. Juice WRLD)","The Kid LAROI",768012,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
149,"Jerusalema (feat. Nomcebo Zikode)","Master KG",764392,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
150,"hot girl bummer",blackbear,762062,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
151,"shut up","Ariana Grande",760407,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp
152,"Party Girl",StaySolidRocky,758305,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
153,"Djadja (feat. Maluma) - Remix","Aya Nakamura",758272,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
154,nasty,"Ariana Grande",757022,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO
155,"All of Me","John Legend",756660,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
156,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,753668,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
157,Runnin,"21 Savage",749637,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
158,"GREECE (feat. Drake)","DJ Khaled",743294,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
159,Enchule,"Rauw Alejandro",738946,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
160,"Quiéreme Mientras Se Pueda","Manuel Turizo",737798,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
161,"At My Worst","Pink Sweat$",736354,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
162,SAD!,XXXTENTACION,734547,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
163,"Last Christmas",Wham!,731831,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
164,"I Don't Care (with Justin Bieber)","Ed Sheeran",727310,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
165,"Are You Bored Yet? (feat. Clairo)",Wallows,724209,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
166,"Shape of You","Ed Sheeran",722553,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
167,Promiscuous,"Nelly Furtado",722238,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
168,"when the party's over","Billie Eilish",719726,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
169,"Godzilla (feat. Juice WRLD)",Eminem,715771,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
170,"Without Me",Halsey,713262,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
171,"TRAGIC (feat. Youngboy Never Broke Again & Internet Money)","The Kid LAROI",711703,https://open.spotify.com/track/13EW51DKru044OJDJ9Bm8o
172,"Don Don","Daddy Yankee",711452,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
173,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",709449,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
174,obvious,"Ariana Grande",709382,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA
175,"my hair","Ariana Grande",704396,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR
176,"Star Shopping","Lil Peep",702834,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
177,"Still Don't Know My Name",Labrinth,700780,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
178,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,699732,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
179,"rockstar (feat. 21 Savage)","Post Malone",699633,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
180,"Hasta Que Dios Diga","Anuel AA",696538,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
181,"WITHOUT YOU","The Kid LAROI",693062,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
182,"Say So","Doja Cat",689853,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
183,"Bohemian Rhapsody - Remastered 2011",Queen,687666,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
184,Nada,"Cali Y El Dandee",686584,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
185,"six thirty","Ariana Grande",683775,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK
186,Madrid,Maluma,681643,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
187,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",681400,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
188,"Mr. Right Now (feat. Drake)","21 Savage",680753,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
189,"SLOW DANCING IN THE DARK",Joji,679394,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
190,"10,000 Hours (with Justin Bieber)","Dan + Shay",679367,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
191,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,678950,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
192,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",677846,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
193,Goosebumps,HVME,677626,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
194,"Caramelo - Remix",Ozuna,677152,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
195,"Got It On Me","Pop Smoke",675448,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
196,"Get You The Moon (feat. Snøw)",Kina,674590,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
197,"Beautiful People (feat. Khalid)","Ed Sheeran",670857,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
198,Yellow,Coldplay,668571,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
199,Photograph,"Ed Sheeran",668186,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
200,"In Your Eyes","The Weeknd",665280,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
