,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
83,Falling,"Harry Styles",1073297,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
84,Robbery,"Juice WRLD",1073127,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
85,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1072806,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
86,Falling,"Trevor Daniel",1066486,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
87,Diamonds,"Sam Smith",1061088,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv
88,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",1059753,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
89,"Kings & Queens","Ava Max",1043190,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
90,"bad guy","Billie Eilish",1032823,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
91,"HIGHEST IN THE ROOM","Travis Scott",1028146,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
92,"ily (i love you baby) (feat. Emilee)","Surf Mesa",1027302,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
93,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1018497,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
94,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",1014744,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
95,"Sweater Weather","The Neighbourhood",1009738,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
96,"Intentions (feat. Quavo)","Justin Bieber",1006910,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
97,Shallow,"Lady Gaga",997401,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
98,"Break My Heart","Dua Lipa",992990,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
99,"Toosie Slide",Drake,958897,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
100,"Electric Love",BØRNS,956168,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
101,Tusa,"KAROL G",948505,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
102,"Bet You Wanna (feat. Cardi B)",BLACKPINK,947430,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
103,"Say You Won't Let Go","James Arthur",943394,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
104,Believer,"Imagine Dragons",941941,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
105,"SICKO MODE","Travis Scott",934875,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
106,"Chica Ideal","Sebastian Yatra",930487,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
107,BICHOTA,"KAROL G",921714,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
108,Dior,"Pop Smoke",919794,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
109,"7 rings","Ariana Grande",919789,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
110,"Life Is Good (feat. Drake)",Future,918947,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
111,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,913122,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
112,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",912754,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
113,Angeklagt,"Bonez MC",912667,https://open.spotify.com/track/3pJa2fy3VW7Uxrzzz0k1A7
114,"You Got It",Vedo,906052,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
115,"Me Gusta (with Cardi B & Myke Towers)",Anitta,905067,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
116,"Party Girl",StaySolidRocky,874569,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
117,"Martin & Gina","Polo G",872782,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
118,"Mr. Right Now (feat. Drake)","21 Savage",869947,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
119,"Someone To You",BANNERS,869932,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
120,"Jerusalema (feat. Nomcebo Zikode)","Master KG",868708,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
121,"Smile (with The Weeknd)","Juice WRLD",864658,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
122,ROXANNE,"Arizona Zervas",863423,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
123,"Ride It",Regard,858824,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
124,"Djadja (feat. Maluma) - Remix","Aya Nakamura",857708,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
125,"All Girls Are The Same","Juice WRLD",855034,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
126,"GREECE (feat. Drake)","DJ Khaled",853619,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
127,"Jocelyn Flores",XXXTENTACION,849777,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
128,"Sweet Melody","Little Mix",846388,https://open.spotify.com/track/28xX6K8LnkZve4RiuEB3iK
129,"everything i wanted","Billie Eilish",835588,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
130,Runnin,"21 Savage",835363,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
131,"Be Kind (with Halsey)",Marshmello,830411,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
132,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",828450,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
133,MORE,K/DA,825103,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
134,"Blueberry Eyes (feat. SUGA of BTS)",MAX,822986,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
135,"Wolves (feat. Post Malone)","Big Sean",817461,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
136,Azul,"J Balvin",815717,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
137,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",814494,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
138,Perfect,"Ed Sheeran",811973,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
139,Whoopty,CJ,811130,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
140,"Be Alright","Dean Lewis",809773,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
141,"Daddy Issues","The Neighbourhood",805891,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
142,"All of Me","John Legend",801592,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
143,"hot girl bummer",blackbear,799351,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
144,"Got It On Me","Pop Smoke",798257,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
145,"Don Don","Daddy Yankee",797143,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
146,"Still Don't Know My Name",Labrinth,795673,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
147,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",793825,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
148,"I Don't Care (with Justin Bieber)","Ed Sheeran",787426,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
149,Favorito,Camilo,785434,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
150,"24 (feat. Lil Baby)","Money Man",784093,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
151,"Papi Chulo",Octavian,783979,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
152,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,779568,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
153,"Quiéreme Mientras Se Pueda","Manuel Turizo",778675,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
154,"Shape of You","Ed Sheeran",776505,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
155,SAD!,XXXTENTACION,770060,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
156,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,768302,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
157,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,767756,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
158,Enchule,"Rauw Alejandro",764926,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
159,"Say So","Doja Cat",763490,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
160,"Godzilla (feat. Juice WRLD)",Eminem,760838,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
161,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",756809,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
162,"Are You Bored Yet? (feat. Clairo)",Wallows,749295,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
163,Madrid,Maluma,746776,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
164,"rockstar (feat. 21 Savage)","Post Malone",745582,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
165,Nada,"Cali Y El Dandee",743134,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
166,"when the party's over","Billie Eilish",737133,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
167,Promiscuous,"Nelly Furtado",736696,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
168,"Without Me",Halsey,736619,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
169,"Caramelo - Remix",Ozuna,733041,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
170,"In Your Eyes","The Weeknd",730390,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
171,"Bohemian Rhapsody - Remastered 2011",Queen,722961,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
172,"Beautiful People (feat. Khalid)","Ed Sheeran",722722,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
173,"Hasta Que Dios Diga","Anuel AA",715159,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
174,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,713092,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
175,"After Party","Don Toliver",710909,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
176,"Get You The Moon (feat. Snøw)",Kina,710633,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
177,"Star Shopping","Lil Peep",709913,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
178,"OK Not To Be OK",Marshmello,709644,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
179,"10,000 Hours (with Justin Bieber)","Dan + Shay",709440,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
180,Fake,Lauv,707088,https://open.spotify.com/track/4Gt2kh3QbAGU6yquOWn4aW
181,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",704360,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j
182,"Recairei - Ao Vivo","Os Barões Da Pisadinha",703267,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
183,"Sunday Best",Surfaces,700799,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
184,"thank u, next","Ariana Grande",699849,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
185,Photograph,"Ed Sheeran",697826,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
186,"Take Me To Church",Hozier,696505,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
187,"The Less I Know The Better","Tame Impala",694742,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
188,"Lose Control",MEDUZA,691382,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
189,"Let Her Go",Passenger,688098,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
190,Happier,Marshmello,686652,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
191,MAMACITA,"Black Eyed Peas",686462,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
192,Relación,Sech,685862,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
193,"Someone Like You",Adele,685803,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB
194,"THE SCOTTS","THE SCOTTS",685639,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
195,"It's You","Ali Gatie",684068,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
196,Reloj,"Rauw Alejandro",683655,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8
197,"SLOW DANCING IN THE DARK",Joji,680328,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
198,"Play Date","Melanie Martinez",680059,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
199,July,"Noah Cyrus",679675,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
200,"At My Worst","Pink Sweat$",678428,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
