,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
102,"The Box","Roddy Ricch",1132151,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
103,"bad guy","Billie Eilish",1113569,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
104,"HIGHEST IN THE ROOM","Travis Scott",1108410,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
105,"Adore You","Harry Styles",1108191,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
106,Diamonds,"Sam Smith",1095584,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
107,Mistletoe,"Justin Bieber",1094812,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
108,Tusa,"KAROL G",1091638,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
109,"Ice Cream (with Selena Gomez)",BLACKPINK,1083236,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
110,Shallow,"Lady Gaga",1074742,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
111,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,1065016,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
112,"Lovesick Girls",BLACKPINK,1064932,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
113,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,1064253,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
114,Robbery,"Juice WRLD",1063472,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
115,Caramelo,Ozuna,1057341,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
116,"How You Like That",BLACKPINK,1054249,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
117,"Rain On Me (with Ariana Grande)","Lady Gaga",1045907,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
118,Fever,"Dua Lipa",1013002,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
119,"my ex's best friend (with blackbear)","Machine Gun Kelly",1006423,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
120,"Dime Cómo Quieres","Christian Nodal",1004554,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
121,Falling,"Trevor Daniel",996605,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
122,"Break My Heart","Dua Lipa",995066,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
123,Azul,"J Balvin",988726,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
124,Believer,"Imagine Dragons",985453,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
125,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",975588,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
126,"Recairei - Ao Vivo","Os Barões Da Pisadinha",966419,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
127,"Tick Tock (feat. 24kGoldn)","Clean Bandit",965179,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
128,"De Cora <3","Rauw Alejandro",959398,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
129,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",953681,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
130,"SICKO MODE","Travis Scott",951660,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
131,"I CAN'T STOP ME",TWICE,940651,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
132,"Life Is Good (feat. Drake)",Future,935049,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
133,"Mad at Disney","salem ilese",931725,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
134,Dior,"Pop Smoke",930254,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
135,"ily (i love you baby) (feat. Emilee)","Surf Mesa",927563,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
136,"Say You Won't Let Go","James Arthur",922700,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
137,"If the World Was Ending - feat. Julia Michaels","JP Saxe",921617,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
138,"All Girls Are The Same","Juice WRLD",911705,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
139,"Jerusalema (feat. Nomcebo Zikode)","Master KG",910915,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
140,"Jocelyn Flores",XXXTENTACION,909829,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
141,Falling,"Harry Styles",907041,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
142,ROXANNE,"Arizona Zervas",905441,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
143,"Abracadabra (feat. Future)","Sfera Ebbasta",904518,https://open.spotify.com/track/0lSVjlxmAMSJGFSjVB1FtU
144,"Toosie Slide",Drake,899929,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
145,"Sleigh Ride","The Ronettes",899800,https://open.spotify.com/track/46UMwpkxyIwzqhsaONm4wf
146,"Ride It",Regard,895356,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
147,"everything i wanted","Billie Eilish",889690,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
148,"Go Crazy","Chris Brown",882790,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
149,"Feliz Navidad","José Feliciano",882734,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
150,"Tik Tok (feat. Marracash & Guè Pequeno)","Sfera Ebbasta",880934,https://open.spotify.com/track/11jGgkrtDbYaKlN0y1nPbC
151,"Holly Jolly Christmas","Michael Bublé",877766,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
152,Perfect,"Ed Sheeran",873808,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
153,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,868782,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
154,"Bohemian Rhapsody - Remastered 2011",Queen,868350,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
155,Polvo,"Nicky Jam",861670,https://open.spotify.com/track/68mrW6gXHgupgSiDHgaDi5
156,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",859681,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
157,"motive (with Doja Cat)","Ariana Grande",857911,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
158,"Electric Love",BØRNS,853730,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
159,"Kings & Queens","Ava Max",845440,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
160,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",843734,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
161,"7 rings","Ariana Grande",840237,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
162,"Intentions (feat. Quavo)","Justin Bieber",837132,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
163,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",834287,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
164,"Shape of You","Ed Sheeran",830037,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
165,"Djadja (feat. Maluma) - Remix","Aya Nakamura",829087,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
166,"Martin & Gina","Polo G",821949,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
167,SAD!,XXXTENTACION,820852,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
168,"Do They Know It's Christmas? - 1984 Version","Band Aid",820144,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
169,"Boy With Luv (feat. Halsey)",BTS,815088,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
170,"Hollywood (feat. Diplo)","Sfera Ebbasta",809148,https://open.spotify.com/track/4CvW0iHAs7yJhbpnJ3NSnS
171,"Macarena (feat. Offset)","Sfera Ebbasta",804647,https://open.spotify.com/track/1uPPyvMOaaVLnVcwD1Sp0d
172,"All of Me","John Legend",802399,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
173,"Someone To You",BANNERS,794781,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
174,"Daddy Issues","The Neighbourhood",793923,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
175,"At My Worst","Pink Sweat$",790578,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
176,Goosebumps,HVME,788400,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
177,"I Don't Care (with Justin Bieber)","Ed Sheeran",786366,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
178,"Driving Home for Christmas - 2019 Remaster","Chris Rea",775200,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
179,"Party Girl",StaySolidRocky,772734,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
180,"hot girl bummer",blackbear,769148,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
181,"when the party's over","Billie Eilish",763378,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
182,"Godzilla (feat. Juice WRLD)",Eminem,759634,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
183,"Smile (with The Weeknd)","Juice WRLD",759463,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
184,"Eenie Meenie","Sean Kingston",759405,https://open.spotify.com/track/4vVTI94F9uJ8lHNDWKv0i2
185,"Investe Em Mim","Jonas Esticado",757057,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7
186,"Quiéreme Mientras Se Pueda","Manuel Turizo",755744,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
187,Safaera,"Bad Bunny",753468,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
188,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",752750,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
189,"rockstar (feat. 21 Savage)","Post Malone",752230,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
190,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",745996,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
191,"ALWAYS DO","The Kid LAROI",745717,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
192,Circles,"Megan Thee Stallion",745318,https://open.spotify.com/track/08TILUAN56HJoS1d9mNRty
193,"Be Alright","Dean Lewis",743277,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
194,"GREECE (feat. Drake)","DJ Khaled",738777,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
195,"Say So","Doja Cat",738611,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
196,Body,"Megan Thee Stallion",735650,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
197,Promiscuous,"Nelly Furtado",735535,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
198,"Be Kind (with Halsey)",Marshmello,734531,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
199,"Don Don","Daddy Yankee",734368,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
200,Runnin,"21 Savage",731214,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
