,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"Head & Heart (feat. MNEK)","Joel Corry",2862403,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
25,"west side","Ariana Grande",2850790,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN
26,"love language","Ariana Grande",2846018,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq
27,obvious,"Ariana Grande",2776917,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA
28,"you broke me first","Tate McRae",2692508,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
29,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,2414355,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
30,"Relación - Remix",Sech,2403830,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl
31,"Put Your Records On","Ritt Momney",2390895,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
32,"Laugh Now Cry Later (feat. Lil Durk)",Drake,2350272,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
33,Wonder,"Shawn Mendes",2162790,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
34,"Savage Love (Laxed - Siren Beat)","Jawsh 685",2158172,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
35,Heather,"Conan Gray",2108486,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
36,"La Tóxica",Farruko,2078318,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
37,"Vida de Rico",Camilo,2028708,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
38,"Roses - Imanbek Remix","SAINt JHN",2008882,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
39,"Se Te Nota (with Guaynaa)","Lele Pons",2007497,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu
40,"Someone You Loved","Lewis Capaldi",1983605,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
41,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1975055,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
42,"Take You Dancing","Jason Derulo",1958619,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
43,"La Curiosidad","Jay Wheeler",1941892,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
44,"La Nota","Manuel Turizo",1903082,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq
45,"Dreams - 2004 Remaster","Fleetwood Mac",1866268,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
46,"Levitating (feat. DaBaby)","Dua Lipa",1855444,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr
47,"Midnight Sky","Miley Cyrus",1842686,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
48,"Breaking Me",Topic,1841346,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
49,Fever,"Dua Lipa",1832874,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w
50,"Una Locura",Ozuna,1811655,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU
51,"Dance Monkey","Tones And I",1794103,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
52,Jeans,"Justin Quiles",1790551,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
53,"Before You Go","Lewis Capaldi",1779926,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
54,"Ice Cream (with Selena Gomez)",BLACKPINK,1740376,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
55,"Ay, DiOs Mío!","KAROL G",1730691,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
56,Despeinada,Ozuna,1724481,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
57,"POPSTAR (feat. Drake)","DJ Khaled",1713648,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
58,MORE,K/DA,1672451,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
59,Golden,"Harry Styles",1652315,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
60,Diamonds,"Sam Smith",1638603,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
61,"Come & Go (with Marshmello)","Juice WRLD",1625354,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
62,"Lovesick Girls",BLACKPINK,1615709,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
63,"Mood Swings (feat. Lil Tjay)","Pop Smoke",1587508,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
64,"Parce (feat. Justin Quiles)",Maluma,1568694,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ
65,Daisy,Ashnikko,1557996,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
66,"Mi Niña",Wisin,1525043,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi
67,"Tyler Herro","Jack Harlow",1523899,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
68,"I CAN'T STOP ME",TWICE,1485046,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
69,"Tattoo - Remix with Camilo","Rauw Alejandro",1484502,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
70,"Don't Start Now","Dua Lipa",1470781,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
71,"How You Like That",BLACKPINK,1452855,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
72,"Forever After All","Luke Combs",1436340,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
73,"La Jeepeta - Remix","Nio Garcia",1435813,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
74,Sofia,Clairo,1404825,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
75,"Rain On Me (with Ariana Grande)","Lady Gaga",1366618,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
76,"death bed (coffee for your head)",Powfu,1358709,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
77,"Stuck with U (with Justin Bieber)","Ariana Grande",1356667,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
78,"Mi Cuarto","Jerry Di",1347267,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
79,"Blueberry Faygo","Lil Mosey",1312900,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
80,"Wishing Well","Juice WRLD",1305906,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
81,Circles,"Post Malone",1305828,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
82,"my ex's best friend (with blackbear)","Machine Gun Kelly",1281940,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
83,"Adore You","Harry Styles",1273241,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
84,"Kids Again","Sam Smith",1268656,https://open.spotify.com/track/1ABS9lKaZ1uXkXCqr9zFO7
85,"Deep End",Fousheé,1250524,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
86,Caramelo,Ozuna,1249250,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
87,"Spicy (feat. Post Malone)","Ty Dolla $ign",1228454,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
88,"Go Crazy","Chris Brown",1223419,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
89,goosebumps,"Travis Scott",1220137,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
90,Memories,"Maroon 5",1212869,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
91,"Lucid Dreams","Juice WRLD",1202270,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
92,"The Box","Roddy Ricch",1199000,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
93,Señorita,"Shawn Mendes",1188319,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
94,"bad guy","Billie Eilish",1186768,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
95,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1170567,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
96,"Chica Ideal","Sebastian Yatra",1164858,https://open.spotify.com/track/21N4Buj4xsyLb218lYle61
97,"Train Wreck","James Arthur",1160499,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
98,"SO DONE","The Kid LAROI",1157093,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC
99,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",1136105,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
100,Robbery,"Juice WRLD",1128762,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
101,"Tick Tock (feat. 24kGoldn)","Clean Bandit",1118766,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
102,Falling,"Trevor Daniel",1108672,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
103,BICHOTA,"KAROL G",1107980,https://open.spotify.com/track/7vrJn5hDSXRmdXoR30KgF1
104,"Kings & Queens","Ava Max",1095168,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
105,"HIGHEST IN THE ROOM","Travis Scott",1091469,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
106,"Mad at Disney","salem ilese",1089678,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
107,"lovely (with Khalid)","Billie Eilish",1076700,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
108,"Break My Heart","Dua Lipa",1070618,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
109,Shallow,"Lady Gaga",1059763,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
110,"ily (i love you baby) (feat. Emilee)","Surf Mesa",1057002,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
111,"Intentions (feat. Quavo)","Justin Bieber",1056720,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
112,Tusa,"KAROL G",1053791,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
113,Reloj,"Rauw Alejandro",1044855,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8
114,"SICKO MODE","Travis Scott",1036064,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
115,"Look Over Your Shoulder (feat. Kendrick Lamar)","Busta Rhymes",1031844,https://open.spotify.com/track/00R0fEFZGb5hyTgF1nrRCq
116,"Pretty Savage",BLACKPINK,1021749,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
117,"Toosie Slide",Drake,1021564,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
118,Angeklagt,"Bonez MC",1019309,https://open.spotify.com/track/5FLkxbVtsn88ejcLR62L4T
119,Falling,"Harry Styles",1017432,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
120,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",1015198,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
121,"7 rings","Ariana Grande",1013882,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
122,"Sweater Weather","The Neighbourhood",1013151,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
123,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1002185,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
124,"Never Change (feat. Future)","Trippie Redd",980621,https://open.spotify.com/track/6BfdcIPOdGPMxlLKhgDW4f
125,Dior,"Pop Smoke",977776,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
126,Believer,"Imagine Dragons",971548,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
127,"Life Is Good (feat. Drake)",Future,971109,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
128,"Paradise (feat. Dermot Kennedy)",MEDUZA,959897,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
129,"Electric Love",BØRNS,958372,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
130,"Jerusalema (feat. Nomcebo Zikode)","Master KG",954017,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
131,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,952566,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
132,Azul,"J Balvin",936274,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
133,"Djadja (feat. Maluma) - Remix","Aya Nakamura",933116,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
134,"Party Girl",StaySolidRocky,932981,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
135,"Say You Won't Let Go","James Arthur",932751,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
136,Thriller,"Michael Jackson",930733,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
137,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",930309,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
138,"Mr. Right Now (feat. Drake)","21 Savage",928888,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
139,ROXANNE,"Arizona Zervas",926385,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
140,"Ride It",Regard,925041,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
141,"Dancing With A Stranger (with Normani)","Sam Smith",913683,https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp
142,B.L.F.L.,Azet,896858,https://open.spotify.com/track/4BzvWX9B1viL3cj4bMxmx0
143,"GREECE (feat. Drake)","DJ Khaled",895556,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
144,"Papi Chulo",Octavian,895326,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
145,"Don Don","Daddy Yankee",892875,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
146,"Martin & Gina","Polo G",890997,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
147,Enchule,"Rauw Alejandro",889344,https://open.spotify.com/track/3ThrfRAmijYU098H9q9tAs
148,Whoopty,CJ,889194,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
149,"Smile (with The Weeknd)","Juice WRLD",881023,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
150,"You Got It",Vedo,879995,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
151,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",879304,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
152,"All Girls Are The Same","Juice WRLD",878939,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
153,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,878818,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
154,"Someone To You",BANNERS,869373,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
155,"Recairei - Ao Vivo","Os Barões Da Pisadinha",866544,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP
156,"Jocelyn Flores",XXXTENTACION,863267,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
157,"Bottiglie Privè","Sfera Ebbasta",854845,https://open.spotify.com/track/3E2KP5AWn6Wx0NcPstzKeo
158,"1x1 (feat. Nova Twins)","Bring Me The Horizon",848159,https://open.spotify.com/track/6sIbv1oWOuma2qV907MUbk
159,Perfect,"Ed Sheeran",842635,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
160,"Be Kind (with Halsey)",Marshmello,841577,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
161,"Me Gusta (with Cardi B & Myke Towers)",Anitta,841464,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE
162,"Blueberry Eyes (feat. SUGA of BTS)",MAX,838856,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
163,Runnin,"21 Savage",836235,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
164,"Quiéreme Mientras Se Pueda","Manuel Turizo",835296,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
165,"Stay Down (with 6LACK & Young Thug)","Lil Durk",832576,https://open.spotify.com/track/6w4PV16oMh5I6ZOCvig0hK
166,"Say So","Doja Cat",830909,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
167,"hot girl bummer",blackbear,830775,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
168,Promiscuous,"Nelly Furtado",828611,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
169,"everything i wanted","Billie Eilish",828459,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
170,Favorito,Camilo,827478,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
171,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,826645,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
172,"How Do You Sleep?","Sam Smith",825484,https://open.spotify.com/track/34pRqzRiFcIuyRMuuEayzY
173,"Highway to Hell",AC/DC,819890,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s
174,Teardrops,"Bring Me The Horizon",819707,https://open.spotify.com/track/3WATWS2Ywo5HeHtG0bE2iZ
175,"Shape of You","Ed Sheeran",818753,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
176,"I Don't Care (with Justin Bieber)","Ed Sheeran",816637,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
177,"All of Me","John Legend",816344,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
178,Losses,"Lil Tjay",813511,https://open.spotify.com/track/3bAzFi7wGuOXJdgOYyFDSW
179,"Got It On Me","Pop Smoke",813501,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
180,"24 (feat. Lil Baby)","Money Man",813351,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
181,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,807630,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
182,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,806832,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
183,Madrid,Maluma,805713,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H
184,"Be Alright","Dean Lewis",802308,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
185,"No Drama","Becky G",800839,https://open.spotify.com/track/5Jq958VQwRyQFujau4TMKD
186,"thank u, next","Ariana Grande",800140,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
187,"Godzilla (feat. Juice WRLD)",Eminem,798884,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
188,"Bohemian Rhapsody - Remastered 2011",Queen,797657,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
189,"Caramelo - Remix",Ozuna,796679,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV
190,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",796526,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
191,"Daddy Issues","The Neighbourhood",790158,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
192,"Hasta Que Dios Diga","Anuel AA",789638,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
193,SAD!,XXXTENTACION,789471,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
194,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",789343,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
195,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",789135,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
196,"The Business",Tiësto,788138,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN
197,"Still Don't Know My Name",Labrinth,786994,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
198,"rockstar (feat. 21 Savage)","Post Malone",784888,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
199,"Bet You Wanna (feat. Cardi B)",BLACKPINK,784804,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe
200,Rojo,"J Balvin",783174,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
