,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
185,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",609592,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
186,"Quiere Beber","Anuel AA",609416,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
187,"Young Dumb & Broke",Khalid,607347,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
188,"Space Cadet (feat. Gunna)","Metro Boomin",600352,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
189,"10 Freaky Girls (with 21 Savage)","Metro Boomin",594714,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ
190,"What Lovers Do","Maroon 5",592787,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g
191,Happier,"Ed Sheeran",591855,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
192,"Puntos Suspensivos","Piso 21",591627,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
193,"Parado no Bailão","MC L da Vinte",590671,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
194,STARGAZING,"Travis Scott",590530,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
195,"Something Just Like This","The Chainsmokers",590389,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
196,"come out and play","Billie Eilish",588105,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
197,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",578408,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
198,"Call Out My Name","The Weeknd",572720,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
199,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",571006,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
200,"This Is Me","Keala Settle",570037,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
