,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
46,"My Oh My (feat. DaBaby)","Camila Cabello",1853348,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
47,Robbery,"Juice WRLD",1823964,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
48,"It's the Most Wonderful Time of the Year","Andy Williams",1791997,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
49,Fantasias,"Rauw Alejandro",1773050,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
50,Mistletoe,"Justin Bieber",1769261,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
51,"Before You Go","Lewis Capaldi",1763294,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
52,"How Do You Sleep?","Sam Smith",1690139,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
53,"LA CANCIÓN","J Balvin",1663187,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
54,"7 rings","Ariana Grande",1631934,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
55,Lalala,Y2K,1595324,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
56,"10,000 Hours (with Justin Bieber)","Dan + Shay",1584992,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
57,"Goodbyes (Feat. Young Thug)","Post Malone",1570291,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
58,"Hate Me (with Juice WRLD)","Ellie Goulding",1555233,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
59,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1538564,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
60,Legends,"Juice WRLD",1531652,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
61,Liar,"Camila Cabello",1498020,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
62,Callaita,"Bad Bunny",1480936,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
63,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1471248,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
64,"Lose Control",MEDUZA,1468029,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
65,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1463512,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
66,"No Me Conoce - Remix","Jhay Cortez",1458290,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
67,"Holly Jolly Christmas","Michael Bublé",1451936,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
68,"Do They Know It's Christmas? - 1984 Version","Band Aid",1450708,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
69,"No Idea","Don Toliver",1441633,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
70,"Adicto (with Anuel AA & Ozuna)",Tainy,1421470,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
71,"Ayy Macarena",Tyga,1418766,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
72,"Old Town Road - Remix","Lil Nas X",1414620,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
73,"The Box","Roddy Ricch",1414375,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
74,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",1381780,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
75,"Underneath the Tree","Kelly Clarkson",1369247,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
76,"Trampoline (with ZAYN)",SHAED,1367789,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
77,Shallow,"Lady Gaga",1365357,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
78,"Feliz Navidad","José Feliciano",1360063,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
79,"Whine Up","Nicky Jam",1353139,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
80,"Que Tire Pa Lante","Daddy Yankee",1348342,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
81,Ransom,"Lil Tecca",1344005,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
82,"All Girls Are The Same","Juice WRLD",1325702,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
83,"Driving Home for Christmas - 2019 Remaster","Chris Rea",1293340,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
84,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1254062,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
85,"when the party's over","Billie Eilish",1237504,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
86,"Hola - Remix",Dalex,1231764,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
87,Wow.,"Post Malone",1222448,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
88,"It's You","Ali Gatie",1220525,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
89,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",1211009,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
90,"lovely (with Khalid)","Billie Eilish",1210641,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
91,Happier,Marshmello,1158991,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
92,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1144209,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
93,"Truth Hurts",Lizzo,1134691,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
94,Aventura,Lunay,1133958,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
95,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1123889,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
96,"White Christmas","Bing Crosby",1120941,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
97,Quizas,"Rich Music LTD",1118769,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
98,Indeciso,Reik,1106829,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
99,"Piece Of Your Heart",MEDUZA,1105615,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
100,"Yellow Hearts","Ant Saunders",1098275,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
101,Sucker,"Jonas Brothers",1097376,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
102,"Mean It",Lauv,1092160,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
103,"Without Me",Halsey,1088369,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
104,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1079691,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
105,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1061362,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
106,"Have Yourself A Merry Little Christmas","Sam Smith",1050734,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
107,"rockstar (feat. 21 Savage)","Post Malone",1046190,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
108,"Bohemian Rhapsody - Remastered 2011",Queen,1043144,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
109,"Soltera - Remix",Lunay,1041052,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
110,"Money In The Grave (Drake ft. Rick Ross)",Drake,1037389,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
111,"A Holly Jolly Christmas - Single Version","Burl Ives",1034604,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
112,"Si Te Vas",Sech,1033244,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
113,Believer,"Imagine Dragons",1030197,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
114,Woah,"Lil Baby",1028834,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
115,"No Guidance (feat. Drake)","Chris Brown",1027061,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
116,"SICKO MODE","Travis Scott",1026124,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
117,"Merry Christmas Everyone","Shakin' Stevens",1021550,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
118,"Look At Her Now","Selena Gomez",1021200,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
119,Tutu,Camilo,1020404,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
120,"Yo x Ti, Tu x Mi",ROSALÍA,1017602,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
121,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",1008085,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
122,Family,"The Chainsmokers",1005521,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
123,SAD!,XXXTENTACION,1002752,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
124,"thank u, next","Ariana Grande",1001700,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
125,"Sleigh Ride","The Ronettes",1001647,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
126,"Into the Unknown","Idina Menzel",1000939,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
127,"Sweet but Psycho","Ava Max",984930,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
128,"Dancing With A Stranger (with Normani)","Sam Smith",981985,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
129,"Ballin' (with Roddy Ricch)",Mustard,979957,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
130,"Up All Night",Khalid,979903,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
131,"Shape of You","Ed Sheeran",979275,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
132,Graveyard,Halsey,974229,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
133,"Con Calma","Daddy Yankee",972401,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
134,"Audacity (feat. Headie One)",Stormzy,957039,https://open.spotify.com/track/6Oq4fiDzKaFMU89dTvM24u
135,"Christmas (Baby Please Come Home)","Darlene Love",946424,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
136,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",943516,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
137,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",941736,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
138,"223's (feat. 9lokknine)","YNW Melly",934274,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
139,"Girls Like You (feat. Cardi B)","Maroon 5",933451,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
140,"Lean Wit Me","Juice WRLD",931467,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
141,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",927339,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
142,"Bellaquita - Remix",Dalex,924369,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
143,"Better Now","Post Malone",922599,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
144,"Con Altura",ROSALÍA,918976,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
145,"Future Nostalgia","Dua Lipa",917661,https://open.spotify.com/track/5Vzpmk27VQ9M77SCkSkERq
146,"bury a friend","Billie Eilish",916886,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
147,"Eastside (with Halsey & Khalid)","benny blanco",910120,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
148,"Santa Claus Is Coming to Town","Michael Bublé",898497,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
149,VIBEZ,DaBaby,896581,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
150,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",895056,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
151,Panini,"Lil Nas X",892649,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
152,"Armed And Dangerous","Juice WRLD",890432,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
153,"High Hopes","Panic! At The Disco",885320,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
154,"If the World Was Ending - feat. Julia Michaels","JP Saxe",881843,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
155,"The London (feat. J. Cole & Travis Scott)","Young Thug",873649,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
156,"Stuck In A Dream (feat. Gunna)","Lil Mosey",870307,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
157,"Ne reviens pas",Gradur,869084,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
158,Suge,DaBaby,868441,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
159,"Christmas (Baby Please Come Home)","Mariah Carey",867781,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
160,"Higher Love",Kygo,863724,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
161,goosebumps,"Travis Scott",861769,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
162,"My Only Wish (This Year)","Britney Spears",853303,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
163,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",851566,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
164,"Talk (feat. Disclosure)",Khalid,850944,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
165,Candy,"Doja Cat",846497,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
166,"Otro Trago - Remix",Sech,845898,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
167,"QUE PRETENDES","J Balvin",844319,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
168,"11 PM",Maluma,843640,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
169,"MIDDLE CHILD","J. Cole",843626,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
170,"Blue Christmas","Elvis Presley",842727,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
171,"Calma - Remix","Pedro Capó",841332,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
172,"Que Calor (with J Balvin & El Alfa)","Major Lazer",841033,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
173,"Say You Won't Let Go","James Arthur",839581,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
174,Roller,"Apache 207",839543,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
175,"Santa Claus Is Coming To Town","The Jackson 5",838720,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
176,"LOYAL (feat. Drake)",PARTYNEXTDOOR,837672,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
177,"Jocelyn Flores",XXXTENTACION,836486,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
178,"Liberdade Provisória","Henrique & Juliano",834920,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
179,Perfect,"Ed Sheeran",833139,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
180,"If I Can't Have You","Shawn Mendes",832664,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
181,"Combatchy (feat. MC Rebecca)",Anitta,831150,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
182,"Nice To Meet Ya","Niall Horan",830978,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
183,"Like It's Christmas","Jonas Brothers",821561,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
184,"Step Into Christmas","Elton John",820681,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
185,"KEIN SCHLAF",Nimo,820640,https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3
186,Bruises,"Lewis Capaldi",820310,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
187,"Roses - Imanbek Remix","SAINt JHN",819548,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
188,July,"Noah Cyrus",817137,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
189,Blanco,"J Balvin",816168,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
190,Moonlight,XXXTENTACION,814375,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
191,Takeaway,"The Chainsmokers",814315,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
192,Youngblood,"5 Seconds of Summer",811372,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
193,"Christmas Lights",Coldplay,811055,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
194,"Be Alright","Dean Lewis",800961,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
195,"Ransom (with Juice WRLD) - Remix","Lil Tecca",789694,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
196,"Don't Call Me Up",Mabel,783738,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
197,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",783534,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
198,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",774921,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
199,"Let Me Down Slowly","Alec Benjamin",772601,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
200,"Get You The Moon (feat. Snøw)",Kina,772513,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
