,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,Fantasias,"Rauw Alejandro",1947821,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
33,"7 rings","Ariana Grande",1923446,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
34,"Ayy Macarena",Tyga,1861987,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
35,"Before You Go","Lewis Capaldi",1861973,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
36,"No Idea","Don Toliver",1860506,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
37,"Lucid Dreams","Juice WRLD",1853342,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
38,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1852720,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
39,"How Do You Sleep?","Sam Smith",1747155,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
40,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1721236,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
41,"Futsal Shuffle 2020","Lil Uzi Vert",1719988,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
42,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1711573,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
43,"LA CANCIÓN","J Balvin",1678283,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
44,"Hola - Remix",Dalex,1654813,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
45,"Piece Of Your Heart",MEDUZA,1632440,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
46,"10,000 Hours (with Justin Bieber)","Dan + Shay",1623320,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
47,Lalala,Y2K,1622338,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
48,Callaita,"Bad Bunny",1607611,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
49,"Whine Up","Nicky Jam",1601092,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
50,"Sigues Con El","Dímelo Flow",1570584,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
51,"OUT WEST (feat. Young Thug)",JACKBOYS,1509255,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
52,"Roses - Imanbek Remix","SAINt JHN",1486016,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
53,Happier,Marshmello,1485462,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
54,Trampoline,SHAED,1481864,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS
55,Shallow,"Lady Gaga",1475248,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
56,"Shape of You","Ed Sheeran",1470746,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
57,"No Me Conoce - Remix","Jhay Cortez",1465287,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
58,"Adicto (with Anuel AA & Ozuna)",Tainy,1432185,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
59,"Que Tire Pa Lante","Daddy Yankee",1429472,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
60,Suicidal,"YNW Melly",1403957,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
61,"Goodbyes (Feat. Young Thug)","Post Malone",1399710,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
62,"Ballin' (with Roddy Ricch)",Mustard,1375283,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
63,"Sweet but Psycho","Ava Max",1367118,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
64,"thank u, next","Ariana Grande",1359654,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
65,Ransom,"Lil Tecca",1354026,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
66,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1352072,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
67,"One Kiss (with Dua Lipa)","Calvin Harris",1334051,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
68,Sucker,"Jonas Brothers",1318953,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
69,"Girls Like You (feat. Cardi B)","Maroon 5",1317328,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
70,Wow.,"Post Malone",1315015,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
71,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1308311,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
72,"Con Calma","Daddy Yankee",1295195,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
73,"when the party's over","Billie Eilish",1292531,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
74,Falling,"Harry Styles",1292112,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
75,"Turn Me On (feat. Vula)",Riton,1286718,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
76,"Lights Up","Harry Styles",1284613,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
77,"Higher Love",Kygo,1264785,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
78,"Truth Hurts",Lizzo,1262215,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
79,"Bohemian Rhapsody - Remastered 2011",Queen,1260114,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
80,"rockstar (feat. 21 Savage)","Post Malone",1248262,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
81,"Don't Stop Me Now - Remastered 2011",Queen,1237865,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
82,"Con Altura",ROSALÍA,1217237,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
83,"GANG GANG",JACKBOYS,1216424,https://open.spotify.com/track/6uJONCdr2rC65BNmCnTBWK
84,Aventura,Lunay,1209013,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
85,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",1208002,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
86,"Don't Call Me Up",Mabel,1206182,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
87,"Yellow Hearts","Ant Saunders",1203018,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
88,"lovely (with Khalid)","Billie Eilish",1198477,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
89,"High Hopes","Panic! At The Disco",1196506,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
90,Blanco,"J Balvin",1167896,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
91,"God's Plan",Drake,1161545,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
92,"Wake Me Up",Avicii,1159083,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
93,"WHAT TO DO? (feat. Don Toliver)",JACKBOYS,1158786,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
94,Indeciso,Reik,1158296,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
95,Psycho,"Red Velvet",1147002,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
96,"SICKO MODE","Travis Scott",1132263,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
97,"It's You","Ali Gatie",1130224,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
98,"Yo x Ti, Tu x Mi",ROSALÍA,1127842,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
99,"Mean It",Lauv,1112681,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
100,"Que Calor (with J Balvin & El Alfa)","Major Lazer",1112155,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
101,"Had Enough (feat. Quavo & Offset)","Don Toliver",1101300,https://open.spotify.com/track/2jrAaawDRCn1JjeouxAyDN
102,Roller,"Apache 207",1092098,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
103,Quizas,"Rich Music LTD",1091788,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
104,"Liberdade Provisória","Henrique & Juliano",1090384,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
105,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",1086127,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
106,Closer,"The Chainsmokers",1079412,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
107,Tutu,Camilo,1072584,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
108,"Dancing With A Stranger (with Normani)","Sam Smith",1067704,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
109,Robbery,"Juice WRLD",1062782,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
110,"Bellaquita - Remix",Dalex,1062105,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
111,"Si Te Vas",Sech,1055995,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
112,"Money In The Grave (Drake ft. Rick Ross)",Drake,1055526,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
113,"Soltera - Remix",Lunay,1052851,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
114,"Hate Me (with Juice WRLD)","Ellie Goulding",1048004,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
115,Believer,"Imagine Dragons",1043053,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
116,"Without Me",Halsey,1042559,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
117,VIBEZ,DaBaby,1027260,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
118,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1026412,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
119,"Up All Night",Khalid,1008703,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
120,Liar,"Camila Cabello",1000343,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
121,"Calma - Remix","Pedro Capó",998072,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
122,"No Guidance (feat. Drake)","Chris Brown",989609,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
123,"Look At Her Now","Selena Gomez",987798,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
124,"Talk (feat. Disclosure)",Khalid,981338,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
125,Graveyard,Halsey,980529,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
126,"bury a friend","Billie Eilish",978975,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
127,"New Rules","Dua Lipa",974609,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
128,"In My Mind",Dynoro,973121,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
129,"Into the Unknown","Idina Menzel",964122,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
130,Family,"The Chainsmokers",962260,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
131,"Better Now","Post Malone",960814,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
132,"Havana (feat. Young Thug)","Camila Cabello",959915,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
133,Woah,"Lil Baby",955534,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
134,Suge,DaBaby,954353,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
135,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",936278,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
136,"Eastside (with Halsey & Khalid)","benny blanco",926044,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
137,"Promises (with Sam Smith)","Calvin Harris",925824,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
138,SAD!,XXXTENTACION,911070,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
139,"I Like It","Cardi B",909549,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
140,"Uptown Funk (feat. Bruno Mars)","Mark Ronson",909206,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
141,"Otro Trago - Remix",Sech,902847,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
142,SENTADÃO,"PEDRO SAMPAIO",896797,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
143,"Combatchy (feat. MC Rebecca)",Anitta,895259,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
144,"Nice To Meet Ya","Niall Horan",880314,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
145,Candy,"Doja Cat",879942,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
146,"If I Can't Have You","Shawn Mendes",879430,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
147,"Post Malone (feat. RANI)","Sam Feldt",877025,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
148,"Ne reviens pas",Gradur,876668,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
149,"Never Seen the Rain","Tones And I",876457,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
150,July,"Noah Cyrus",876435,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
151,"MIA (feat. Drake)","Bad Bunny",875888,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
152,"Feel It Still","Portugal. The Man",875860,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
153,"Hey Ya! - Radio Mix",OutKast,871593,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM
154,"SOS (feat. Aloe Blacc)",Avicii,870986,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
155,"QUE PRETENDES","J Balvin",864612,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
156,"Say So","Doja Cat",864316,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
157,"One Dance",Drake,859523,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
158,Africa,TOTO,856844,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
159,"Perreo en La Luna","Rich Music LTD",854195,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
160,Panini,"Lil Nas X",853642,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
161,goosebumps,"Travis Scott",851733,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
162,"11 PM",Maluma,846816,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
163,"223's (feat. 9lokknine)","YNW Melly",844713,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
164,Youngblood,"5 Seconds of Summer",842203,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
165,"Under Pressure - Remastered 2011",Queen,839585,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
166,Perfect,"Ed Sheeran",838410,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
167,"Something Just Like This","The Chainsmokers",837487,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
168,"MIDDLE CHILD","J. Cole",836405,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
169,Takeaway,"The Chainsmokers",833177,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
170,September,"Earth, Wind & Fire",833021,https://open.spotify.com/track/4f2GB5ZC7vOUYPAg69N2Xw
171,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",827729,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
172,"Another One Bites The Dust - Remastered 2011",Queen,827412,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
173,"Body (feat. brando)","Loud Luxury",826551,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
174,"You Need To Calm Down","Taylor Swift",819482,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
175,"Old Town Road","Lil Nas X",817877,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
176,"All I Want for Christmas Is You","Mariah Carey",817300,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
177,"All Around The World (La La La)",R3HAB,815081,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
178,"Only Human","Jonas Brothers",809823,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
179,"The Middle",Zedd,809117,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
180,"3 Nights","Dominic Fike",809098,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
181,Thunder,"Imagine Dragons",808876,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
182,2002,Anne-Marie,807597,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
183,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",803308,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
184,"ocean eyes","Billie Eilish",803239,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
185,"Stuck In A Dream (feat. Gunna)","Lil Mosey",803041,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
186,"The London (feat. J. Cole & Travis Scott)","Young Thug",802715,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
187,"Don't Stop Believin'",Journey,801548,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
188,"Say You Won't Let Go","James Arthur",800665,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
189,"Surtada - Remix Brega Funk","Dadá Boladão",798360,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
190,"Pumped Up Kicks","Foster The People",797931,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
191,"Never Really Over","Katy Perry",795764,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
192,Legends,"Juice WRLD",794299,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
193,"I Like Me Better",Lauv,789142,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
194,Fantasía,Ozuna,788727,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
195,"Mr. Brightside","The Killers",777288,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
196,"Despacito - Remix","Luis Fonsi",774785,https://open.spotify.com/track/1vnnXMrBeEWiRg3YCMCjQq
197,"Cheirosa - Ao Vivo","Jorge & Mateus",774691,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
198,GATTI,JACKBOYS,770892,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g
199,"all the good girls go to hell","Billie Eilish",766712,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
200,"Alone, Pt. II","Alan Walker",758293,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
