,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,China,"Anuel AA",2009803,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
20,"Trampoline (with ZAYN)",SHAED,1934057,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
21,"How Do You Sleep?","Sam Smith",1933692,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
22,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1852401,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
23,Tusa,"KAROL G",1841207,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
24,"I Don't Care (with Justin Bieber)","Ed Sheeran",1764159,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
25,"Que Tire Pa Lante","Daddy Yankee",1707314,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
26,Lalala,Y2K,1680083,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
27,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1671791,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
28,Liar,"Camila Cabello",1664824,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
29,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1662604,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
30,"Goodbyes (Feat. Young Thug)","Post Malone",1655523,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
31,"Mean It",Lauv,1652177,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
32,Fantasias,"Rauw Alejandro",1641502,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
33,"Lose Control",MEDUZA,1609744,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
34,"Look At Her Now","Selena Gomez",1588304,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
35,"LA CANCIÓN","J Balvin",1570453,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
36,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1552860,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
37,"Adicto (with Anuel AA & Ozuna)",Tainy,1543360,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
38,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",1512096,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
39,"Follow God","Kanye West",1501395,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
40,"It's You","Ali Gatie",1489523,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
41,Callaita,"Bad Bunny",1475812,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
42,Falling,"Trevor Daniel",1441970,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
43,"No Me Conoce - Remix","Jhay Cortez",1431342,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
44,"Up All Night",Khalid,1384833,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
45,"Whine Up","Nicky Jam",1377349,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
46,Ransom,"Lil Tecca",1372386,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
47,"Yellow Hearts","Ant Saunders",1347611,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
48,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",1316179,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
49,Graveyard,Halsey,1292670,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
50,"Stuck In A Dream (feat. Gunna)","Lil Mosey",1278221,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
51,Aventura,Lunay,1272515,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
52,"Before You Go","Lewis Capaldi",1271025,https://open.spotify.com/track/7ce20yLkzuXXLUhzIDoZih
53,Bruises,"Lewis Capaldi",1269691,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
54,BOP,DaBaby,1258180,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
55,"Si Te Vas",Sech,1253010,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
56,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1236486,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
57,"All I Want for Christmas Is You","Mariah Carey",1215749,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
58,"223's (feat. 9lokknine)","YNW Melly",1184163,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
59,Shallow,"Lady Gaga",1183041,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
60,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",1178408,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
61,Quizas,"Rich Music LTD",1150510,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
62,"lovely (with Khalid)","Billie Eilish",1136903,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
63,"Yo x Ti, Tu x Mi",ROSALÍA,1132761,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
64,Indeciso,Reik,1130424,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
65,"Old Town Road - Remix","Lil Nas X",1112460,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
66,"Nice To Meet Ya","Niall Horan",1096771,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
67,"when the party's over","Billie Eilish",1083763,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
68,"7 rings","Ariana Grande",1081803,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
69,"Truth Hurts",Lizzo,1078935,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
70,Tutu,Camilo,1067602,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
71,"Money In The Grave (Drake ft. Rick Ross)",Drake,1034637,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
72,Woah,"Lil Baby",1022416,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
73,"No Guidance (feat. Drake)","Chris Brown",1022294,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
74,Candy,"Doja Cat",1010892,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
75,Happier,Marshmello,986286,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
76,Camelot,"NLE Choppa",985578,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
77,"Higher Love",Kygo,978974,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
78,"Piece Of Your Heart",MEDUZA,972988,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
79,Panini,"Lil Nas X",972639,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
80,"Soltera - Remix",Lunay,970721,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
81,"Hate Me (with Juice WRLD)","Ellie Goulding",967609,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
82,"blun7 a swishland","tha Supreme",964324,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
83,"Takeaway (feat. Lennon Stella)","The Chainsmokers",955659,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
84,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,953763,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
85,"Good Thing (with Kehlani)",Zedd,949414,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
86,Sucker,"Jonas Brothers",948309,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
87,"Bohemian Rhapsody - Remastered 2011",Queen,937535,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
88,"Without Me",Halsey,926581,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
89,"Used To Love (with Dean Lewis)","Martin Garrix",923838,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
90,VIBEZ,DaBaby,922696,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
91,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",919967,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
92,Believer,"Imagine Dragons",910432,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
93,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,908569,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
94,Trigger,"Major Lazer",907633,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
95,"Last Christmas",Wham!,898803,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
96,"SICKO MODE","Travis Scott",897816,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
97,Wow.,"Post Malone",897205,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
98,"If I Can't Have You","Shawn Mendes",888716,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
99,"rockstar (feat. 21 Savage)","Post Malone",888211,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
100,Teeth,"5 Seconds of Summer",885611,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
101,"Que Calor (with J Balvin & El Alfa)","Major Lazer",880442,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
102,"Ballin' (with Roddy Ricch)",Mustard,878419,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
103,"Otro Trago - Remix",Sech,869319,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
104,"The London (feat. J. Cole & Travis Scott)","Young Thug",866698,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
105,"Only Human","Jonas Brothers",858512,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
106,"Shape of You","Ed Sheeran",856821,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
107,"Say You Won't Let Go","James Arthur",849186,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
108,"thank u, next","Ariana Grande",848702,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
109,"QUE PRETENDES","J Balvin",845015,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
110,"Dancing With A Stranger (with Normani)","Sam Smith",844074,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
111,"Eastside (with Halsey & Khalid)","benny blanco",842167,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
112,"Con Altura",ROSALÍA,840417,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
113,"Make It Right (feat. Lauv)",BTS,835557,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
114,"Girls Like You (feat. Cardi B)","Maroon 5",835051,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
115,"Sweet but Psycho","Ava Max",826817,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
116,Motivation,Normani,814846,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
117,"Lucid Dreams","Juice WRLD",812211,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
118,VALENTINO,24kGoldn,811296,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
119,"Enemies (feat. DaBaby)","Post Malone",811263,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
120,Orphans,Coldplay,810586,https://open.spotify.com/track/6muOWhMh7Tf0UFUtMDBhUR
121,"Jerry Sprunger (with T-Pain)","Tory Lanez",807843,https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg
122,"Qué Pena",Maluma,802678,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
123,I.F.L.Y.,Bazzi,801929,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
124,"Post Malone (feat. RANI)","Sam Feldt",800982,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
125,goosebumps,"Travis Scott",800699,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
126,Perfect,"Ed Sheeran",800423,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
127,"Talk (feat. Disclosure)",Khalid,800272,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
128,"11 PM",Maluma,796124,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
129,Roller,"Apache 207",794148,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
130,"Reply (feat. Lil Uzi Vert)","A Boogie Wit da Hoodie",787223,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41
131,"Living Proof","Camila Cabello",785033,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
132,"Get You The Moon (feat. Snøw)",Kina,778251,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
133,"Baby (Lil Baby feat. DaBaby)","Quality Control",776407,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
134,"Be Alright","Dean Lewis",773545,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
135,"I Like Me Better",Lauv,773416,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
136,Suge,DaBaby,772426,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
137,"Hola - Remix",Dalex,772144,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
138,Saint-Tropez,"Post Malone",768598,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
139,"Santa Tell Me","Ariana Grande",766979,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
140,"Ayy Macarena",Tyga,763130,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
141,"boyfriend (with Social House)","Ariana Grande",762133,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
142,Bellaquita,Dalex,760929,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
143,"If the World Was Ending - feat. Julia Michaels","JP Saxe",755855,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
144,Youngblood,"5 Seconds of Summer",755769,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
145,"You Need To Calm Down","Taylor Swift",755221,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
146,July,"Noah Cyrus",752821,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
147,Lover,"Taylor Swift",751519,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
148,"Better Now","Post Malone",751054,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
149,F.N,"Lil Tjay",748033,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
150,"bury a friend","Billie Eilish",747381,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
151,"Hollywood's Bleeding","Post Malone",740088,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
152,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",738927,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
153,"3 Nights","Dominic Fike",733306,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
154,"Let Me Down Slowly","Alec Benjamin",732450,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
155,"High Hopes","Panic! At The Disco",711915,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
156,comethru,"Jeremy Zucker",707800,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
157,"MIDDLE CHILD","J. Cole",705825,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
158,SAD!,XXXTENTACION,704879,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
159,"All of Me","John Legend",697997,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
160,"Con Calma","Daddy Yankee",694426,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
161,"Too Good At Goodbyes","Sam Smith",692798,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
162,"Turn Me On (feat. Vula)",Riton,690013,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
163,"Never Really Over","Katy Perry",688177,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
164,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",688174,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
165,"One Thing Right",Marshmello,685750,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
166,2002,Anne-Marie,678795,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
167,Photograph,"Ed Sheeran",672486,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
168,Blanco,"J Balvin",670202,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
169,"Something Just Like This","The Chainsmokers",669926,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
170,Thunder,"Imagine Dragons",668741,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
171,"Hasta Que Salga el Sol",Ozuna,663339,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
172,"Don't Stop Me Now - Remastered 2011",Queen,663266,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
173,"Pa' Olvidarme De Ella","Piso 21",659616,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
174,"Rescue Me",OneRepublic,659431,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
175,"SLOW DANCING IN THE DARK",Joji,658627,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
176,"Jocelyn Flores",XXXTENTACION,656905,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
177,"Calma - Remix","Pedro Capó",656904,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
178,Juicy,"Doja Cat",655590,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
179,Better,Khalid,653384,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
180,"Gan-Ga - Remix","Bryant Myers",648782,https://open.spotify.com/track/27qRmG3zOWPvMYUkpPdQ1g
181,"Another One Bites The Dust - Remastered 2011",Queen,648266,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
182,"Going Bad (feat. Drake)","Meek Mill",648137,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
183,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",647460,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
184,Immortal,"21 Savage",641964,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
185,Feelings,Lauv,640863,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ
186,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",639733,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
187,"Wonderwall - Remastered",Oasis,636530,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
188,"The Less I Know The Better","Tame Impala",636427,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
189,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",636183,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
190,"i love you","Billie Eilish",636139,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
191,"all the good girls go to hell","Billie Eilish",635572,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
192,"Boy With Luv (feat. Halsey)",BTS,635375,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
193,Moonlight,XXXTENTACION,631817,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
194,"Te Quemaste","Manuel Turizo",631652,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
195,"Hot Shower","Chance the Rapper",627139,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
196,Outnumbered,"Dermot Kennedy",627071,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
197,"Can We Kiss Forever?",Kina,626092,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
198,"Make No Sense","YoungBoy Never Broke Again",625633,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
199,"Si Se Da - Remix","Myke Towers",625481,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
200,Closer,"The Chainsmokers",624188,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
