,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
101,"HIGHEST IN THE ROOM","Travis Scott",983143,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
102,Robbery,"Juice WRLD",980830,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
103,Falling,"Harry Styles",971243,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
104,"Mad at Disney","salem ilese",965526,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
105,Shallow,"Lady Gaga",959163,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
106,"Say You Won't Let Go","James Arthur",955854,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
107,Falling,"Trevor Daniel",930700,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
108,"Tick Tock (feat. 24kGoldn)","Clean Bandit",928807,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3
109,"everything i wanted","Billie Eilish",927565,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
110,Caramelo,Ozuna,918982,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
111,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",906975,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
112,Believer,"Imagine Dragons",902551,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
113,"Break My Heart","Dua Lipa",893116,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
114,"Jocelyn Flores",XXXTENTACION,892064,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
115,Tusa,"KAROL G",887238,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
116,"It's Beginning to Look a Lot like Christmas","Michael Bublé",881170,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
117,"Life Is Good (feat. Drake)",Future,879345,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
118,"Rockin' Around The Christmas Tree","Brenda Lee",876484,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
119,"ily (i love you baby) (feat. Emilee)","Surf Mesa",874979,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
120,Dior,"Pop Smoke",870813,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
121,"Electric Love",BØRNS,865213,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
122,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",855850,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
123,"De Cora <3","Rauw Alejandro",855439,https://open.spotify.com/track/22Sh5dlwbERqJAq1fZk5b2
124,"Martin & Gina","Polo G",851820,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
125,"Jingle Bell Rock","Bobby Helms",845965,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
126,"All Girls Are The Same","Juice WRLD",845235,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
127,"SICKO MODE","Travis Scott",844463,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
128,"when the party's over","Billie Eilish",835166,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
129,"Daddy Issues","The Neighbourhood",834205,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
130,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,821444,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
131,Azul,"J Balvin",817359,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
132,"Intentions (feat. Quavo)","Justin Bieber",816309,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
133,"Drankin N Smokin",Future,816178,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
134,Perfect,"Ed Sheeran",814912,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
135,"Ride It",Regard,813975,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
136,"7 rings","Ariana Grande",807905,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
137,Runnin,"21 Savage",806106,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
138,ROXANNE,"Arizona Zervas",802840,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
139,"Toosie Slide",Drake,798971,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
140,"ALWAYS DO","The Kid LAROI",797880,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
141,"Someone To You",BANNERS,797162,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr
142,MORE,K/DA,789903,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
143,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",785668,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
144,"At My Worst","Pink Sweat$",784698,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr
145,"All of Me","John Legend",784134,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
146,"Kings & Queens","Ava Max",782939,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx
147,"Be Alright","Dean Lewis",780979,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
148,"Pretty Savage",BLACKPINK,767552,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
149,"It's the Most Wonderful Time of the Year","Andy Williams",758155,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
150,"Star Shopping","Lil Peep",758123,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
151,SAD!,XXXTENTACION,758076,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
152,"Be Kind (with Halsey)",Marshmello,754675,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
153,"Papi Chulo",Octavian,752928,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
154,"Spicy (feat. Post Malone)","Ty Dolla $ign",752497,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
155,"Jerusalema (feat. Nomcebo Zikode)","Master KG",752023,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
156,"Dime Cómo Quieres","Christian Nodal",751066,https://open.spotify.com/track/4jcxBTrNvyqMJdMDyyjdYV
157,"off the table (with The Weeknd)","Ariana Grande",750033,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD
158,"Shape of You","Ed Sheeran",745394,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
159,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,743230,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
160,"Blueberry Eyes (feat. SUGA of BTS)",MAX,742678,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
161,Enchule,"Rauw Alejandro",741332,https://open.spotify.com/track/0S9ZVNTNRzLMgb96tmmG1u
162,"hot girl bummer",blackbear,739547,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
163,"You Got It",Vedo,738075,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
164,"Smile (with The Weeknd)","Juice WRLD",736639,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
165,"Are You Bored Yet? (feat. Clairo)",Wallows,734086,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
166,"I Don't Care (with Justin Bieber)","Ed Sheeran",728063,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
167,"Godzilla (feat. Juice WRLD)",Eminem,725688,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
168,"Djadja (feat. Maluma) - Remix","Aya Nakamura",720919,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g
169,"Sweet Melody","Little Mix",719119,https://open.spotify.com/track/76Tuo484SLohJakHLnGI3B
170,"Without Me",Halsey,718782,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
171,"Bohemian Rhapsody - Remastered 2011",Queen,710999,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
172,"Still Don't Know My Name",Labrinth,708167,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
173,"rockstar (feat. 21 Savage)","Post Malone",707696,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
174,Yellow,Coldplay,705662,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
175,Goosebumps,HVME,703944,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
176,"Get You The Moon (feat. Snøw)",Kina,703245,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
177,"just like magic","Ariana Grande",701905,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe
178,"E-GIRLS ARE RUINING MY LIFE!",CORPSE,701673,https://open.spotify.com/track/7bCfHiRcfUjG0YVVNUL7Ve
179,Promiscuous,"Nelly Furtado",699687,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
180,"10,000 Hours (with Justin Bieber)","Dan + Shay",694516,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
181,"Quiéreme Mientras Se Pueda","Manuel Turizo",693876,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
182,"GREECE (feat. Drake)","DJ Khaled",692220,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
183,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,689575,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
184,"Say So","Doja Cat",686695,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
185,"Underneath the Tree","Kelly Clarkson",685662,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
186,"SLOW DANCING IN THE DARK",Joji,683890,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
187,July,"Noah Cyrus",678805,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
188,Photograph,"Ed Sheeran",670465,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
189,"Blood // Water",grandson,669856,https://open.spotify.com/track/0AUyNF6iFxMNQsNx2nhtrw
190,Happier,Marshmello,669387,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
191,"Beautiful People (feat. Khalid)","Ed Sheeran",667525,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
192,"Party Girl",StaySolidRocky,663946,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
193,"Sunday Best",Surfaces,663759,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
194,"Forever After All","Luke Combs",662959,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
195,"It's You","Ali Gatie",661829,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
196,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",658498,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
197,"my future","Billie Eilish",658288,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
198,"The Less I Know The Better","Tame Impala",658285,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
199,"Play Date","Melanie Martinez",658103,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
200,"Something Just Like This","The Chainsmokers",657821,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
