,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
34,"The Box","Roddy Ricch",1888661,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
35,"Beautiful People (feat. Khalid)","Ed Sheeran",1870241,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
36,BOP,DaBaby,1828197,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
37,"I Don't Care (with Justin Bieber)","Ed Sheeran",1797742,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
38,"It's the Most Wonderful Time of the Year","Andy Williams",1790812,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
39,China,"Anuel AA",1788300,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
40,Mistletoe,"Justin Bieber",1777071,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
41,"Before You Go","Lewis Capaldi",1760718,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
42,Falling,"Harry Styles",1722397,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
43,Fantasias,"Rauw Alejandro",1649885,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
44,"How Do You Sleep?","Sam Smith",1641264,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
45,"No Idea","Don Toliver",1561393,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
46,"10,000 Hours (with Justin Bieber)","Dan + Shay",1539093,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
47,"Holly Jolly Christmas","Michael Bublé",1523714,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
48,"LA CANCIÓN","J Balvin",1523573,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
49,"7 rings","Ariana Grande",1511607,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
50,"Do They Know It's Christmas? - 1984 Version","Band Aid",1494299,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
51,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",1486533,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
52,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",1450100,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
53,"Feliz Navidad","José Feliciano",1434418,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
54,"Underneath the Tree","Kelly Clarkson",1406687,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
55,"Goodbyes (Feat. Young Thug)","Post Malone",1399774,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
56,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1393915,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
57,"Lose Control",MEDUZA,1387810,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
58,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1385663,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
59,"No Me Conoce - Remix","Jhay Cortez",1371961,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
60,"Ayy Macarena",Tyga,1365995,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
61,Lalala,Y2K,1360245,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
62,Robbery,"Juice WRLD",1352393,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
63,Callaita,"Bad Bunny",1349963,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
64,Liar,"Camila Cabello",1313418,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
65,"Old Town Road - Remix","Lil Nas X",1296046,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
66,"Adicto (with Anuel AA & Ozuna)",Tainy,1286617,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
67,Shallow,"Lady Gaga",1282180,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
68,"Trampoline (with ZAYN)",SHAED,1280834,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
69,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",1254292,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
70,"Driving Home for Christmas - 2019 Remaster","Chris Rea",1246125,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R
71,"Whine Up","Nicky Jam",1233585,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
72,"when the party's over","Billie Eilish",1226736,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
73,"Que Tire Pa Lante","Daddy Yankee",1212572,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
74,Ransom,"Lil Tecca",1210346,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
75,Golden,"Harry Styles",1210039,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl
76,"The Christmas Song (Merry Christmas To You)","Nat King Cole",1207138,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
77,"lovely (with Khalid)","Billie Eilish",1195776,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
78,"It's You","Ali Gatie",1193940,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
79,"Hola - Remix",Dalex,1193138,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
80,"Hate Me (with Juice WRLD)","Ellie Goulding",1189224,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
81,Cherry,"Harry Styles",1180663,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
82,"White Christmas","Bing Crosby",1151855,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
83,"Mean It",Lauv,1147007,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
84,Wow.,"Post Malone",1139051,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
85,Legends,"Juice WRLD",1135315,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
86,Happier,Marshmello,1103315,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
87,"Yellow Hearts","Ant Saunders",1083366,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
88,Quizas,"Rich Music LTD",1079250,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
89,"A Holly Jolly Christmas - Single Version","Burl Ives",1068227,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
90,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",1061795,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
91,"Have Yourself A Merry Little Christmas","Sam Smith",1057113,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
92,Sucker,"Jonas Brothers",1047667,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
93,"Without Me",Halsey,1042478,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
94,"Merry Christmas Everyone","Shakin' Stevens",1031536,https://open.spotify.com/track/4rRIovg4TvxLUiUrpGI6lE
95,"Sleigh Ride","The Ronettes",1014789,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
96,"Piece Of Your Heart",MEDUZA,1010526,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
97,Aventura,Lunay,1006918,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
98,"Truth Hurts",Lizzo,1000552,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
99,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,996062,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
100,Indeciso,Reik,995034,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
101,"Ballin' (with Roddy Ricch)",Mustard,994183,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
102,She,"Harry Styles",993510,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs
103,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",991601,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
104,"rockstar (feat. 21 Savage)","Post Malone",990529,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
105,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",984575,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
106,"Up All Night",Khalid,981698,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
107,"Look At Her Now","Selena Gomez",978921,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
108,Believer,"Imagine Dragons",978350,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
109,"Bohemian Rhapsody - Remastered 2011",Queen,975820,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
110,"To Be So Lonely","Harry Styles",963292,https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z
111,Tutu,Camilo,961433,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
112,Woah,"Lil Baby",958044,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
113,"Money In The Grave (Drake ft. Rick Ross)",Drake,957143,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
114,"SICKO MODE","Travis Scott",957104,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
115,"All Girls Are The Same","Juice WRLD",956839,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
116,"thank u, next","Ariana Grande",951335,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
117,"No Guidance (feat. Drake)","Chris Brown",950881,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
118,"Sunflower, Vol. 6","Harry Styles",950828,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0
119,Graveyard,Halsey,950257,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
120,"Fairytale of New York (feat. Kirsty MacColl)","The Pogues",949275,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
121,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",948539,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
122,"Shape of You","Ed Sheeran",947181,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
123,"Soltera - Remix",Lunay,946995,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
124,"Dancing With A Stranger (with Normani)","Sam Smith",943478,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
125,"Si Te Vas",Sech,940634,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
126,"Into the Unknown","Idina Menzel",939087,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
127,"Christmas (Baby Please Come Home)","Darlene Love",936742,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
128,"Sweet but Psycho","Ava Max",932624,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
129,"Yo x Ti, Tu x Mi",ROSALÍA,932171,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
130,"If the World Was Ending - feat. Julia Michaels","JP Saxe",925182,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
131,SAD!,XXXTENTACION,923884,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
132,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",917727,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
133,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",913794,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
134,"Bellaquita - Remix",Dalex,905966,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
135,"Roses - Imanbek Remix","SAINt JHN",900715,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
136,"Con Calma","Daddy Yankee",899407,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
137,"bury a friend","Billie Eilish",895949,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
138,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",892338,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
139,"Girls Like You (feat. Cardi B)","Maroon 5",891216,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
140,"Christmas (Baby Please Come Home)","Mariah Carey",890136,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
141,"Santa Claus Is Coming to Town","Michael Bublé",888719,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
142,"Better Now","Post Malone",878851,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
143,Family,"The Chainsmokers",876531,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
144,"Blue Christmas","Elvis Presley",873755,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
145,"Santa Claus Is Coming To Town","The Jackson 5",872561,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir
146,"Eastside (with Halsey & Khalid)","benny blanco",871096,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
147,July,"Noah Cyrus",865501,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
148,"Step Into Christmas","Elton John",859455,https://open.spotify.com/track/6sBWmE23q6xQHlnEZ8jYPT
149,"My Only Wish (This Year)","Britney Spears",852751,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
150,VIBEZ,DaBaby,851112,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
151,Blanco,"J Balvin",850890,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
152,"Like It's Christmas","Jonas Brothers",850316,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
153,"Christmas Lights",Coldplay,846380,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
154,"High Hopes","Panic! At The Disco",844714,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
155,"Con Altura",ROSALÍA,838925,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
156,"Stuck In A Dream (feat. Gunna)","Lil Mosey",835979,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
157,"223's (feat. 9lokknine)","YNW Melly",831292,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
158,Suge,DaBaby,827887,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
159,"Say You Won't Let Go","James Arthur",825205,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
160,Suicidal,"YNW Melly",822380,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
161,Candy,"Doja Cat",821845,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
162,"Nice To Meet Ya","Niall Horan",808104,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
163,Panini,"Lil Nas X",808016,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
164,Bruises,"Lewis Capaldi",806489,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
165,"Fine Line","Harry Styles",804635,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9
166,"Higher Love",Kygo,804548,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
167,"The London (feat. J. Cole & Travis Scott)","Young Thug",803595,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
168,"Talk (feat. Disclosure)",Khalid,803096,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
169,goosebumps,"Travis Scott",801527,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
170,Perfect,"Ed Sheeran",799711,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
171,"If I Can't Have You","Shawn Mendes",797020,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
172,"Sigues Con El","Dímelo Flow",794188,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
173,"MIDDLE CHILD","J. Cole",792931,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
174,"11 PM",Maluma,791527,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
175,"Que Calor (with J Balvin & El Alfa)","Major Lazer",788321,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
176,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",786287,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
177,Youngblood,"5 Seconds of Summer",784594,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
178,"Be Alright","Dean Lewis",784301,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
179,"Jocelyn Flores",XXXTENTACION,783611,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
180,"Run Rudolph Run - Single Version","Chuck Berry",783552,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
181,"Otro Trago - Remix",Sech,782444,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
182,VALENTINO,24kGoldn,781896,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
183,"Calma - Remix","Pedro Capó",779291,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
184,"QUE PRETENDES","J Balvin",779278,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
185,"Santa Baby","Ariana Grande",778568,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
186,"Liberdade Provisória","Henrique & Juliano",778156,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
187,Takeaway,"The Chainsmokers",776736,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
188,"Get You The Moon (feat. Snøw)",Kina,774545,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
189,"Ne reviens pas",Gradur,763586,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
190,"Let Me Down Slowly","Alec Benjamin",756627,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
191,"Santa's Coming for Us",Sia,754176,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
192,"I'll Be Home","Meghan Trainor",753257,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
193,Death,"Trippie Redd",752905,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
194,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",746294,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
195,"Treat People With Kindness","Harry Styles",744956,https://open.spotify.com/track/03mMSLEJCPoGJwQhHpN5y0
196,"One More Sleep","Leona Lewis",742469,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
197,"You Need To Calm Down","Taylor Swift",737777,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
198,"Don't Call Me Up",Mabel,736792,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
199,Moonlight,XXXTENTACION,735759,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
200,"Can We Kiss Forever?",Kina,735733,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
