,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
38,"Before You Go","Lewis Capaldi",1668365,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
39,"Futsal Shuffle 2020","Lil Uzi Vert",1662211,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
40,"LA CANCIÓN","J Balvin",1551630,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
41,"How Do You Sleep?","Sam Smith",1485179,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
42,"10,000 Hours (with Justin Bieber)","Dan + Shay",1468030,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
43,"Lose Control",MEDUZA,1458648,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
44,Lalala,Y2K,1453305,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
45,"Hola - Remix",Dalex,1449511,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
46,"7 rings","Ariana Grande",1439446,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
47,GATTI,JACKBOYS,1435254,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g
48,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1423873,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
49,Callaita,"Bad Bunny",1409702,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
50,"Old Town Road - Remix","Lil Nas X",1396803,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
51,"Whine Up","Nicky Jam",1369597,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
52,"Sigues Con El","Dímelo Flow",1359315,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
53,"No Me Conoce - Remix","Jhay Cortez",1352527,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
54,"Ayy Macarena",Tyga,1348631,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
55,Suicidal,"YNW Melly",1335354,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
56,Ransom,"Lil Tecca",1315194,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
57,"Adicto (with Anuel AA & Ozuna)",Tainy,1297589,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
58,"Goodbyes (Feat. Young Thug)","Post Malone",1274483,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
59,"Que Tire Pa Lante","Daddy Yankee",1251670,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
60,"Ballin' (with Roddy Ricch)",Mustard,1249015,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
61,Psycho,"Red Velvet",1244367,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
62,Trampoline,SHAED,1242549,https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS
63,Falling,"Harry Styles",1241286,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
64,"when the party's over","Billie Eilish",1215456,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
65,Shallow,"Lady Gaga",1207965,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
66,"Lights Up","Harry Styles",1185814,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
67,"lovely (with Khalid)","Billie Eilish",1163200,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
68,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,1155325,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
69,Happier,Marshmello,1123544,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
70,"Yellow Hearts","Ant Saunders",1123383,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
71,Aventura,Lunay,1107989,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
72,JACKBOYS,JACKBOYS,1095819,https://open.spotify.com/track/62zKJrpbLxz6InR3tGyr7o
73,"It's You","Ali Gatie",1090291,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
74,Robbery,"Juice WRLD",1087005,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
75,"Mean It",Lauv,1060731,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
76,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,1057321,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
77,Wow.,"Post Malone",1043861,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
78,"Roses - Imanbek Remix","SAINt JHN",1042119,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
79,Indeciso,Reik,1024757,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
80,Quizas,"Rich Music LTD",1021230,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
81,Blanco,"J Balvin",1013139,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
82,"Bohemian Rhapsody - Remastered 2011",Queen,1003740,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
83,"Hate Me (with Juice WRLD)","Ellie Goulding",1002688,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
84,"Liberdade Provisória","Henrique & Juliano",992172,https://open.spotify.com/track/1vG3YuKRYqPwTmNmYgqkpg
85,Sucker,"Jonas Brothers",982694,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
86,"Piece Of Your Heart",MEDUZA,982675,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
87,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",980367,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
88,"Bellaquita - Remix",Dalex,979488,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
89,"Money In The Grave (Drake ft. Rick Ross)",Drake,976167,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
90,"Truth Hurts",Lizzo,965687,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
91,"Si Te Vas",Sech,963219,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
92,Tutu,Camilo,961394,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
93,"Yo x Ti, Tu x Mi",ROSALÍA,959099,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
94,"All I Want for Christmas Is You","Mariah Carey",958199,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
95,"SICKO MODE","Travis Scott",956574,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
96,"Soltera - Remix",Lunay,949272,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
97,"Shape of You","Ed Sheeran",942659,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
98,Believer,"Imagine Dragons",941076,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
99,"rockstar (feat. 21 Savage)","Post Malone",937617,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
100,"Without Me",Halsey,935956,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
101,"Into the Unknown","Idina Menzel",909766,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
102,"If the World Was Ending - feat. Julia Michaels","JP Saxe",898330,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
103,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",892573,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m
104,"No Guidance (feat. Drake)","Chris Brown",890499,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
105,"Sweet but Psycho","Ava Max",889665,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
106,Liar,"Camila Cabello",887084,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
107,VIBEZ,DaBaby,883371,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
108,"thank u, next","Ariana Grande",880742,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
109,Graveyard,Halsey,879562,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
110,"bury a friend","Billie Eilish",879111,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
111,"Con Altura",ROSALÍA,877771,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
112,"Look At Her Now","Selena Gomez",872883,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
113,SAD!,XXXTENTACION,871350,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
114,"Con Calma","Daddy Yankee",864162,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
115,"Girls Like You (feat. Cardi B)","Maroon 5",857905,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
116,"Up All Night",Khalid,855879,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
117,"223's (feat. 9lokknine)","YNW Melly",843542,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
118,"Dancing With A Stranger (with Normani)","Sam Smith",838929,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
119,Woah,"Lil Baby",836627,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
120,"Que Calor (with J Balvin & El Alfa)","Major Lazer",835761,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
121,Suge,DaBaby,832467,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
122,Legends,"Juice WRLD",830126,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
123,"Otro Trago - Remix",Sech,817972,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
124,Family,"The Chainsmokers",816545,https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL
125,"Better Now","Post Malone",813932,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
126,Candy,"Doja Cat",806927,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
127,July,"Noah Cyrus",804309,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
128,"QUE PRETENDES","J Balvin",797481,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
129,"Higher Love",Kygo,796669,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
130,Panini,"Lil Nas X",794066,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
131,"High Hopes","Panic! At The Disco",792503,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
132,"Stuck In A Dream (feat. Gunna)","Lil Mosey",782626,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
133,"Eastside (with Halsey & Khalid)","benny blanco",781982,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
134,"Nice To Meet Ya","Niall Horan",776957,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
135,goosebumps,"Travis Scott",776144,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
136,"ocean eyes","Billie Eilish",774776,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
137,"Calma - Remix","Pedro Capó",774622,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
138,Perfect,"Ed Sheeran",766132,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
139,"Perreo en La Luna","Rich Music LTD",765982,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
140,"Say So","Doja Cat",760097,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
141,SENTADÃO,"PEDRO SAMPAIO",757206,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
142,"11 PM",Maluma,756892,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
143,"Turn Me On (feat. Vula)",Riton,756578,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
144,"Combatchy (feat. MC Rebecca)",Anitta,753971,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
145,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",753899,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
146,"If I Can't Have You","Shawn Mendes",753186,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
147,"Say You Won't Let Go","James Arthur",750178,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
148,"Talk (feat. Disclosure)",Khalid,749654,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
149,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",747285,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
150,"all the good girls go to hell","Billie Eilish",738146,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
151,Roller,"Apache 207",736932,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
152,Moonlight,XXXTENTACION,735923,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
153,"Last Christmas",Wham!,735681,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
154,"MIDDLE CHILD","J. Cole",733009,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
155,"The London (feat. J. Cole & Travis Scott)","Young Thug",732918,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
156,"All Girls Are The Same","Juice WRLD",729408,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
157,Bruises,"Lewis Capaldi",727680,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
158,"Pa' Olvidarme De Ella","Piso 21",725295,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
159,"Never Seen the Rain","Tones And I",717564,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
160,"Jocelyn Flores",XXXTENTACION,716888,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
161,Youngblood,"5 Seconds of Summer",716140,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
162,"God's Plan",Drake,714278,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
163,"Cheirosa - Ao Vivo","Jorge & Mateus",710971,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
164,"Get You The Moon (feat. Snøw)",Kina,708981,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
165,"Let Me Down Slowly","Alec Benjamin",706591,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
166,"I Like Me Better",Lauv,702813,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
167,Takeaway,"The Chainsmokers",702624,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
168,"Let Me Know (I Wonder Why Freestyle)","Juice WRLD",700756,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx
169,Fantasía,Ozuna,696988,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
170,"Don't Call Me Up",Mabel,696359,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
171,"Supera - Ao Vivo","Marília Mendonça",695939,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
172,VALENTINO,24kGoldn,695352,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
173,"Alone, Pt. II","Alan Walker",695180,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
174,"Only Human","Jonas Brothers",688688,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
175,"Be Alright","Dean Lewis",687664,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
176,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",685930,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
177,"Can We Kiss Forever?",Kina,683088,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
178,"Old Town Road","Lil Nas X",683059,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
179,"Surtada - Remix Brega Funk","Dadá Boladão",681903,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
180,"You Need To Calm Down","Taylor Swift",680913,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
181,Closer,"The Chainsmokers",678226,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
182,"Ne reviens pas",Gradur,676225,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
183,"wish you were gay","Billie Eilish",673662,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
184,Thunder,"Imagine Dragons",670608,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
185,Death,"Trippie Redd",670014,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
186,"Don't Stop Me Now - Remastered 2011",Queen,668752,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
187,"Something Just Like This","The Chainsmokers",665732,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
188,"Post Malone (feat. RANI)","Sam Feldt",665518,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
189,Maniac,"Conan Gray",663134,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
190,"Another One Bites The Dust - Remastered 2011",Queen,662176,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
191,"All of Me","John Legend",661769,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
192,2002,Anne-Marie,661295,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
193,"Going Bad (feat. Drake)","Meek Mill",657229,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
194,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",651446,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
195,"SLOW DANCING IN THE DARK",Joji,647385,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
196,"3 Nights","Dominic Fike",646976,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
197,I.F.L.Y.,Bazzi,640200,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
198,"Murder On My Mind","YNW Melly",638787,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
199,Camelot,"NLE Choppa",637026,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
200,"i'm so tired...",Lauv,634070,https://open.spotify.com/track/2iwS33Jfev1QBiuhWVWZHY
