,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
132,Roller,"Apache 207",759739,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M
133,"Enemies (feat. DaBaby)","Post Malone",757461,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
134,"Love Me More","Trippie Redd",756203,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
135,goosebumps,"Travis Scott",752631,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
136,"Post Malone (feat. RANI)","Sam Feldt",752620,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
137,"You Need To Calm Down","Taylor Swift",751081,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
138,Saint-Tropez,"Post Malone",745839,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
139,"Be Alright","Dean Lewis",745554,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
140,"bury a friend","Billie Eilish",743923,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
141,I.F.L.Y.,Bazzi,742970,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
142,Mistletoe,"Justin Bieber",737497,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
143,"If the World Was Ending - feat. Julia Michaels","JP Saxe",736562,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
144,"Living Proof","Camila Cabello",735051,https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9
145,"11 PM",Maluma,732677,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
146,"I Like Me Better",Lauv,729422,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
147,"Hollywood's Bleeding","Post Malone",727049,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
148,"Tongue Tied (with YUNGBLUD & blackbear)",Marshmello,726134,https://open.spotify.com/track/7jzldCBnJjpJM3epzJ85KE
149,"Better Now","Post Malone",725592,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
150,"Turn Me On (feat. Vula)",Riton,725300,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
151,Suge,DaBaby,723874,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
152,Youngblood,"5 Seconds of Summer",723196,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
153,"Qué Pena",Maluma,720113,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
154,"Make It Right (feat. Lauv)",BTS,716300,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
155,Blanco,"J Balvin",713769,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
156,"Rockin' Around The Christmas Tree","Brenda Lee",708763,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
157,"Jingle Bell Rock","Bobby Helms",704801,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
158,"boyfriend (with Social House)","Ariana Grande",702809,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
159,F.N,"Lil Tjay",701068,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
160,"Let Me Down Slowly","Alec Benjamin",696059,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
161,Bellaquita,Dalex,695926,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
162,"bad vibes forever",XXXTENTACION,693118,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
163,SAD!,XXXTENTACION,691997,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
164,"High Hopes","Panic! At The Disco",690057,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
165,July,"Noah Cyrus",689992,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
166,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco",687891,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
167,"Pa' Olvidarme De Ella","Piso 21",686950,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
168,"All of Me","John Legend",672943,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
169,comethru,"Jeremy Zucker",671645,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
170,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",666739,https://open.spotify.com/track/6zegtH6XXd2PDPLvy1Y0n2
171,"3 Nights","Dominic Fike",665234,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
172,"all the good girls go to hell","Billie Eilish",663122,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
173,"It's the Most Wonderful Time of the Year","Andy Williams",660509,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
174,"MIDDLE CHILD","J. Cole",656913,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
175,"Too Good At Goodbyes","Sam Smith",656768,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
176,"Hasta Que Salga el Sol",Ozuna,654950,https://open.spotify.com/track/6ofuqm2qLMi9lBFEF9mJMb
177,Juicy,"Doja Cat",653162,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
178,"Something Just Like This","The Chainsmokers",651198,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
179,Photograph,"Ed Sheeran",650719,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
180,"One Thing Right",Marshmello,649519,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
181,"Can We Kiss Forever?",Kina,648588,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
182,"Jocelyn Flores",XXXTENTACION,647411,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
183,2002,Anne-Marie,644598,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
184,"Con Calma","Daddy Yankee",643398,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
185,"Don't Stop Me Now - Remastered 2011",Queen,643062,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
186,"SLOW DANCING IN THE DARK",Joji,639517,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
187,Thunder,"Imagine Dragons",636476,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
188,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",634195,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
189,"Show Yourself","Idina Menzel",633548,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ
190,"Bang Bang","YNW Melly",633357,https://open.spotify.com/track/66FltlEV09mPJYAyfYm8De
191,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",631631,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
192,"Never Really Over","Katy Perry",628463,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
193,"Another One Bites The Dust - Remastered 2011",Queen,622557,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
194,"Rescue Me",OneRepublic,620014,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
195,"wish you were gay","Billie Eilish",618324,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
196,"i love you","Billie Eilish",618043,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
197,Better,Khalid,617762,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
198,"Wonderwall - Remastered",Oasis,616784,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
199,Moonlight,XXXTENTACION,616399,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
200,"The Less I Know The Better","Tame Impala",613253,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
